step K U E temp
0 3.335390e-21 -3.600769e-20 -3.267230e-20 4.831627e+02
1000 1.059688e-21 -4.083255e-20 -3.977287e-20 1.535058e+02
2000 4.238783e-22 -4.079429e-20 -4.037041e-20 6.140275e+01
3000 4.441599e-21 -4.109349e-20 -3.665189e-20 6.434073e+02
4000 1.399086e-21 -4.091820e-20 -3.951911e-20 2.026708e+02
5000 3.852281e-21 -4.000167e-20 -3.614939e-20 5.580391e+02
6000 1.042201e-21 -4.030313e-20 -3.926093e-20 1.509727e+02
7000 1.329332e-21 -3.995261e-20 -3.862328e-20 1.925663e+02
8000 3.789747e-21 -4.084272e-20 -3.705298e-20 5.489805e+02
9000 7.608530e-21 -4.007856e-20 -3.247003e-20 1.102167e+03
10000 9.461639e-23 -4.109803e-20 -4.100341e-20 1.370607e+01
11000 2.564420e-22 -4.103508e-20 -4.077864e-20 3.714804e+01
12000 9.343742e-22 -2.652375e-20 -2.558937e-20 1.353529e+02
13000 3.241021e-22 -4.085789e-20 -4.053379e-20 4.694925e+01
14000 3.060774e-22 -4.045390e-20 -4.014783e-20 4.433819e+01
15000 4.732981e-23 -3.561934e-20 -3.557201e-20 6.856168e+00
16000 6.935232e-23 -3.422947e-20 -3.416011e-20 1.004634e+01
17000 2.595150e-21 -4.103361e-20 -3.843846e-20 3.759318e+02
18000 5.280414e-21 -3.792686e-20 -3.264644e-20 7.649177e+02
19000 1.767098e-23 -4.107917e-20 -4.106150e-20 2.559808e+00
20000 1.922080e-21 -4.061356e-20 -3.869148e-20 2.784313e+02
21000 1.512099e-22 -3.749594e-20 -3.734473e-20 2.190418e+01
22000 1.280187e-21 -3.951321e-20 -3.823303e-20 1.854472e+02
23000 1.690762e-21 -3.925559e-20 -3.756483e-20 2.449228e+02
24000 2.020331e-22 -4.058444e-20 -4.038241e-20 2.926639e+01
25000 1.615987e-21 -4.086231e-20 -3.924632e-20 2.340910e+02
26000 1.416505e-20 -2.483113e-20 -1.066608e-20 2.051941e+03
27000 7.425696e-21 -3.921371e-20 -3.178801e-20 1.075682e+03
28000 1.553355e-20 -2.785110e-20 -1.231755e-20 2.250181e+03
29000 4.883538e-23 -3.543577e-20 -3.538693e-20 7.074264e+00
30000 8.825898e-21 -4.093462e-20 -3.210872e-20 1.278514e+03
31000 1.867454e-22 -4.097782e-20 -4.079107e-20 2.705183e+01
32000 2.601294e-23 -3.694719e-20 -3.692117e-20 3.768219e+00
33000 2.698850e-21 -3.598670e-20 -3.328785e-20 3.909538e+02
