Step X Y Z 
121000 9.990390e-11 0.000000e+00 0.000000e+00
122000 1.058729e-10 0.000000e+00 0.000000e+00
123000 1.072306e-10 0.000000e+00 0.000000e+00
124000 1.196360e-10 0.000000e+00 0.000000e+00
125000 1.166696e-10 0.000000e+00 0.000000e+00
126000 1.170203e-10 0.000000e+00 0.000000e+00
127000 1.266694e-10 0.000000e+00 0.000000e+00
128000 1.223101e-10 0.000000e+00 0.000000e+00
129000 1.247146e-10 0.000000e+00 0.000000e+00
130000 1.208842e-10 0.000000e+00 0.000000e+00
131000 1.186811e-10 0.000000e+00 0.000000e+00
132000 1.280501e-10 0.000000e+00 0.000000e+00
133000 1.100071e-10 0.000000e+00 0.000000e+00
134000 1.113972e-10 0.000000e+00 0.000000e+00
135000 7.695297e-11 0.000000e+00 0.000000e+00
136000 1.140824e-10 0.000000e+00 0.000000e+00
137000 9.144108e-11 0.000000e+00 0.000000e+00
138000 8.123212e-11 0.000000e+00 0.000000e+00
139000 8.265592e-11 0.000000e+00 0.000000e+00
140000 9.616315e-11 0.000000e+00 0.000000e+00
141000 1.020878e-10 0.000000e+00 0.000000e+00
142000 1.007608e-10 0.000000e+00 0.000000e+00
143000 1.037997e-10 0.000000e+00 0.000000e+00
144000 1.050063e-10 0.000000e+00 0.000000e+00
145000 1.034365e-10 0.000000e+00 0.000000e+00
146000 9.444357e-11 0.000000e+00 0.000000e+00
147000 9.816257e-11 0.000000e+00 0.000000e+00
148000 9.725454e-11 0.000000e+00 0.000000e+00
149000 8.517222e-11 0.000000e+00 0.000000e+00
150000 8.340405e-11 0.000000e+00 0.000000e+00
151000 8.836437e-11 0.000000e+00 0.000000e+00
152000 9.313436e-11 0.000000e+00 0.000000e+00
153000 9.029926e-11 0.000000e+00 0.000000e+00
154000 9.958874e-11 0.000000e+00 0.000000e+00
155000 8.729108e-11 0.000000e+00 0.000000e+00
156000 8.963960e-11 0.000000e+00 0.000000e+00
157000 8.544595e-11 0.000000e+00 0.000000e+00
158000 8.691044e-11 0.000000e+00 0.000000e+00
159000 9.640249e-11 0.000000e+00 0.000000e+00
160000 9.443963e-11 0.000000e+00 0.000000e+00
161000 7.218739e-11 0.000000e+00 0.000000e+00
162000 7.302028e-11 0.000000e+00 0.000000e+00
163000 7.519951e-11 0.000000e+00 0.000000e+00
164000 7.930000e-11 0.000000e+00 0.000000e+00
165000 7.830332e-11 0.000000e+00 0.000000e+00
166000 7.140804e-11 0.000000e+00 0.000000e+00
167000 6.765269e-11 0.000000e+00 0.000000e+00
168000 5.609377e-11 0.000000e+00 0.000000e+00
169000 4.465495e-11 0.000000e+00 0.000000e+00
170000 5.000600e-11 0.000000e+00 0.000000e+00
171000 4.677265e-11 0.000000e+00 0.000000e+00
172000 5.831869e-11 0.000000e+00 0.000000e+00
173000 5.459055e-11 0.000000e+00 0.000000e+00
174000 6.141547e-11 0.000000e+00 0.000000e+00
175000 6.641815e-11 0.000000e+00 0.000000e+00
176000 6.512724e-11 0.000000e+00 0.000000e+00
177000 4.878391e-11 0.000000e+00 0.000000e+00
178000 4.552594e-11 0.000000e+00 0.000000e+00
179000 5.938245e-11 0.000000e+00 0.000000e+00
180000 6.940752e-11 0.000000e+00 0.000000e+00
181000 6.260163e-11 0.000000e+00 0.000000e+00
182000 7.047530e-11 0.000000e+00 0.000000e+00
183000 6.836337e-11 0.000000e+00 0.000000e+00
184000 8.061291e-11 0.000000e+00 0.000000e+00
185000 7.419599e-11 0.000000e+00 0.000000e+00
186000 7.638909e-11 0.000000e+00 0.000000e+00
187000 6.326382e-11 0.000000e+00 0.000000e+00
188000 6.363531e-11 0.000000e+00 0.000000e+00
189000 1.033011e-10 0.000000e+00 0.000000e+00
190000 9.303914e-11 0.000000e+00 0.000000e+00
191000 4.095487e-11 0.000000e+00 0.000000e+00
192000 3.797830e-11 0.000000e+00 0.000000e+00
193000 4.363130e-11 0.000000e+00 0.000000e+00
194000 4.217032e-11 0.000000e+00 0.000000e+00
195000 3.668020e-11 0.000000e+00 0.000000e+00
196000 2.181780e-11 0.000000e+00 0.000000e+00
197000 -1.120250e-10 0.000000e+00 0.000000e+00
198000 -1.010557e-10 0.000000e+00 0.000000e+00
199000 -8.736531e-11 0.000000e+00 0.000000e+00
200000 -9.622726e-11 0.000000e+00 0.000000e+00
201000 -9.788360e-11 0.000000e+00 0.000000e+00
202000 -9.896144e-11 0.000000e+00 0.000000e+00
203000 -1.057621e-10 0.000000e+00 0.000000e+00
204000 -1.024577e-10 0.000000e+00 0.000000e+00
205000 -9.097656e-11 0.000000e+00 0.000000e+00
206000 -9.216555e-11 0.000000e+00 0.000000e+00
207000 -8.967934e-11 0.000000e+00 0.000000e+00
208000 -9.375850e-11 0.000000e+00 0.000000e+00
209000 -9.449297e-11 0.000000e+00 0.000000e+00
210000 -9.958324e-11 0.000000e+00 0.000000e+00
211000 -1.067404e-10 0.000000e+00 0.000000e+00
212000 -1.112214e-10 0.000000e+00 0.000000e+00
213000 -1.081254e-10 0.000000e+00 0.000000e+00
214000 -1.222056e-10 0.000000e+00 0.000000e+00
215000 -1.142737e-10 0.000000e+00 0.000000e+00
216000 -1.162716e-10 0.000000e+00 0.000000e+00
217000 -1.129976e-10 0.000000e+00 0.000000e+00
218000 -1.175518e-10 0.000000e+00 0.000000e+00
219000 -1.183889e-10 0.000000e+00 0.000000e+00
220000 -1.236416e-10 0.000000e+00 0.000000e+00
221000 -1.202284e-10 0.000000e+00 0.000000e+00
222000 -1.209655e-10 0.000000e+00 0.000000e+00
223000 -1.291007e-10 0.000000e+00 0.000000e+00
224000 -1.283764e-10 0.000000e+00 0.000000e+00
225000 -1.260261e-10 0.000000e+00 0.000000e+00
226000 -1.046277e-10 0.000000e+00 0.000000e+00
227000 -1.034142e-10 0.000000e+00 0.000000e+00
228000 -1.097316e-10 0.000000e+00 0.000000e+00
229000 -9.742026e-11 0.000000e+00 0.000000e+00
230000 -8.283710e-11 0.000000e+00 0.000000e+00
231000 -8.837187e-11 0.000000e+00 0.000000e+00
232000 -6.622696e-11 0.000000e+00 0.000000e+00
233000 -8.013219e-11 0.000000e+00 0.000000e+00
234000 -9.200265e-11 0.000000e+00 0.000000e+00
235000 -1.085385e-10 0.000000e+00 0.000000e+00
236000 -1.105786e-10 0.000000e+00 0.000000e+00
237000 -1.155163e-10 0.000000e+00 0.000000e+00
238000 -1.041227e-10 0.000000e+00 0.000000e+00
239000 -1.002391e-10 0.000000e+00 0.000000e+00
240000 -1.080180e-10 0.000000e+00 0.000000e+00
241000 -8.149964e-11 0.000000e+00 0.000000e+00
242000 -8.627199e-11 0.000000e+00 0.000000e+00
243000 -8.408202e-11 0.000000e+00 0.000000e+00
244000 -8.482536e-11 0.000000e+00 0.000000e+00
245000 -8.582154e-11 0.000000e+00 0.000000e+00
246000 -6.212551e-11 0.000000e+00 0.000000e+00
247000 -7.500522e-11 0.000000e+00 0.000000e+00
248000 -6.689181e-11 0.000000e+00 0.000000e+00
249000 -5.743859e-11 0.000000e+00 0.000000e+00
250000 -3.567297e-11 0.000000e+00 0.000000e+00
251000 5.495691e-12 0.000000e+00 0.000000e+00
252000 1.258317e-11 0.000000e+00 0.000000e+00
253000 2.039794e-11 0.000000e+00 0.000000e+00
254000 1.596019e-11 0.000000e+00 0.000000e+00
255000 3.376834e-11 0.000000e+00 0.000000e+00
256000 5.416247e-11 0.000000e+00 0.000000e+00
257000 5.307012e-11 0.000000e+00 0.000000e+00
258000 4.032377e-11 0.000000e+00 0.000000e+00
259000 2.885630e-11 0.000000e+00 0.000000e+00
260000 3.863652e-11 0.000000e+00 0.000000e+00
261000 5.010420e-11 0.000000e+00 0.000000e+00
262000 7.489987e-11 0.000000e+00 0.000000e+00
263000 8.409575e-11 0.000000e+00 0.000000e+00
264000 8.160946e-11 0.000000e+00 0.000000e+00
265000 9.182911e-11 0.000000e+00 0.000000e+00
266000 1.023992e-10 0.000000e+00 0.000000e+00
267000 8.872302e-11 0.000000e+00 0.000000e+00
268000 9.890554e-11 0.000000e+00 0.000000e+00
269000 9.784781e-11 0.000000e+00 0.000000e+00
270000 7.936355e-11 0.000000e+00 0.000000e+00
271000 1.011928e-10 0.000000e+00 0.000000e+00
272000 6.601189e-11 0.000000e+00 0.000000e+00
273000 7.565036e-11 0.000000e+00 0.000000e+00
274000 9.533865e-11 0.000000e+00 0.000000e+00
275000 9.524659e-11 0.000000e+00 0.000000e+00
276000 1.002743e-10 0.000000e+00 0.000000e+00
277000 9.067958e-11 0.000000e+00 0.000000e+00
278000 9.248214e-11 0.000000e+00 0.000000e+00
279000 8.623511e-11 0.000000e+00 0.000000e+00
280000 8.614847e-11 0.000000e+00 0.000000e+00
281000 1.123608e-10 0.000000e+00 0.000000e+00
