step K U E temp
0 1.569465e-23 -3.987112e-20 -3.985542e-20 2.273518e+00
1000 3.855409e-22 -4.043340e-20 1.995214e-20 5.584923e+01
2000 2.279767e-24 -4.085217e-20 5.915011e-20 3.302456e-01
3000 5.386421e-23 -3.731634e-20 1.027375e-19 7.802738e+00
4000 5.519608e-22 -4.106749e-20 1.394845e-19 7.995672e+01
5000 6.873007e-22 -3.987939e-20 1.808109e-19 9.956198e+01
6000 6.739059e-21 -4.109801e-20 2.256808e-19 9.762162e+02
7000 5.308775e-23 -3.844876e-20 2.616057e-19 7.690261e+00
8000 3.535552e-21 -3.512461e-20 3.084109e-19 5.121580e+02
9000 6.586614e-22 -3.393505e-20 3.469072e-19 9.541330e+01
10000 2.424304e-21 -3.654344e-20 3.866131e-19 3.511833e+02
11000 5.027749e-21 -4.096329e-20 4.240645e-19 7.283168e+02
12000 3.310375e-21 -3.888103e-20 4.644293e-19 4.795390e+02
13000 1.405928e-21 -4.020389e-20 5.012020e-19 2.036619e+02
14000 7.916504e-21 -4.053357e-20 5.474880e-19 1.146780e+03
15000 4.569287e-23 -3.822092e-20 5.818440e-19 6.619042e+00
16000 1.805681e-22 -3.745450e-20 6.227356e-19 2.615699e+01
17000 1.187817e-22 -3.699490e-20 6.649488e-19 1.720665e+01
18000 1.803396e-22 -2.891623e-20 7.112641e-19 2.612388e+01
19000 5.814287e-21 -3.992852e-20 7.472818e-19 8.422541e+02
20000 4.193489e-24 -3.942536e-20 7.806561e-19 6.074664e-01
21000 1.218017e-22 -3.913430e-20 8.303025e-19 1.764412e+01
22000 1.470036e-22 -3.936628e-20 8.609842e-19 2.129485e+01
23000 7.939967e-21 -4.105129e-20 9.088959e-19 1.150179e+03
24000 5.797136e-22 -3.411440e-20 9.464653e-19 8.397697e+01
25000 2.542043e-21 -3.565405e-20 9.868880e-19 3.682389e+02
26000 6.875789e-22 -3.635806e-20 1.024850e-18 9.960227e+01
27000 3.106555e-23 -3.526427e-20 1.070210e-18 4.500138e+00
28000 8.627738e-21 -3.486059e-20 1.119430e-18 1.249809e+03
29000 1.820879e-21 -1.933116e-20 1.162490e-18 2.637715e+02
30000 1.499352e-21 -1.999033e-20 1.203683e-18 2.171953e+02
31000 1.860929e-21 -1.712751e-20 1.244733e-18 2.695731e+02
32000 7.659841e-22 -2.483008e-20 1.275936e-18 1.109600e+02
33000 1.077262e-22 -2.372632e-20 1.316426e-18 1.560516e+01
34000 3.539887e-21 -2.306761e-20 1.362758e-18 5.127860e+02
35000 7.401774e-21 -2.178565e-20 1.405622e-18 1.072217e+03
36000 4.535168e-22 -2.074883e-20 1.440882e-18 6.569617e+01
37000 9.545255e-22 -2.661382e-20 1.474341e-18 1.382720e+02
38000 2.473530e-23 -2.530876e-20 1.521003e-18 3.583140e+00
39000 3.537070e-21 -3.253640e-20 1.551001e-18 5.123778e+02
40000 4.176552e-21 -3.119178e-20 1.592985e-18 6.050129e+02
41000 1.205871e-21 -2.757552e-20 1.633792e-18 1.746818e+02
42000 4.335158e-22 -2.803147e-20 1.679332e-18 6.279884e+01
43000 2.829652e-23 -3.319223e-20 1.708010e-18 4.099017e+00
44000 1.615759e-22 -4.002701e-20 1.752443e-18 2.340579e+01
45000 1.909842e-21 -3.972133e-20 1.790259e-18 2.766586e+02
46000 2.423182e-21 -4.028411e-20 1.838485e-18 3.510207e+02
47000 4.680722e-23 -4.103307e-20 1.868247e-18 6.780466e+00
48000 2.631488e-22 -4.069058e-20 1.904454e-18 3.811957e+01
49000 1.535058e-21 -4.078674e-20 1.941096e-18 2.223676e+02
50000 5.991831e-22 -4.090104e-20 1.994119e-18 8.679732e+01
51000 7.288314e-22 -3.195582e-20 2.028774e-18 1.055781e+02
52000 6.650514e-23 -2.373493e-20 2.076332e-18 9.633895e+00
53000 4.691082e-22 -3.303300e-20 2.110690e-18 6.795474e+01
54000 1.235697e-20 -2.708024e-20 2.165277e-18 1.790024e+03
55000 3.549240e-22 -2.878115e-20 2.191853e-18 5.141408e+01
56000 1.589099e-21 -3.807352e-20 2.229933e-18 2.301959e+02
57000 2.630522e-21 -3.441114e-20 2.281624e-18 3.810558e+02
58000 1.588337e-21 -4.056161e-20 2.311251e-18 2.300855e+02
59000 6.335228e-21 -4.109798e-20 2.354910e-18 9.177175e+02
60000 2.214733e-21 -4.099635e-20 2.397895e-18 3.208249e+02
