step K U E temp
0 1.325282e-22 -4.068517e-20 -4.055264e-20 1.919795e+01
1000 2.317766e-21 -4.011523e-20 2.220253e-20 3.357503e+02
2000 5.346972e-21 -3.648501e-20 9.692352e-20 7.745592e+02
3000 3.317444e-23 -3.347400e-20 1.684650e-19 4.805630e+00
4000 2.377484e-23 -3.293897e-20 1.672309e-19 3.444009e+00
5000 1.768406e-23 -3.251977e-20 2.143990e-19 2.561703e+00
6000 7.434955e-22 -3.576069e-20 2.049837e-19 1.077023e+02
7000 6.889872e-21 -3.474601e-20 2.526246e-19 9.980629e+02
8000 6.932639e-21 -3.934033e-20 2.875923e-19 1.004258e+03
9000 2.183674e-21 -3.853767e-20 2.836460e-19 3.163257e+02
10000 2.524786e-21 -3.893054e-20 2.835943e-19 3.657391e+02
11000 2.734445e-21 -3.816836e-20 4.045720e-19 3.961102e+02
12000 1.253248e-21 -3.754186e-20 4.450736e-19 1.815448e+02
13000 1.417824e-20 -3.135972e-20 5.028185e-19 2.053852e+03
14000 4.091489e-21 -2.063382e-20 5.434577e-19 5.926907e+02
15000 7.591254e-21 -1.376606e-20 6.338252e-19 1.099665e+03
16000 4.868826e-21 -1.802558e-20 6.268615e-19 7.052952e+02
17000 1.619027e-22 1.190154e-21 7.613521e-19 2.345314e+01
18000 7.527195e-22 -2.554456e-21 7.581983e-19 1.090385e+02
19000 3.662824e-21 2.779428e-21 8.064423e-19 5.305945e+02
20000 2.086162e-21 -5.336876e-21 7.992257e-19 3.022002e+02
21000 1.306235e-24 -5.056903e-21 7.963427e-19 1.892204e-01
22000 2.510229e-21 -2.707477e-21 7.998037e-19 3.636303e+02
23000 1.141888e-21 8.665920e-21 8.498078e-19 1.654133e+02
24000 1.973312e-21 9.856792e-21 8.918301e-19 2.858528e+02
25000 2.001720e-21 -4.770029e-21 8.784427e-19 2.899680e+02
26000 5.174494e-21 -4.109048e-20 8.840840e-19 7.495741e+02
27000 1.577561e-21 -4.071926e-20 9.208583e-19 2.285246e+02
28000 7.145379e-21 -4.035227e-20 9.288189e-19 1.035075e+03
