Step X Y Z 
125000 1.000032e-10 0.000000e+00 0.000000e+00
127069 1.013519e-10 0.000000e+00 0.000000e+00
129234 9.843086e-11 0.000000e+00 0.000000e+00
132791 9.662266e-11 0.000000e+00 0.000000e+00
138504 1.026218e-10 0.000000e+00 0.000000e+00
140218 1.044355e-10 0.000000e+00 0.000000e+00
141423 9.554614e-11 0.000000e+00 0.000000e+00
141618 9.965140e-11 0.000000e+00 0.000000e+00
147832 9.409080e-11 0.000000e+00 0.000000e+00
148097 9.256874e-11 0.000000e+00 0.000000e+00
149825 9.170640e-11 0.000000e+00 0.000000e+00
150350 1.239003e-10 0.000000e+00 0.000000e+00
154500 1.054464e-10 0.000000e+00 0.000000e+00
157792 1.067061e-10 0.000000e+00 0.000000e+00
158040 9.953229e-11 0.000000e+00 0.000000e+00
164037 9.887238e-11 0.000000e+00 0.000000e+00
164211 1.058590e-10 0.000000e+00 0.000000e+00
166255 1.078440e-10 0.000000e+00 0.000000e+00
168096 9.053690e-11 0.000000e+00 0.000000e+00
171220 8.912798e-11 0.000000e+00 0.000000e+00
188295 1.040894e-10 0.000000e+00 0.000000e+00
190328 1.036962e-10 0.000000e+00 0.000000e+00
203248 1.071520e-10 0.000000e+00 0.000000e+00
204499 9.479999e-11 0.000000e+00 0.000000e+00
213541 1.087297e-10 0.000000e+00 0.000000e+00
218722 1.099678e-10 0.000000e+00 0.000000e+00
227352 1.077714e-10 0.000000e+00 0.000000e+00
228049 1.036353e-10 0.000000e+00 0.000000e+00
235489 1.129954e-10 0.000000e+00 0.000000e+00
237081 1.270712e-10 0.000000e+00 0.000000e+00
239515 1.090896e-10 0.000000e+00 0.000000e+00
257249 1.106281e-10 0.000000e+00 0.000000e+00
258489 1.115019e-10 0.000000e+00 0.000000e+00
262296 8.853155e-11 0.000000e+00 0.000000e+00
277191 8.758183e-11 0.000000e+00 0.000000e+00
277265 1.022984e-10 0.000000e+00 0.000000e+00
279418 1.044062e-10 0.000000e+00 0.000000e+00
291241 1.105265e-10 0.000000e+00 0.000000e+00
293596 9.843891e-11 0.000000e+00 0.000000e+00
299400 1.052048e-10 0.000000e+00 0.000000e+00
300716 1.106177e-10 0.000000e+00 0.000000e+00
308135 1.118762e-10 0.000000e+00 0.000000e+00
310402 1.109035e-10 0.000000e+00 0.000000e+00
313907 9.473824e-11 0.000000e+00 0.000000e+00
320060 7.519083e-11 0.000000e+00 0.000000e+00
321159 1.107538e-10 0.000000e+00 0.000000e+00
323422 -9.858348e-11 0.000000e+00 0.000000e+00
336502 -1.008381e-10 0.000000e+00 0.000000e+00
339338 -9.754580e-11 0.000000e+00 0.000000e+00
346651 -1.022187e-10 0.000000e+00 0.000000e+00
