step K U E temp
0 6.573998e-23 -4.109929e-18 -4.109863e-18 9.523055e+00
1000 1.115936e-22 -4.109216e-18 -4.109104e-18 1.616539e+01
2000 4.083289e-21 -4.107064e-18 -4.102981e-18 5.915028e+02
3000 1.817421e-21 -4.102044e-18 -4.100227e-18 2.632706e+02
4000 6.410163e-21 -4.109762e-18 -4.103352e-18 9.285725e+02
5000 4.493615e-24 -4.109827e-18 -3.929822e-18 6.509424e-01
6000 4.957011e-23 -4.100303e-18 -3.980253e-18 7.180697e+00
7000 2.162020e-21 -4.099500e-18 -3.977338e-18 3.131889e+02
8000 4.642179e-22 -4.107394e-18 -3.986512e-18 6.724633e+01
9000 6.466189e-21 -4.102647e-18 -3.976180e-18 9.366883e+02
10000 2.097498e-22 -4.107909e-18 -3.806785e-18 3.038424e+01
11000 4.205713e-22 -4.103358e-18 -3.849672e-18 6.092371e+01
12000 3.089002e-21 -4.095597e-18 -3.852413e-18 4.474710e+02
13000 2.003418e-22 -4.102230e-18 -3.854821e-18 2.902140e+01
14000 7.355589e-21 -4.099574e-18 -3.850781e-18 1.065526e+03
15000 1.536253e-22 -4.101413e-18 -3.676766e-18 2.225406e+01
16000 8.021832e-23 -4.105615e-18 -3.743713e-18 1.162038e+01
17000 2.401310e-21 -4.105191e-18 -3.741601e-18 3.478524e+02
18000 1.160452e-23 -4.100286e-18 -3.740268e-18 1.681024e+00
19000 2.061777e-23 -4.100503e-18 -3.740474e-18 2.986678e+00
20000 1.653820e-21 -4.091038e-18 -3.549384e-18 2.395714e+02
21000 2.263789e-24 -4.075982e-18 -3.592634e-18 3.279312e-01
22000 2.236610e-21 -4.077255e-18 -3.589944e-18 3.239940e+02
23000 1.668467e-23 -4.075524e-18 -3.592645e-18 2.416931e+00
24000 1.467381e-21 -4.071181e-18 -3.589149e-18 2.125639e+02
25000 1.542703e-21 -4.079514e-18 -3.408000e-18 2.234750e+02
26000 1.256726e-21 -4.059332e-18 -3.456151e-18 1.820486e+02
27000 8.923639e-23 -4.060638e-18 -3.457709e-18 1.292673e+01
28000 3.724066e-22 -4.065534e-18 -3.454876e-18 5.394660e+01
29000 2.111494e-21 -4.065926e-18 -3.452554e-18 3.058698e+02
30000 1.648205e-21 -4.065312e-18 -3.273902e-18 2.387580e+02
31000 1.151759e-20 -4.018923e-18 -3.287405e-18 1.668431e+03
32000 1.555206e-22 -4.037438e-18 -3.316702e-18 2.252862e+01
33000 7.665541e-21 -4.051923e-18 -3.306023e-18 1.110426e+03
34000 8.038657e-21 -4.043087e-18 -3.312276e-18 1.164475e+03
35000 3.511937e-22 -4.036766e-18 -3.135941e-18 5.087372e+01
36000 2.912876e-21 -4.016061e-18 -3.163482e-18 4.219575e+02
37000 1.620538e-21 -4.012618e-18 -3.165768e-18 2.347502e+02
38000 1.349640e-22 -4.019609e-18 -3.162745e-18 1.955081e+01
39000 2.695170e-22 -4.007241e-18 -3.165252e-18 3.904207e+01
40000 3.761528e-22 -4.013291e-18 -2.986982e-18 5.448928e+01
41000 7.653038e-22 -4.107460e-18 -3.135883e-18 1.108615e+02
42000 6.350661e-21 -4.104366e-18 -3.137116e-18 9.199531e+02
43000 8.258797e-22 -4.104432e-18 -3.142697e-18 1.196364e+02
44000 5.672229e-22 -4.105410e-18 -3.143246e-18 8.216758e+01
45000 5.854638e-22 -4.105951e-18 -2.962765e-18 8.480994e+01
46000 9.212048e-23 -4.109897e-18 -2.985614e-18 1.334452e+01
47000 5.138692e-23 -4.082612e-18 -3.002422e-18 7.443879e+00
48000 4.970452e-21 -4.068025e-18 -2.983054e-18 7.200167e+02
49000 2.763279e-22 -4.082222e-18 -3.001831e-18 4.002870e+01
50000 8.041956e-23 -4.084230e-18 -2.823842e-18 1.164953e+01
51000 2.092307e-21 -3.997543e-18 -2.769890e-18 3.030904e+02
52000 2.975474e-21 -4.104741e-18 -2.838728e-18 4.310254e+02
53000 6.409927e-22 -4.109595e-18 -2.865824e-18 9.285383e+01
54000 6.231924e-22 -4.046269e-18 -2.845641e-18 9.027529e+01
55000 3.266310e-21 -4.068846e-18 -2.677468e-18 4.731558e+02
56000 7.074957e-22 -3.986537e-18 -2.660229e-18 1.024874e+02
57000 3.458636e-22 -3.984338e-18 -2.660173e-18 5.010159e+01
58000 3.416399e-23 -3.985953e-18 -2.660847e-18 4.948975e+00
59000 1.868819e-21 -3.978079e-18 -2.655090e-18 2.707160e+02
60000 2.132620e-22 -3.981286e-18 -2.478920e-18 3.089301e+01
61000 2.579557e-21 -4.046318e-18 -2.599614e-18 3.736731e+02
62000 2.745565e-22 -4.048190e-18 -2.601837e-18 3.977210e+01
63000 3.853947e-21 -4.028533e-18 -2.584643e-18 5.582805e+02
64000 4.638065e-21 -4.044651e-18 -2.597151e-18 6.718673e+02
65000 2.850646e-22 -4.058576e-18 -2.405830e-18 4.129429e+01
66000 1.116300e-21 -4.087373e-18 -2.449599e-18 1.617065e+02
67000 7.490663e-22 -4.109671e-18 -2.506452e-18 1.085093e+02
68000 1.953189e-19 -3.994542e-18 -2.239223e-18 2.829378e+04
69000 5.728881e-22 -4.070747e-18 -2.414979e-18 8.298824e+01
70000 4.017191e-21 -4.028297e-18 -2.282861e-18 5.819280e+02
71000 1.058562e-21 -4.052024e-18 -2.303342e-18 1.533427e+02
72000 1.408811e-21 -4.000904e-18 -2.312055e-18 2.040796e+02
73000 4.387561e-21 -4.003722e-18 -2.308431e-18 6.355795e+02
74000 7.212414e-22 -3.987401e-18 -2.305904e-18 1.044786e+02
75000 7.446934e-20 -4.102386e-18 -2.135953e-18 1.078759e+04
76000 2.990310e-21 -3.952494e-18 -2.142658e-18 4.331746e+02
77000 1.503084e-23 -3.960810e-18 -2.141317e-18 2.177359e+00
78000 1.906331e-21 -3.948068e-18 -2.142700e-18 2.761500e+02
79000 4.165608e-22 -3.949551e-18 -2.144743e-18 6.034275e+01
80000 8.520683e-22 -3.942832e-18 -1.960591e-18 1.234301e+02
81000 3.849438e-22 -4.109860e-18 -2.126299e-18 5.576273e+01
82000 4.588996e-22 -4.000593e-18 -2.073016e-18 6.647592e+01
83000 7.724929e-22 -3.999571e-18 -2.072660e-18 1.119029e+02
84000 3.641684e-24 -4.007866e-18 -2.069884e-18 5.275322e-01
85000 4.144183e-22 -3.993308e-18 -1.890628e-18 6.003239e+01
86000 1.859450e-20 -4.106418e-18 -1.983382e-18 2.693589e+03
87000 6.683354e-22 -4.108881e-18 -2.011172e-18 9.681467e+01
88000 6.758044e-20 -4.109999e-18 -1.949832e-18 9.789663e+03
89000 1.665444e-19 -4.108985e-18 -1.845044e-18 2.412553e+04
90000 2.212240e-22 -4.100386e-18 -1.807168e-18 3.204638e+01
91000 2.469437e-22 -4.090673e-18 -1.850402e-18 3.577212e+01
92000 1.663605e-21 -4.091641e-18 -1.849424e-18 2.409888e+02
93000 2.516555e-22 -4.089417e-18 -1.849701e-18 3.645466e+01
94000 1.479757e-21 -4.093769e-18 -1.849131e-18 2.143567e+02
95000 8.362785e-22 -4.095131e-18 -1.666866e-18 1.211428e+02
96000 1.754497e-20 -3.736542e-18 -1.438997e-18 2.541554e+03
97000 7.367012e-20 -3.847556e-18 -1.493885e-18 1.067181e+04
98000 6.865673e-25 -4.050011e-18 -1.733052e-18 9.945573e-02
99000 5.812884e-23 -4.056721e-18 -1.733324e-18 8.420510e+00
100000 1.746508e-20 -4.062118e-18 -1.523208e-18 2.529981e+03
101000 4.941785e-22 -4.106537e-18 -1.641311e-18 7.158641e+01
102000 2.770165e-22 -4.084285e-18 -1.595984e-18 4.012845e+01
103000 4.933938e-22 -4.081053e-18 -1.595606e-18 7.147274e+01
104000 9.700563e-22 -4.081892e-18 -1.595835e-18 1.405218e+02
105000 3.657900e-24 -4.081140e-18 -1.416186e-18 5.298812e-01
106000 1.673813e-21 -4.109854e-18 -1.545033e-18 2.424676e+02
107000 5.573300e-19 -3.760954e-18 -6.836242e-19 8.073450e+04
108000 2.172378e-21 -4.106389e-18 -1.519845e-18 3.146894e+02
109000 4.824531e-21 -4.050416e-18 -1.463794e-18 6.988787e+02
110000 4.442554e-19 -4.089174e-18 -8.089234e-19 6.435457e+04
111000 1.689369e-22 -3.917686e-18 -1.262026e-18 2.447210e+01
112000 2.736688e-22 -4.093340e-18 -1.420403e-18 3.964350e+01
113000 2.685340e-22 -4.108947e-18 -1.414389e-18 3.889967e+01
114000 3.779285e-20 -4.026786e-18 -1.285358e-18 5.474651e+03
115000 3.989200e-20 -3.911692e-18 -1.044063e-18 5.778732e+03
116000 3.040682e-21 -3.327559e-18 -5.645184e-19 4.404714e+02
117000 3.912510e-19 -3.497013e-18 -3.457622e-19 5.667639e+04
118000 1.263932e-21 -4.109282e-18 -1.288365e-18 1.830924e+02
119000 1.275299e-22 -3.873128e-18 -1.108982e-18 1.847391e+01
120000 5.747207e-21 -3.919728e-18 -9.022243e-19 8.325370e+02
121000 5.401484e-21 -3.973520e-18 -1.061163e-18 7.824558e+02
122000 1.660283e-19 -4.107657e-18 -9.921017e-19 2.405076e+04
123000 3.443159e-21 -3.866841e-18 -9.814220e-19 4.987740e+02
124000 3.572191e-21 -3.863077e-18 -9.784451e-19 5.174655e+02
125000 9.690303e-27 -3.880010e-18 -8.074240e-19 1.403732e-03
126000 6.911361e-22 -3.840189e-18 -8.348725e-19 1.001176e+02
127000 1.750870e-22 -3.838114e-18 -8.343911e-19 2.536300e+01
128000 2.815078e-21 -3.836469e-18 -8.308032e-19 4.077905e+02
129000 2.019751e-21 -3.845797e-18 -8.348622e-19 2.925799e+02
130000 1.703579e-22 -3.854881e-18 -6.534021e-19 2.467795e+01
131000 1.017793e-21 -3.824562e-18 -6.881619e-19 1.474369e+02
132000 3.100460e-21 -3.821706e-18 -6.869057e-19 4.491309e+02
133000 2.720589e-21 -3.816023e-18 -6.869274e-19 3.941029e+02
134000 4.630622e-22 -3.813769e-18 -6.884095e-19 6.707892e+01
135000 3.467282e-22 -3.821478e-18 -5.096946e-19 5.022685e+01
136000 2.366113e-21 -3.799223e-18 -5.260733e-19 3.427537e+02
137000 1.400512e-22 -3.782812e-18 -5.347969e-19 2.028773e+01
138000 1.715612e-20 -4.077391e-18 -7.417880e-19 2.485225e+03
139000 6.966817e-22 -3.953609e-18 -7.098840e-19 1.009209e+02
140000 3.778594e-25 -3.952096e-18 -5.296512e-19 5.473649e-02
141000 1.545462e-20 -3.710516e-18 -3.350614e-19 2.238747e+03
142000 3.004969e-20 -4.075348e-18 -5.444845e-19 4.352980e+03
143000 3.869364e-21 -3.772167e-18 -4.060042e-19 5.605137e+02
144000 3.208490e-21 -3.780805e-18 -4.112246e-19 4.647800e+02
145000 2.833608e-22 -3.776761e-18 -2.324401e-19 4.104748e+01
