step K U E temp
0 1.029268e-23 -3.808509e-20 -3.807480e-20 1.490992e+00
1000 3.674323e-23 -3.863301e-20 2.140374e-20 5.322603e+00
2000 1.656009e-21 -3.807857e-20 6.357744e-20 2.398885e+02
3000 2.896193e-22 -3.439251e-20 1.058971e-19 4.195407e+01
4000 2.204690e-21 -4.088107e-20 1.413236e-19 3.193701e+02
5000 4.018875e-21 -3.953014e-20 1.844887e-19 5.821718e+02
6000 7.815372e-21 -4.060037e-20 2.272245e-19 1.132130e+03
7000 6.084815e-21 -3.894288e-20 2.709695e-19 8.814427e+02
8000 4.089339e-24 -3.249704e-20 3.075070e-19 5.923792e-01
9000 5.520412e-21 -2.997777e-20 3.555426e-19 7.996836e+02
10000 3.367270e-22 -2.329958e-20 3.970371e-19 4.877807e+01
11000 7.321219e-23 -2.078043e-20 4.392928e-19 1.060547e+01
12000 2.427688e-21 -1.867521e-20 4.837525e-19 3.516734e+02
13000 6.892134e-23 -1.546452e-20 5.246044e-19 9.983905e+00
14000 1.742292e-21 -3.608794e-20 5.456544e-19 2.523873e+02
15000 7.979228e-26 -3.665039e-20 5.842686e-19 1.155866e-02
16000 6.678937e-21 -3.448602e-20 6.321929e-19 9.675069e+02
17000 8.005472e-22 -2.193733e-20 6.788892e-19 1.159668e+02
18000 1.128324e-25 -3.554843e-20 7.059188e-19 1.634483e-02
19000 4.056864e-24 -3.328447e-20 7.470338e-19 5.876749e-01
20000 1.562116e-22 -3.384984e-20 7.893808e-19 2.262872e+01
21000 4.314469e-21 -3.791521e-20 8.264099e-19 6.249914e+02
22000 3.591770e-22 -4.108423e-20 8.592750e-19 5.203016e+01
23000 1.463719e-21 -4.054170e-20 9.009220e-19 2.120335e+02
24000 4.128351e-22 -4.032524e-20 9.403957e-19 5.980306e+01
25000 7.050445e-21 -4.100265e-20 9.860478e-19 1.021323e+03
26000 5.944729e-22 -3.929739e-20 1.021297e-18 8.611499e+01
27000 2.151918e-22 -3.855788e-20 1.064409e-18 3.117256e+01
28000 8.414621e-22 -4.068256e-20 1.106675e-18 1.218937e+02
29000 2.184803e-21 -4.106826e-20 1.143568e-18 3.164893e+02
30000 2.281792e-21 -3.817300e-20 1.192968e-18 3.305391e+02
31000 5.427802e-22 -4.106482e-20 1.231864e-18 7.862681e+01
32000 1.012672e-21 -3.999665e-20 1.261377e-18 1.466950e+02
33000 3.931439e-21 -4.070655e-20 1.312373e-18 5.695059e+02
34000 8.042163e-23 -4.099673e-20 1.342551e-18 1.164983e+01
35000 1.614631e-20 -3.948170e-20 1.415644e-18 2.338946e+03
36000 6.492780e-23 -3.299111e-20 1.442272e-18 9.405403e+00
37000 4.101768e-21 -2.688139e-20 1.477220e-18 5.941797e+02
38000 1.403088e-21 -2.429754e-20 1.517242e-18 2.032505e+02
39000 3.480714e-22 -2.593391e-20 1.554611e-18 5.042142e+01
40000 1.356972e-22 -2.893876e-20 1.591245e-18 1.965701e+01
41000 1.848722e-22 -2.824048e-20 1.633366e-18 2.678047e+01
42000 5.632373e-22 -2.558017e-20 1.685562e-18 8.159022e+01
43000 3.081409e-21 -2.262929e-20 1.724398e-18 4.463710e+02
44000 1.833374e-22 -1.299098e-20 1.767192e-18 2.655815e+01
45000 1.515164e-22 -5.207581e-21 1.814944e-18 2.194858e+01
46000 7.197969e-22 -9.527751e-21 1.851192e-18 1.042694e+02
47000 2.429825e-21 -3.496027e-20 1.867470e-18 3.519830e+02
48000 1.183828e-23 -3.351080e-20 1.906501e-18 1.714887e+00
49000 3.949783e-21 -4.090606e-20 1.943044e-18 5.721633e+02
50000 9.503680e-25 -4.094253e-20 1.979058e-18 1.376698e-01
51000 8.079746e-22 -3.745177e-20 2.023356e-18 1.170427e+02
52000 9.199153e-21 -4.040101e-20 2.068798e-18 1.332584e+03
53000 2.834092e-21 -4.005995e-20 2.102938e-18 4.105449e+02
54000 2.480992e-22 -3.286379e-20 2.148521e-18 3.593951e+01
55000 1.172122e-21 -3.089242e-20 2.190280e-18 1.697929e+02
56000 5.420774e-22 -4.107864e-20 2.219476e-18 7.852501e+01
57000 3.914585e-21 -4.101314e-20 2.264195e-18 5.670644e+02
58000 1.238651e-21 -4.070738e-20 2.300780e-18 1.794303e+02
59000 5.307008e-22 -3.774102e-20 2.349958e-18 7.687701e+01
60000 1.471825e-22 -4.052214e-20 2.379625e-18 2.132077e+01
61000 7.965289e-23 -3.982919e-20 2.420250e-18 1.153847e+01
62000 6.517804e-21 -3.761882e-20 2.468899e-18 9.441653e+02
63000 2.014394e-21 -3.903829e-20 2.502977e-18 2.918039e+02
64000 4.469444e-22 -3.556815e-20 2.544879e-18 6.474410e+01
65000 2.223168e-23 -3.108254e-20 2.588940e-18 3.220468e+00
66000 6.636628e-21 -4.073009e-20 2.627615e-18 9.613781e+02
67000 2.041453e-21 -1.645134e-20 2.685590e-18 2.957237e+02
68000 8.338089e-21 -1.245620e-20 2.735883e-18 1.207851e+03
69000 9.927393e-22 -3.698861e-20 2.745740e-18 1.438076e+02
70000 6.079807e-23 -3.220912e-20 2.789115e-18 8.807173e+00
71000 5.741668e-24 -3.346826e-20 2.826891e-18 8.317347e-01
72000 2.294929e-21 -3.857763e-20 2.865767e-18 3.324421e+02
73000 9.586382e-23 -4.109868e-20 2.899363e-18 1.388678e+01
74000 1.895683e-22 -4.109896e-20 2.954598e-18 2.746075e+01
75000 5.433288e-22 -3.389151e-20 2.998610e-18 7.870630e+01
76000 2.315284e-21 -3.910536e-20 3.023210e-18 3.353907e+02
77000 4.327755e-22 -4.066126e-20 3.076933e-18 6.269161e+01
78000 5.301189e-23 -3.975918e-20 3.101517e-18 7.679271e+00
79000 4.103022e-21 -3.821507e-20 3.146869e-18 5.943614e+02
80000 2.600387e-21 -3.938891e-20 3.187618e-18 3.766906e+02
81000 1.536987e-20 -2.987578e-20 3.245544e-18 2.226470e+03
82000 2.896623e-22 -3.981852e-20 3.281943e-18 4.196032e+01
83000 3.144218e-21 -4.016143e-20 3.318902e-18 4.554696e+02
84000 4.593098e-21 -4.107476e-20 3.348821e-18 6.653535e+02
85000 1.799687e-21 -4.030531e-20 3.384677e-18 2.607016e+02
86000 1.455283e-22 -4.011989e-20 3.430027e-18 2.108115e+01
87000 2.858301e-21 -2.941180e-20 3.473559e-18 4.140518e+02
88000 6.550140e-21 -2.264699e-20 3.523903e-18 9.488494e+02
89000 1.748232e-21 -2.599449e-20 3.555754e-18 2.532478e+02
90000 1.210282e-20 -2.373159e-20 3.614428e-18 1.753207e+03
91000 4.118875e-22 -3.952877e-20 3.625507e-18 5.966579e+01
92000 4.335324e-23 -4.080053e-20 3.674127e-18 6.280125e+00
93000 7.464900e-22 -4.100695e-20 3.708366e-18 1.081361e+02
94000 5.626596e-21 -3.658367e-20 3.757623e-18 8.150654e+02
95000 1.692455e-21 -3.452000e-20 3.794048e-18 2.451680e+02
96000 1.174352e-21 -3.816804e-20 3.829654e-18 1.701160e+02
97000 6.846289e-22 -3.878822e-20 3.885093e-18 9.917494e+01
98000 9.441633e-24 -3.590507e-20 3.918975e-18 1.367709e+00
99000 4.719637e-24 -3.699249e-20 3.973064e-18 6.836839e-01
100000 2.868392e-21 -3.675674e-20 3.986207e-18 4.155136e+02
101000 5.641953e-21 -3.596512e-20 4.029725e-18 8.172900e+02
102000 2.346244e-22 -2.785250e-20 4.072382e-18 3.398755e+01
103000 1.368388e-22 -2.703468e-20 4.113696e-18 1.982239e+01
104000 3.528377e-23 -2.256338e-20 4.157472e-18 5.111185e+00
105000 1.030977e-23 -2.883111e-20 4.191340e-18 1.493467e+00
106000 3.368413e-22 -3.540355e-20 4.230099e-18 4.879463e+01
107000 2.397670e-21 -3.652518e-20 4.278466e-18 3.473251e+02
108000 2.910734e-22 -3.404018e-20 4.308950e-18 4.216473e+01
109000 1.884760e-21 -3.435520e-20 4.358319e-18 2.730252e+02
110000 9.175640e-23 -3.161419e-20 4.389333e-18 1.329178e+01
111000 1.161562e-20 -3.193343e-20 4.450384e-18 1.682631e+03
112000 1.193170e-21 -2.831502e-20 4.483978e-18 1.728419e+02
113000 1.175442e-21 -1.495026e-20 4.526225e-18 1.702738e+02
114000 1.892924e-22 -1.401075e-20 4.566293e-18 2.742079e+01
115000 6.104389e-21 -2.426647e-20 4.601838e-18 8.842782e+02
116000 7.485271e-23 -1.894632e-20 4.641129e-18 1.084312e+01
117000 3.727988e-23 -2.355830e-20 4.678244e-18 5.400342e+00
118000 3.312088e-21 -2.140011e-20 4.721935e-18 4.797871e+02
119000 1.536109e-22 -1.672223e-20 4.763431e-18 2.225199e+01
120000 9.446389e-23 -3.324312e-21 4.816770e-18 1.368398e+01
121000 1.005103e-21 -8.293179e-21 4.852712e-18 1.455986e+02
122000 5.599161e-22 -1.148490e-20 4.889075e-18 8.110911e+01
123000 8.859461e-21 -1.348885e-20 4.939234e-18 1.283376e+03
124000 2.743843e-22 -2.600958e-20 4.954353e-18 3.974715e+01
125000 3.248255e-22 -2.486980e-20 4.998691e-18 4.705403e+01
126000 1.042416e-21 -2.517031e-20 5.049431e-18 1.510038e+02
127000 3.303442e-21 -2.737917e-20 5.092996e-18 4.785347e+02
128000 1.400697e-21 -3.000556e-20 5.129782e-18 2.029041e+02
129000 1.004709e-21 -3.604817e-20 5.166619e-18 1.455415e+02
130000 1.726886e-21 -3.875573e-20 5.185344e-18 2.501557e+02
131000 2.848662e-22 -3.853147e-20 5.235028e-18 4.126555e+01
132000 2.519924e-21 -4.044451e-20 5.282032e-18 3.650347e+02
133000 5.686430e-21 -3.947917e-20 5.327569e-18 8.237329e+02
134000 2.107186e-22 -3.930072e-20 5.359312e-18 3.052457e+01
135000 8.415337e-21 -4.048167e-20 5.413483e-18 1.219041e+03
136000 6.421909e-21 -4.083588e-20 5.440166e-18 9.302739e+02
137000 2.560408e-22 -4.100157e-20 5.481944e-18 3.708992e+01
138000 1.313573e-21 -4.105052e-20 5.520184e-18 1.902835e+02
139000 4.073344e-21 -4.109898e-20 5.578227e-18 5.900622e+02
