step K U E temp
0 1.569465e-23 -3.987112e-20 -3.985542e-20 2.273518e+00
1000 3.855409e-22 -4.043340e-20 1.995214e-20 5.584923e+01
2000 2.279767e-24 -4.085217e-20 -8.498878e-22 3.302456e-01
3000 6.701509e-23 -4.061106e-20 -5.440421e-22 9.707767e+00
4000 4.009758e-21 -3.932186e-20 4.687899e-21 5.808512e+02
5000 3.358855e-21 -3.336636e-20 9.992498e-21 4.865618e+02
6000 1.330915e-22 -3.763149e-20 8.359375e-20 1.927955e+01
7000 6.725845e-21 -4.000532e-20 1.667205e-19 9.743019e+02
8000 9.756146e-22 -3.984292e-20 2.011327e-19 1.413270e+02
9000 6.245046e-22 -4.047706e-20 2.404870e-19 9.046536e+01
10000 6.242257e-22 -4.056232e-20 2.401357e-19 9.042497e+01
11000 1.203853e-22 -4.048321e-20 2.399193e-19 1.743894e+01
12000 3.793624e-21 -4.109986e-20 2.826938e-19 5.495421e+02
13000 7.525099e-21 -4.108016e-20 3.264449e-19 1.090081e+03
14000 2.610874e-21 -3.070094e-20 4.119099e-19 3.782097e+02
15000 1.443619e-21 -3.690949e-20 4.461980e-19 2.091218e+02
16000 8.621489e-24 -3.424388e-20 4.857647e-19 1.248904e+00
17000 2.887269e-22 -4.061544e-20 5.638086e-19 4.182481e+01
18000 1.398231e-21 -3.853066e-20 6.428782e-19 2.025469e+02
19000 4.286986e-22 -4.109492e-20 6.806335e-19 6.210103e+01
20000 1.560843e-21 -4.109788e-20 6.812055e-19 2.261028e+02
21000 3.148279e-21 -4.109835e-20 6.827803e-19 4.560578e+02
22000 9.498490e-23 -3.975311e-20 7.203974e-19 1.375946e+01
23000 1.184354e-22 -3.705421e-20 8.031670e-19 1.715648e+01
24000 9.389583e-21 -4.014319e-20 8.922463e-19 1.360169e+03
25000 9.209239e-23 -4.060784e-20 9.242478e-19 1.334045e+01
26000 6.131419e-21 -3.293663e-20 1.013195e-18 8.881937e+02
27000 2.407347e-21 -2.997910e-20 1.012466e-18 3.487268e+02
28000 1.076355e-22 -2.955093e-20 1.011024e-18 1.559202e+01
29000 1.675583e-21 -3.138223e-20 1.010293e-18 2.427240e+02
30000 4.181959e-22 -3.076672e-20 1.049652e-18 6.057961e+01
31000 1.126165e-21 -3.955809e-20 1.087726e-18 1.631355e+02
32000 1.419810e-21 -4.006977e-20 1.184999e-18 2.056729e+02
33000 1.846375e-21 -2.895910e-20 1.257955e-18 2.674648e+02
34000 9.450174e-21 -3.735165e-20 1.308134e-18 1.368947e+03
35000 7.565989e-21 -3.208583e-20 1.340286e-18 1.096005e+03
36000 2.442111e-21 -2.608512e-20 1.431506e-18 3.537628e+02
37000 4.644128e-22 -2.244030e-20 1.458024e-18 6.727457e+01
38000 1.404184e-22 -2.299555e-20 1.457156e-18 2.034092e+01
39000 3.877025e-22 -3.753451e-21 1.516634e-18 5.616236e+01
40000 2.217477e-21 -5.033460e-21 1.517184e-18 3.212224e+02
41000 5.309911e-22 -2.076239e-20 1.539769e-18 7.691906e+01
42000 1.777539e-21 -3.735564e-20 1.580605e-18 2.574932e+02
43000 2.346959e-21 -3.686181e-20 1.577312e-18 3.399791e+02
44000 1.188079e-21 -3.697564e-20 1.613387e-18 1.721045e+02
45000 4.437652e-21 -3.958403e-20 1.656839e-18 6.428357e+02
46000 3.676963e-23 -3.566311e-20 1.684674e-18 5.326427e+00
47000 9.374872e-21 -2.928851e-20 1.780086e-18 1.358038e+03
48000 3.006415e-21 -2.177682e-21 1.880829e-18 4.355074e+02
49000 1.335207e-21 -4.061021e-20 1.840725e-18 1.934172e+02
50000 1.487442e-22 -3.839669e-20 1.841752e-18 2.154700e+01
51000 7.631517e-22 -3.761267e-20 1.843150e-18 1.105497e+02
52000 1.163770e-21 -4.109903e-20 1.920065e-18 1.685830e+02
53000 7.917756e-21 -3.986847e-20 2.013328e-18 1.146961e+03
54000 2.698082e-23 -3.902842e-20 2.042239e-18 3.908426e+00
55000 4.099036e-21 -4.073766e-20 2.123361e-18 5.937839e+02
56000 3.078918e-22 -3.971445e-20 2.120593e-18 4.460103e+01
57000 6.918878e-23 -2.679296e-20 2.173276e-18 1.002265e+01
58000 1.257454e-23 -2.486395e-20 2.215149e-18 1.821541e+00
59000 2.132955e-22 -3.623895e-20 2.243975e-18 3.089787e+01
60000 5.909032e-23 -3.352346e-20 2.287433e-18 8.559789e+00
