Step X Y Z 
125000 1.061567e-10 0.000000e+00 0.000000e+00
130000 1.083446e-10 0.000000e+00 0.000000e+00
135000 1.152777e-10 0.000000e+00 0.000000e+00
140000 1.115404e-10 0.000000e+00 0.000000e+00
145000 1.129903e-10 0.000000e+00 0.000000e+00
150000 1.168670e-10 0.000000e+00 0.000000e+00
155000 1.181339e-10 0.000000e+00 0.000000e+00
160000 9.699649e-11 0.000000e+00 0.000000e+00
165000 9.940829e-11 0.000000e+00 0.000000e+00
170000 1.034782e-10 0.000000e+00 0.000000e+00
175000 1.047565e-10 0.000000e+00 0.000000e+00
180000 1.072825e-10 0.000000e+00 0.000000e+00
185000 1.007843e-10 0.000000e+00 0.000000e+00
190000 9.793246e-11 0.000000e+00 0.000000e+00
195000 5.992739e-11 0.000000e+00 0.000000e+00
200000 5.648989e-11 0.000000e+00 0.000000e+00
205000 5.773485e-11 0.000000e+00 0.000000e+00
210000 8.871648e-11 0.000000e+00 0.000000e+00
215000 6.954057e-11 0.000000e+00 0.000000e+00
220000 6.427834e-11 0.000000e+00 0.000000e+00
225000 6.198661e-11 0.000000e+00 0.000000e+00
230000 1.139050e-10 0.000000e+00 0.000000e+00
235000 1.235519e-10 0.000000e+00 0.000000e+00
240000 1.251303e-10 0.000000e+00 0.000000e+00
245000 1.198060e-10 0.000000e+00 0.000000e+00
250000 1.217303e-10 0.000000e+00 0.000000e+00
255000 1.263391e-10 0.000000e+00 0.000000e+00
260000 1.347853e-10 0.000000e+00 0.000000e+00
265000 7.762258e-11 0.000000e+00 0.000000e+00
270000 8.155438e-11 0.000000e+00 0.000000e+00
275000 1.020543e-10 0.000000e+00 0.000000e+00
280000 1.316420e-10 0.000000e+00 0.000000e+00
285000 1.286377e-10 0.000000e+00 0.000000e+00
290000 1.300668e-10 0.000000e+00 0.000000e+00
295000 1.274284e-10 0.000000e+00 0.000000e+00
300000 9.281197e-11 0.000000e+00 0.000000e+00
305000 9.001853e-11 0.000000e+00 0.000000e+00
310000 8.475651e-11 0.000000e+00 0.000000e+00
315000 8.620486e-11 0.000000e+00 0.000000e+00
320000 8.781617e-11 0.000000e+00 0.000000e+00
325000 7.931521e-11 0.000000e+00 0.000000e+00
330000 -9.534540e-11 0.000000e+00 0.000000e+00
335000 -9.227270e-11 0.000000e+00 0.000000e+00
340000 -8.662013e-11 0.000000e+00 0.000000e+00
345000 -8.274734e-11 0.000000e+00 0.000000e+00
350000 -8.410149e-11 0.000000e+00 0.000000e+00
355000 -8.542555e-11 0.000000e+00 0.000000e+00
360000 -1.080667e-10 0.000000e+00 0.000000e+00
365000 -7.614310e-11 0.000000e+00 0.000000e+00
370000 -6.667685e-11 0.000000e+00 0.000000e+00
375000 -3.593839e-11 0.000000e+00 0.000000e+00
380000 2.760133e-12 0.000000e+00 0.000000e+00
385000 5.314177e-11 0.000000e+00 0.000000e+00
390000 7.601125e-11 0.000000e+00 0.000000e+00
395000 7.338290e-11 0.000000e+00 0.000000e+00
400000 7.109314e-11 0.000000e+00 0.000000e+00
405000 1.328580e-10 0.000000e+00 0.000000e+00
410000 1.396587e-10 0.000000e+00 0.000000e+00
415000 1.378755e-10 0.000000e+00 0.000000e+00
420000 9.125518e-11 0.000000e+00 0.000000e+00
425000 9.482431e-11 0.000000e+00 0.000000e+00
430000 7.449807e-11 0.000000e+00 0.000000e+00
435000 1.358512e-10 0.000000e+00 0.000000e+00
440000 4.998307e-11 0.000000e+00 0.000000e+00
445000 5.160517e-11 0.000000e+00 0.000000e+00
450000 5.480028e-11 0.000000e+00 0.000000e+00
455000 5.878973e-11 0.000000e+00 0.000000e+00
460000 4.690130e-11 0.000000e+00 0.000000e+00
465000 3.695553e-11 0.000000e+00 0.000000e+00
470000 2.706760e-11 0.000000e+00 0.000000e+00
475000 3.197977e-11 0.000000e+00 0.000000e+00
480000 2.105581e-11 0.000000e+00 0.000000e+00
485000 4.431429e-12 0.000000e+00 0.000000e+00
490000 -2.080071e-11 0.000000e+00 0.000000e+00
495000 -3.053363e-11 0.000000e+00 0.000000e+00
500000 -2.681754e-11 0.000000e+00 0.000000e+00
505000 -3.332736e-11 0.000000e+00 0.000000e+00
510000 -3.442183e-11 0.000000e+00 0.000000e+00
515000 -4.913357e-11 0.000000e+00 0.000000e+00
520000 -5.856175e-11 0.000000e+00 0.000000e+00
525000 -5.464977e-11 0.000000e+00 0.000000e+00
530000 -6.493619e-11 0.000000e+00 0.000000e+00
535000 -5.947252e-11 0.000000e+00 0.000000e+00
540000 -6.223541e-11 0.000000e+00 0.000000e+00
545000 -6.337101e-11 0.000000e+00 0.000000e+00
550000 -8.854640e-11 0.000000e+00 0.000000e+00
555000 -9.087205e-11 0.000000e+00 0.000000e+00
560000 -8.983426e-11 0.000000e+00 0.000000e+00
565000 -7.287696e-11 0.000000e+00 0.000000e+00
570000 -7.848962e-11 0.000000e+00 0.000000e+00
