pX pY pZ 
-1.568575e-12 0.000000e+00 0.000000e+00
1.174190e-13 0.000000e+00 0.000000e+00
-1.241544e-13 0.000000e+00 0.000000e+00
2.404433e-13 0.000000e+00 0.000000e+00
-3.682756e-13 0.000000e+00 0.000000e+00
-1.234568e-13 0.000000e+00 0.000000e+00
2.082048e-13 0.000000e+00 0.000000e+00
1.423679e-13 0.000000e+00 0.000000e+00
-8.139086e-14 0.000000e+00 0.000000e+00
2.559929e-13 0.000000e+00 0.000000e+00
-4.273581e-14 0.000000e+00 0.000000e+00
-2.258506e-14 0.000000e+00 0.000000e+00
1.304208e-13 0.000000e+00 0.000000e+00
1.224079e-13 0.000000e+00 0.000000e+00
-2.714617e-14 0.000000e+00 0.000000e+00
-2.949007e-13 0.000000e+00 0.000000e+00
-1.042920e-13 0.000000e+00 0.000000e+00
-4.526410e-14 0.000000e+00 0.000000e+00
7.974838e-14 0.000000e+00 0.000000e+00
-1.931807e-13 0.000000e+00 0.000000e+00
1.360984e-14 0.000000e+00 0.000000e+00
2.107174e-13 0.000000e+00 0.000000e+00
1.440501e-13 0.000000e+00 0.000000e+00
-7.895428e-14 0.000000e+00 0.000000e+00
-2.107759e-13 0.000000e+00 0.000000e+00
1.096345e-13 0.000000e+00 0.000000e+00
1.610567e-14 0.000000e+00 0.000000e+00
-5.027695e-14 0.000000e+00 0.000000e+00
-2.084357e-14 0.000000e+00 0.000000e+00
-1.204907e-13 0.000000e+00 0.000000e+00
9.636434e-14 0.000000e+00 0.000000e+00
1.069569e-13 0.000000e+00 0.000000e+00
2.087411e-13 0.000000e+00 0.000000e+00
8.401232e-14 0.000000e+00 0.000000e+00
5.569832e-14 0.000000e+00 0.000000e+00
1.047364e-13 0.000000e+00 0.000000e+00
6.650190e-15 0.000000e+00 0.000000e+00
2.991715e-13 0.000000e+00 0.000000e+00
-5.735722e-14 0.000000e+00 0.000000e+00
-5.107351e-14 0.000000e+00 0.000000e+00
8.166337e-15 0.000000e+00 0.000000e+00
1.205132e-13 0.000000e+00 0.000000e+00
1.113774e-13 0.000000e+00 0.000000e+00
7.351112e-14 0.000000e+00 0.000000e+00
8.729574e-14 0.000000e+00 0.000000e+00
2.916050e-13 0.000000e+00 0.000000e+00
-1.940861e-13 0.000000e+00 0.000000e+00
1.777891e-13 0.000000e+00 0.000000e+00
1.802114e-13 0.000000e+00 0.000000e+00
-7.918841e-15 0.000000e+00 0.000000e+00
5.219322e-14 0.000000e+00 0.000000e+00
-2.895049e-13 0.000000e+00 0.000000e+00
-2.241568e-13 0.000000e+00 0.000000e+00
-2.633557e-13 0.000000e+00 0.000000e+00
2.551789e-13 0.000000e+00 0.000000e+00
-4.995526e-14 0.000000e+00 0.000000e+00
2.689466e-13 0.000000e+00 0.000000e+00
2.103700e-14 0.000000e+00 0.000000e+00
-8.523420e-14 0.000000e+00 0.000000e+00
-7.308624e-14 0.000000e+00 0.000000e+00
-4.155952e-14 0.000000e+00 0.000000e+00
-5.480284e-14 0.000000e+00 0.000000e+00
-1.679445e-13 0.000000e+00 0.000000e+00
1.465221e-13 0.000000e+00 0.000000e+00
