step K U E temp
0 1.325742e-21 -3.691742e-20 -3.559168e-20 1.920462e+02
1000 1.386985e-22 -3.831732e-20 2.182138e-20 2.009178e+01
2000 3.696299e-21 -3.631515e-20 6.738115e-20 5.354437e+02
3000 2.209200e-21 -4.021334e-20 1.019959e-19 3.200235e+02
4000 5.862321e-23 -3.962396e-20 1.404430e-19 8.492123e+00
5000 9.151522e-22 -3.876031e-20 1.821558e-19 1.325684e+02
6000 3.542407e-21 -4.109103e-20 2.224514e-19 5.131510e+02
7000 2.167334e-21 -4.099568e-20 2.612002e-19 3.139587e+02
8000 5.639958e-22 -3.402387e-20 3.065401e-19 8.170010e+01
9000 3.787489e-22 -2.763335e-20 3.527454e-19 5.486534e+01
10000 8.494699e-23 -2.919026e-20 3.913701e-19 1.230537e+01
11000 3.286926e-21 -3.125878e-20 4.320354e-19 4.761422e+02
12000 8.240482e-24 -4.057768e-20 4.594306e-19 1.193711e+00
13000 8.181955e-22 -3.978641e-20 5.135805e-19 1.185233e+02
14000 2.457475e-23 -3.871933e-20 5.428763e-19 3.559883e+00
15000 3.577955e-25 -3.936036e-20 5.806477e-19 5.183005e-02
16000 1.984963e-21 -4.023616e-20 6.218000e-19 2.875406e+02
17000 3.322438e-22 -4.081245e-20 6.595198e-19 4.812864e+01
18000 1.050590e-21 -4.060350e-20 7.013549e-19 1.521879e+02
19000 2.349153e-21 -4.109198e-20 7.612131e-19 3.402970e+02
20000 3.471091e-22 -3.270503e-20 7.879828e-19 5.028203e+01
21000 8.818462e-21 -3.580637e-20 8.330123e-19 1.277437e+03
22000 3.617521e-22 -3.679916e-20 8.637497e-19 5.240320e+01
23000 4.203013e-22 -3.739244e-20 9.056268e-19 6.088460e+01
24000 2.596639e-21 -3.505381e-20 9.503116e-19 3.761476e+02
25000 5.231446e-21 -3.337923e-20 1.003965e-18 7.578242e+02
26000 3.241308e-22 -3.166166e-20 1.044425e-18 4.695340e+01
27000 1.191012e-22 -4.103183e-20 1.059091e-18 1.725293e+01
28000 1.031905e-22 -4.108265e-20 1.101885e-18 1.494811e+01
29000 8.151455e-21 -4.044892e-20 1.156981e-18 1.180815e+03
30000 1.047900e-22 -4.094773e-20 1.183848e-18 1.517982e+01
31000 3.226212e-21 -3.785335e-20 1.226387e-18 4.673471e+02
32000 5.435951e-22 -3.549631e-20 1.265092e-18 7.874486e+01
33000 6.520678e-22 -3.296762e-20 1.307684e-18 9.445815e+01
34000 1.143903e-21 -4.088705e-20 1.362330e-18 1.657052e+02
35000 2.015666e-21 -4.109932e-20 1.393432e-18 2.919881e+02
36000 2.273876e-23 -3.802798e-20 1.423346e-18 3.293924e+00
37000 2.035805e-21 -3.931161e-20 1.468088e-18 2.949055e+02
38000 1.064588e-21 -3.913454e-20 1.519679e-18 1.542156e+02
39000 2.327785e-22 -3.055832e-20 1.549674e-18 3.372016e+01
40000 7.047818e-22 -3.179657e-20 1.588913e-18 1.020943e+02
41000 3.295151e-22 -3.726089e-20 1.623349e-18 4.773336e+01
42000 1.922781e-21 -4.063315e-20 1.677462e-18 2.785329e+02
43000 5.207424e-22 -3.383078e-20 1.706801e-18 7.543443e+01
44000 7.760142e-22 -3.463390e-20 1.746347e-18 1.124130e+02
45000 1.139871e-21 -3.965865e-20 1.783877e-18 1.651210e+02
46000 4.547046e-24 -3.989777e-20 1.824487e-18 6.586824e-01
47000 3.452569e-21 -2.890470e-20 1.874548e-18 5.001372e+02
48000 2.641440e-21 -3.110685e-20 1.915990e-18 3.826375e+02
49000 2.774658e-21 -2.748400e-20 1.955291e-18 4.019354e+02
50000 1.573926e-22 -3.246551e-20 1.992623e-18 2.279980e+01
51000 4.754753e-23 -3.897640e-20 2.028345e-18 6.887708e+00
52000 2.491646e-21 -4.047756e-20 2.078495e-18 3.609383e+02
53000 6.338774e-21 -3.688945e-20 2.114545e-18 9.182310e+02
54000 9.177651e-21 -3.353987e-20 2.168684e-18 1.329469e+03
55000 5.238285e-22 -3.514092e-20 2.194839e-18 7.588149e+01
56000 1.165017e-21 -3.918607e-20 2.241535e-18 1.687637e+02
57000 2.272530e-21 -3.588396e-20 2.275390e-18 3.291973e+02
58000 4.260652e-22 -2.644758e-20 2.314053e-18 6.171956e+01
59000 4.660204e-21 -2.008668e-20 2.364574e-18 6.750743e+02
60000 3.599362e-22 -2.537467e-20 2.395041e-18 5.214014e+01
61000 1.007834e-22 -2.145153e-20 2.438651e-18 1.459943e+01
62000 1.487324e-22 -2.853783e-20 2.481274e-18 2.154528e+01
63000 5.350400e-23 -2.268479e-20 2.517379e-18 7.750558e+00
64000 3.922789e-25 -1.926639e-20 2.561378e-18 5.682528e-02
