Step X Y Z 
125000 1.005479e-10 0.000000e+00 0.000000e+00
130000 1.016708e-10 0.000000e+00 0.000000e+00
135000 1.030876e-10 0.000000e+00 0.000000e+00
140000 9.849636e-11 0.000000e+00 0.000000e+00
145000 9.501032e-11 0.000000e+00 0.000000e+00
150000 1.049428e-10 0.000000e+00 0.000000e+00
155000 9.669439e-11 0.000000e+00 0.000000e+00
160000 9.369102e-11 0.000000e+00 0.000000e+00
165000 1.061098e-10 0.000000e+00 0.000000e+00
170000 9.955169e-11 0.000000e+00 0.000000e+00
175000 1.008617e-10 0.000000e+00 0.000000e+00
180000 1.069673e-10 0.000000e+00 0.000000e+00
185000 9.161215e-11 0.000000e+00 0.000000e+00
190000 9.045302e-11 0.000000e+00 0.000000e+00
195000 1.081126e-10 0.000000e+00 0.000000e+00
200000 8.869706e-11 0.000000e+00 0.000000e+00
205000 1.037719e-10 0.000000e+00 0.000000e+00
210000 9.732793e-11 0.000000e+00 0.000000e+00
215000 9.833020e-11 0.000000e+00 0.000000e+00
220000 8.960764e-11 0.000000e+00 0.000000e+00
225000 1.027923e-10 0.000000e+00 0.000000e+00
230000 8.764001e-11 0.000000e+00 0.000000e+00
235000 1.092476e-10 0.000000e+00 0.000000e+00
240000 1.097257e-10 0.000000e+00 0.000000e+00
245000 1.045005e-10 0.000000e+00 0.000000e+00
250000 1.103703e-10 0.000000e+00 0.000000e+00
255000 1.112731e-10 0.000000e+00 0.000000e+00
260000 9.580160e-11 0.000000e+00 0.000000e+00
265000 1.020952e-10 0.000000e+00 0.000000e+00
270000 1.119973e-10 0.000000e+00 0.000000e+00
275000 9.916179e-11 0.000000e+00 0.000000e+00
280000 8.702662e-11 0.000000e+00 0.000000e+00
285000 9.738183e-11 0.000000e+00 0.000000e+00
290000 9.448305e-11 0.000000e+00 0.000000e+00
295000 1.024483e-10 0.000000e+00 0.000000e+00
300000 1.007977e-10 0.000000e+00 0.000000e+00
305000 7.303125e-11 0.000000e+00 0.000000e+00
310000 9.265645e-11 0.000000e+00 0.000000e+00
315000 9.619188e-11 0.000000e+00 0.000000e+00
320000 9.394659e-11 0.000000e+00 0.000000e+00
325000 8.542046e-11 0.000000e+00 0.000000e+00
330000 9.528644e-11 0.000000e+00 0.000000e+00
335000 1.057196e-10 0.000000e+00 0.000000e+00
340000 1.066582e-10 0.000000e+00 0.000000e+00
345000 1.085549e-10 0.000000e+00 0.000000e+00
350000 1.128531e-10 0.000000e+00 0.000000e+00
355000 1.136216e-10 0.000000e+00 0.000000e+00
360000 1.038532e-10 0.000000e+00 0.000000e+00
365000 9.203050e-11 0.000000e+00 0.000000e+00
370000 1.135659e-10 0.000000e+00 0.000000e+00
375000 1.050043e-10 0.000000e+00 0.000000e+00
380000 1.100666e-10 0.000000e+00 0.000000e+00
385000 9.566747e-11 0.000000e+00 0.000000e+00
390000 1.109378e-10 0.000000e+00 0.000000e+00
395000 1.056574e-10 0.000000e+00 0.000000e+00
400000 1.198803e-10 0.000000e+00 0.000000e+00
405000 8.441504e-11 0.000000e+00 0.000000e+00
410000 1.142896e-10 0.000000e+00 0.000000e+00
415000 1.153835e-10 0.000000e+00 0.000000e+00
420000 9.351239e-11 0.000000e+00 0.000000e+00
425000 1.183342e-10 0.000000e+00 0.000000e+00
430000 9.633138e-11 0.000000e+00 0.000000e+00
435000 1.110154e-10 0.000000e+00 0.000000e+00
440000 7.914633e-11 0.000000e+00 0.000000e+00
445000 1.118396e-10 0.000000e+00 0.000000e+00
450000 6.388389e-11 0.000000e+00 0.000000e+00
455000 1.222097e-10 0.000000e+00 0.000000e+00
460000 1.085923e-10 0.000000e+00 0.000000e+00
465000 1.017922e-10 0.000000e+00 0.000000e+00
470000 1.034823e-10 0.000000e+00 0.000000e+00
475000 1.128622e-10 0.000000e+00 0.000000e+00
480000 8.346798e-11 0.000000e+00 0.000000e+00
485000 9.441889e-11 0.000000e+00 0.000000e+00
490000 1.067182e-10 0.000000e+00 0.000000e+00
495000 9.223795e-11 0.000000e+00 0.000000e+00
500000 7.845472e-11 0.000000e+00 0.000000e+00
505000 1.210337e-10 0.000000e+00 0.000000e+00
510000 9.067418e-11 0.000000e+00 0.000000e+00
515000 1.146707e-10 0.000000e+00 0.000000e+00
520000 1.158069e-10 0.000000e+00 0.000000e+00
525000 1.200245e-10 0.000000e+00 0.000000e+00
530000 1.124834e-10 0.000000e+00 0.000000e+00
535000 1.010596e-10 0.000000e+00 0.000000e+00
540000 1.015711e-10 0.000000e+00 0.000000e+00
545000 8.954782e-11 0.000000e+00 0.000000e+00
550000 7.080746e-11 0.000000e+00 0.000000e+00
555000 9.658215e-11 0.000000e+00 0.000000e+00
560000 8.776318e-11 0.000000e+00 0.000000e+00
565000 1.272429e-10 0.000000e+00 0.000000e+00
570000 2.415357e-11 0.000000e+00 0.000000e+00
575000 9.486851e-11 0.000000e+00 0.000000e+00
580000 1.165861e-10 0.000000e+00 0.000000e+00
585000 1.029742e-10 0.000000e+00 0.000000e+00
590000 9.451902e-11 0.000000e+00 0.000000e+00
595000 -9.879907e-11 0.000000e+00 0.000000e+00
600000 -1.004696e-10 0.000000e+00 0.000000e+00
605000 -1.025338e-10 0.000000e+00 0.000000e+00
610000 -9.688850e-11 0.000000e+00 0.000000e+00
615000 -1.037054e-10 0.000000e+00 0.000000e+00
620000 -1.050579e-10 0.000000e+00 0.000000e+00
625000 -1.060087e-10 0.000000e+00 0.000000e+00
630000 -9.514811e-11 0.000000e+00 0.000000e+00
635000 -9.396372e-11 0.000000e+00 0.000000e+00
640000 -1.016624e-10 0.000000e+00 0.000000e+00
645000 -1.069765e-10 0.000000e+00 0.000000e+00
650000 -9.233139e-11 0.000000e+00 0.000000e+00
655000 -1.079265e-10 0.000000e+00 0.000000e+00
660000 -9.104525e-11 0.000000e+00 0.000000e+00
665000 -1.086778e-10 0.000000e+00 0.000000e+00
670000 -1.090972e-10 0.000000e+00 0.000000e+00
675000 -1.102272e-10 0.000000e+00 0.000000e+00
680000 -9.945489e-11 0.000000e+00 0.000000e+00
685000 -1.011030e-10 0.000000e+00 0.000000e+00
690000 -1.029542e-10 0.000000e+00 0.000000e+00
695000 -1.103478e-10 0.000000e+00 0.000000e+00
700000 -9.048967e-11 0.000000e+00 0.000000e+00
705000 -1.005096e-10 0.000000e+00 0.000000e+00
710000 -8.950500e-11 0.000000e+00 0.000000e+00
715000 -8.825148e-11 0.000000e+00 0.000000e+00
720000 -8.733229e-11 0.000000e+00 0.000000e+00
725000 -1.019570e-10 0.000000e+00 0.000000e+00
730000 -1.113019e-10 0.000000e+00 0.000000e+00
735000 -1.114331e-10 0.000000e+00 0.000000e+00
740000 -8.782314e-11 0.000000e+00 0.000000e+00
745000 -8.662006e-11 0.000000e+00 0.000000e+00
750000 -8.582551e-11 0.000000e+00 0.000000e+00
755000 -8.504266e-11 0.000000e+00 0.000000e+00
760000 -1.151053e-10 0.000000e+00 0.000000e+00
765000 -8.406317e-11 0.000000e+00 0.000000e+00
770000 -1.043069e-10 0.000000e+00 0.000000e+00
775000 -1.052930e-10 0.000000e+00 0.000000e+00
780000 -1.065081e-10 0.000000e+00 0.000000e+00
785000 -9.512703e-11 0.000000e+00 0.000000e+00
790000 -9.330751e-11 0.000000e+00 0.000000e+00
795000 -1.036134e-10 0.000000e+00 0.000000e+00
800000 -7.286471e-11 0.000000e+00 0.000000e+00
805000 -8.334392e-11 0.000000e+00 0.000000e+00
810000 -1.217229e-10 0.000000e+00 0.000000e+00
815000 -1.044009e-10 0.000000e+00 0.000000e+00
820000 -8.231743e-11 0.000000e+00 0.000000e+00
825000 -9.206305e-11 0.000000e+00 0.000000e+00
830000 -9.684135e-11 0.000000e+00 0.000000e+00
835000 -1.003184e-10 0.000000e+00 0.000000e+00
840000 -1.016342e-10 0.000000e+00 0.000000e+00
845000 -1.075009e-10 0.000000e+00 0.000000e+00
850000 -1.027077e-10 0.000000e+00 0.000000e+00
855000 -1.054913e-10 0.000000e+00 0.000000e+00
860000 -1.124430e-10 0.000000e+00 0.000000e+00
865000 -1.067065e-10 0.000000e+00 0.000000e+00
870000 -1.029290e-10 0.000000e+00 0.000000e+00
875000 -7.639747e-11 0.000000e+00 0.000000e+00
880000 -1.083808e-10 0.000000e+00 0.000000e+00
885000 -1.042753e-10 0.000000e+00 0.000000e+00
890000 -1.070722e-10 0.000000e+00 0.000000e+00
895000 -1.059067e-10 0.000000e+00 0.000000e+00
900000 -1.111995e-10 0.000000e+00 0.000000e+00
905000 -1.132646e-10 0.000000e+00 0.000000e+00
910000 -1.131631e-10 0.000000e+00 0.000000e+00
915000 -1.077651e-10 0.000000e+00 0.000000e+00
920000 -5.986375e-11 0.000000e+00 0.000000e+00
925000 -9.537661e-11 0.000000e+00 0.000000e+00
930000 -1.231781e-10 0.000000e+00 0.000000e+00
935000 -1.190396e-10 0.000000e+00 0.000000e+00
940000 -7.191380e-11 0.000000e+00 0.000000e+00
945000 -7.372745e-11 0.000000e+00 0.000000e+00
950000 -6.680057e-11 0.000000e+00 0.000000e+00
955000 -1.047504e-10 0.000000e+00 0.000000e+00
960000 -7.058425e-11 0.000000e+00 0.000000e+00
965000 -1.060161e-10 0.000000e+00 0.000000e+00
970000 -1.007565e-10 0.000000e+00 0.000000e+00
975000 -8.384007e-11 0.000000e+00 0.000000e+00
980000 -8.135148e-11 0.000000e+00 0.000000e+00
985000 -7.997237e-11 0.000000e+00 0.000000e+00
990000 -8.631974e-11 0.000000e+00 0.000000e+00
995000 -9.820913e-11 0.000000e+00 0.000000e+00
