step K U E temp
0 6.897750e-20 4.777086e-17 4.783984e-17 9.992039e+03
1000 4.765296e-18 4.307285e-17 4.783814e-17 6.902979e+05
2000 1.544018e-17 3.239411e-17 4.783429e-17 2.236656e+06
3000 2.876028e-17 1.906921e-17 4.782949e-17 4.166197e+06
4000 4.056623e-17 7.259002e-18 4.782523e-17 5.876400e+06
5000 4.717148e-17 6.513702e-19 4.782285e-17 6.833232e+06
6000 4.651346e-17 1.309624e-18 4.782308e-17 6.737912e+06
7000 3.879765e-17 9.028216e-18 4.782587e-17 5.620205e+06
8000 2.643340e-17 2.139692e-17 4.783033e-17 3.829127e+06
9000 1.328160e-17 3.455347e-17 4.783507e-17 1.923965e+06
10000 3.449051e-18 4.438957e-17 4.783862e-17 4.996275e+05
11000 6.083209e-21 4.783378e-17 4.783986e-17 8.812101e+02
12000 4.027806e-18 4.381060e-17 4.783841e-17 5.834656e+05
13000 1.425839e-17 3.357633e-17 4.783472e-17 2.065462e+06
14000 2.750321e-17 2.032673e-17 4.782994e-17 3.984099e+06
15000 3.962642e-17 8.199152e-18 4.782557e-17 5.740259e+06
16000 4.684239e-17 9.805734e-19 4.782296e-17 6.785561e+06
17000 4.689786e-17 9.250826e-19 4.782294e-17 6.793597e+06
18000 3.977551e-17 8.050007e-18 4.782551e-17 5.761856e+06
19000 2.769936e-17 2.013050e-17 4.782987e-17 4.012514e+06
20000 1.444036e-17 3.339430e-17 4.783465e-17 2.091822e+06
21000 4.138766e-18 4.369960e-17 4.783837e-17 5.995391e+05
22000 1.138520e-20 4.782847e-17 4.783986e-17 1.649253e+03
23000 3.347040e-18 4.449162e-17 4.783866e-17 4.848502e+05
24000 1.310413e-17 3.473100e-17 4.783514e-17 1.898257e+06
25000 2.623589e-17 2.159451e-17 4.783040e-17 3.800516e+06
26000 3.864177e-17 9.184150e-18 4.782592e-17 5.597624e+06
27000 4.644789e-17 1.375217e-18 4.782311e-17 6.728414e+06
28000 4.721669e-17 6.061403e-19 4.782283e-17 6.839782e+06
29000 4.070810e-17 7.117072e-18 4.782518e-17 5.896952e+06
30000 2.895452e-17 1.887490e-17 4.782942e-17 4.194335e+06
31000 1.562613e-17 3.220809e-17 4.783423e-17 2.263592e+06
32000 4.884887e-18 4.295321e-17 4.783810e-17 7.076218e+05
33000 8.486834e-20 4.775496e-17 4.783983e-17 1.229398e+04
34000 2.724939e-18 4.511394e-17 4.783888e-17 3.947330e+05
35000 1.198070e-17 3.585484e-17 4.783554e-17 1.735518e+06
36000 2.496194e-17 2.286891e-17 4.783086e-17 3.615972e+06
37000 3.761511e-17 1.021119e-17 4.782629e-17 5.448902e+06
38000 4.598910e-17 1.834177e-18 4.782327e-17 6.661953e+06
39000 4.746903e-17 3.537070e-19 4.782274e-17 6.876336e+06
40000 4.159279e-17 6.232072e-18 4.782486e-17 6.025106e+06
41000 3.019529e-17 1.763368e-17 4.782897e-17 4.374072e+06
42000 1.683554e-17 3.099825e-17 4.783379e-17 2.438787e+06
43000 5.685286e-18 4.215253e-17 4.783781e-17 8.235672e+05
44000 2.263230e-19 4.761346e-17 4.783978e-17 3.278502e+04
45000 2.163278e-18 4.567580e-17 4.783908e-17 3.133711e+05
46000 1.089131e-17 3.694462e-17 4.783593e-17 1.577709e+06
47000 2.368500e-17 2.414632e-17 4.783132e-17 3.430995e+06
48000 3.654935e-17 1.127733e-17 4.782668e-17 5.294517e+06
49000 4.546732e-17 2.356141e-18 4.782346e-17 6.586369e+06
50000 4.765417e-17 1.685029e-19 4.782267e-17 6.903155e+06
51000 4.242703e-17 5.397531e-18 4.782456e-17 6.145954e+06
52000 3.141813e-17 1.641040e-17 4.782853e-17 4.551212e+06
53000 1.806514e-17 2.976821e-17 4.783335e-17 2.616905e+06
54000 6.537681e-18 4.129982e-17 4.783750e-17 9.470446e+05
55000 4.353456e-19 4.740436e-17 4.783971e-17 6.306391e+04
56000 1.663659e-18 4.617560e-17 4.783926e-17 2.409966e+05
57000 9.839065e-18 3.799725e-17 4.783631e-17 1.425281e+06
58000 2.240870e-17 2.542308e-17 4.783178e-17 3.246110e+06
59000 3.544753e-17 1.237954e-17 4.782707e-17 5.134909e+06
60000 4.488405e-17 2.939623e-18 4.782367e-17 6.501877e+06
61000 4.777157e-17 5.105642e-20 4.782263e-17 6.920162e+06
62000 4.320844e-17 4.615831e-18 4.782428e-17 6.259150e+06
63000 3.261955e-17 1.520854e-17 4.782809e-17 4.725249e+06
64000 1.931141e-17 2.852149e-17 4.783290e-17 2.797440e+06
65000 7.439638e-18 4.039754e-17 4.783718e-17 1.077702e+06
66000 7.113400e-19 4.712827e-17 4.783961e-17 1.030443e+05
67000 1.227508e-18 4.661191e-17 4.783942e-17 1.778160e+05
68000 8.826961e-18 3.900972e-17 4.783668e-17 1.278668e+06
69000 2.113668e-17 2.669556e-17 4.783224e-17 3.061847e+06
70000 3.431281e-17 1.351467e-17 4.782748e-17 4.970534e+06
71000 4.424095e-17 3.582957e-18 4.782390e-17 6.408717e+06
72000 4.782091e-17 1.702475e-21 4.782261e-17 6.927309e+06
73000 4.393481e-17 3.889200e-18 4.782401e-17 6.364371e+06
74000 3.379614e-17 1.403153e-17 4.782767e-17 4.895689e+06
75000 2.057081e-17 2.726164e-17 4.783244e-17 2.979875e+06
76000 8.388585e-18 3.944825e-17 4.783684e-17 1.215166e+06
77000 1.053519e-18 4.678596e-17 4.783948e-17 1.526121e+05
78000 8.560682e-19 4.698349e-17 4.783955e-17 1.240095e+05
79000 7.857890e-18 3.997914e-17 4.783703e-17 1.138289e+06
80000 1.987258e-17 2.796011e-17 4.783269e-17 2.878731e+06
81000 3.314841e-17 1.467949e-17 4.782790e-17 4.801860e+06
82000 4.353985e-17 4.284307e-18 4.782416e-17 6.307157e+06
83000 4.780204e-17 2.058192e-20 4.782262e-17 6.924575e+06
84000 4.460406e-17 3.219713e-18 4.782377e-17 6.461318e+06
85000 3.494452e-17 1.288273e-17 4.782726e-17 5.062043e+06
86000 2.183973e-17 2.599225e-17 4.783198e-17 3.163691e+06
87000 9.381816e-18 3.845466e-17 4.783648e-17 1.359044e+06
88000 1.460905e-18 4.637843e-17 4.783934e-17 2.116259e+05
89000 5.504003e-19 4.728926e-17 4.783966e-17 7.973066e+04
90000 6.934616e-18 4.090274e-17 4.783736e-17 1.004544e+06
91000 1.862001e-17 2.921314e-17 4.783315e-17 2.697283e+06
92000 3.195767e-17 1.587067e-17 4.782833e-17 4.629369e+06
93000 4.278275e-17 5.041674e-18 4.782443e-17 6.197485e+06
94000 4.771501e-17 1.076409e-19 4.782265e-17 6.911968e+06
95000 4.521427e-17 2.609279e-18 4.782355e-17 6.549713e+06
96000 3.606143e-17 1.176542e-17 4.782685e-17 5.223838e+06
97000 2.311457e-17 2.471696e-17 4.783152e-17 3.348363e+06
98000 1.041650e-17 3.741961e-17 4.783610e-17 1.508927e+06
99000 1.932338e-18 4.590683e-17 4.783917e-17 2.799174e+05
