Step X Y Z 
125000 1.000673e-10 0.000000e+00 0.000000e+00
130000 1.021195e-10 0.000000e+00 0.000000e+00
135000 9.790015e-11 0.000000e+00 0.000000e+00
140000 1.032444e-10 0.000000e+00 0.000000e+00
145000 9.206388e-11 0.000000e+00 0.000000e+00
150000 1.040755e-10 0.000000e+00 0.000000e+00
155000 9.657768e-11 0.000000e+00 0.000000e+00
160000 9.585451e-11 0.000000e+00 0.000000e+00
165000 9.477758e-11 0.000000e+00 0.000000e+00
170000 9.363386e-11 0.000000e+00 0.000000e+00
175000 9.906066e-11 0.000000e+00 0.000000e+00
180000 1.051684e-10 0.000000e+00 0.000000e+00
185000 1.068929e-10 0.000000e+00 0.000000e+00
190000 1.074497e-10 0.000000e+00 0.000000e+00
195000 1.013891e-10 0.000000e+00 0.000000e+00
200000 9.985350e-11 0.000000e+00 0.000000e+00
205000 1.081352e-10 0.000000e+00 0.000000e+00
210000 9.079015e-11 0.000000e+00 0.000000e+00
215000 1.090808e-10 0.000000e+00 0.000000e+00
220000 9.011933e-11 0.000000e+00 0.000000e+00
225000 1.096560e-10 0.000000e+00 0.000000e+00
230000 1.102423e-10 0.000000e+00 0.000000e+00
235000 1.113983e-10 0.000000e+00 0.000000e+00
240000 8.943999e-11 0.000000e+00 0.000000e+00
245000 8.785951e-11 0.000000e+00 0.000000e+00
250000 9.772096e-11 0.000000e+00 0.000000e+00
255000 1.011915e-10 0.000000e+00 0.000000e+00
260000 9.991194e-11 0.000000e+00 0.000000e+00
265000 9.519079e-11 0.000000e+00 0.000000e+00
270000 8.306699e-11 0.000000e+00 0.000000e+00
275000 9.237218e-11 0.000000e+00 0.000000e+00
280000 9.508062e-11 0.000000e+00 0.000000e+00
285000 7.777687e-11 0.000000e+00 0.000000e+00
290000 1.026521e-10 0.000000e+00 0.000000e+00
295000 1.060750e-10 0.000000e+00 0.000000e+00
300000 1.042450e-10 0.000000e+00 0.000000e+00
305000 8.703232e-11 0.000000e+00 0.000000e+00
310000 8.613699e-11 0.000000e+00 0.000000e+00
315000 8.512427e-11 0.000000e+00 0.000000e+00
320000 1.056067e-10 0.000000e+00 0.000000e+00
325000 9.854003e-11 0.000000e+00 0.000000e+00
330000 6.795980e-11 0.000000e+00 0.000000e+00
335000 1.119449e-10 0.000000e+00 0.000000e+00
340000 1.087191e-10 0.000000e+00 0.000000e+00
345000 1.125295e-10 0.000000e+00 0.000000e+00
350000 1.065631e-10 0.000000e+00 0.000000e+00
355000 1.068911e-10 0.000000e+00 0.000000e+00
360000 8.220527e-11 0.000000e+00 0.000000e+00
365000 5.400768e-11 0.000000e+00 0.000000e+00
370000 8.959608e-11 0.000000e+00 0.000000e+00
375000 1.137592e-10 0.000000e+00 0.000000e+00
380000 9.928955e-11 0.000000e+00 0.000000e+00
385000 1.224167e-10 0.000000e+00 0.000000e+00
390000 1.046908e-10 0.000000e+00 0.000000e+00
395000 8.334522e-11 0.000000e+00 0.000000e+00
400000 8.128510e-11 0.000000e+00 0.000000e+00
405000 1.016702e-10 0.000000e+00 0.000000e+00
410000 9.277448e-11 0.000000e+00 0.000000e+00
415000 1.032821e-10 0.000000e+00 0.000000e+00
420000 1.106139e-10 0.000000e+00 0.000000e+00
425000 1.212322e-10 0.000000e+00 0.000000e+00
430000 7.799174e-11 0.000000e+00 0.000000e+00
435000 9.492270e-11 0.000000e+00 0.000000e+00
440000 9.428346e-11 0.000000e+00 0.000000e+00
445000 1.298013e-10 0.000000e+00 0.000000e+00
450000 9.361309e-11 0.000000e+00 0.000000e+00
455000 6.940344e-11 0.000000e+00 0.000000e+00
460000 1.027674e-10 0.000000e+00 0.000000e+00
465000 1.101974e-10 0.000000e+00 0.000000e+00
470000 1.015067e-10 0.000000e+00 0.000000e+00
475000 -9.855906e-11 0.000000e+00 0.000000e+00
480000 -1.026389e-10 0.000000e+00 0.000000e+00
485000 -9.756741e-11 0.000000e+00 0.000000e+00
490000 -9.647348e-11 0.000000e+00 0.000000e+00
495000 -9.429788e-11 0.000000e+00 0.000000e+00
500000 -1.011546e-10 0.000000e+00 0.000000e+00
505000 -9.990016e-11 0.000000e+00 0.000000e+00
510000 -1.044431e-10 0.000000e+00 0.000000e+00
515000 -9.341145e-11 0.000000e+00 0.000000e+00
520000 -9.235687e-11 0.000000e+00 0.000000e+00
525000 -9.538086e-11 0.000000e+00 0.000000e+00
530000 -9.091192e-11 0.000000e+00 0.000000e+00
535000 -9.002473e-11 0.000000e+00 0.000000e+00
540000 -8.921654e-11 0.000000e+00 0.000000e+00
545000 -1.056454e-10 0.000000e+00 0.000000e+00
550000 -1.069239e-10 0.000000e+00 0.000000e+00
555000 -1.052380e-10 0.000000e+00 0.000000e+00
560000 -1.033936e-10 0.000000e+00 0.000000e+00
565000 -1.081568e-10 0.000000e+00 0.000000e+00
570000 -1.006777e-10 0.000000e+00 0.000000e+00
575000 -9.909859e-11 0.000000e+00 0.000000e+00
580000 -9.609851e-11 0.000000e+00 0.000000e+00
585000 -1.065519e-10 0.000000e+00 0.000000e+00
590000 -9.569774e-11 0.000000e+00 0.000000e+00
595000 -9.737250e-11 0.000000e+00 0.000000e+00
600000 -1.091244e-10 0.000000e+00 0.000000e+00
605000 -1.141992e-10 0.000000e+00 0.000000e+00
610000 -8.823734e-11 0.000000e+00 0.000000e+00
615000 -8.749200e-11 0.000000e+00 0.000000e+00
620000 -8.664658e-11 0.000000e+00 0.000000e+00
625000 -9.471046e-11 0.000000e+00 0.000000e+00
630000 -9.361627e-11 0.000000e+00 0.000000e+00
635000 -9.468840e-11 0.000000e+00 0.000000e+00
640000 -1.018696e-10 0.000000e+00 0.000000e+00
645000 -1.029414e-10 0.000000e+00 0.000000e+00
650000 -9.945357e-11 0.000000e+00 0.000000e+00
655000 -1.002646e-10 0.000000e+00 0.000000e+00
660000 -1.014074e-10 0.000000e+00 0.000000e+00
665000 -1.107392e-10 0.000000e+00 0.000000e+00
670000 -8.569572e-11 0.000000e+00 0.000000e+00
675000 -1.096417e-10 0.000000e+00 0.000000e+00
680000 -1.089242e-10 0.000000e+00 0.000000e+00
685000 -1.038658e-10 0.000000e+00 0.000000e+00
690000 -1.105604e-10 0.000000e+00 0.000000e+00
695000 -1.046216e-10 0.000000e+00 0.000000e+00
700000 -8.429278e-11 0.000000e+00 0.000000e+00
705000 -9.559595e-11 0.000000e+00 0.000000e+00
710000 -1.119817e-10 0.000000e+00 0.000000e+00
715000 -9.285193e-11 0.000000e+00 0.000000e+00
720000 -1.089643e-10 0.000000e+00 0.000000e+00
725000 -1.051215e-10 0.000000e+00 0.000000e+00
730000 -1.077203e-10 0.000000e+00 0.000000e+00
735000 -9.304585e-11 0.000000e+00 0.000000e+00
740000 -1.139067e-10 0.000000e+00 0.000000e+00
745000 -8.247224e-11 0.000000e+00 0.000000e+00
750000 -7.608006e-11 0.000000e+00 0.000000e+00
755000 -1.133357e-10 0.000000e+00 0.000000e+00
760000 -8.225591e-11 0.000000e+00 0.000000e+00
765000 -9.276859e-11 0.000000e+00 0.000000e+00
770000 -9.084844e-11 0.000000e+00 0.000000e+00
775000 -1.055081e-10 0.000000e+00 0.000000e+00
780000 -8.727467e-11 0.000000e+00 0.000000e+00
785000 -9.965437e-11 0.000000e+00 0.000000e+00
790000 -8.949920e-11 0.000000e+00 0.000000e+00
795000 -1.184783e-10 0.000000e+00 0.000000e+00
800000 -8.372108e-11 0.000000e+00 0.000000e+00
805000 -9.892776e-11 0.000000e+00 0.000000e+00
810000 -9.708373e-11 0.000000e+00 0.000000e+00
815000 9.942138e-11 0.000000e+00 0.000000e+00
