Step X Y Z 
125000 8.825489e-11 0.000000e+00 0.000000e+00
125283 1.003300e-10 0.000000e+00 0.000000e+00
126521 1.017956e-10 0.000000e+00 0.000000e+00
128164 1.173764e-10 0.000000e+00 0.000000e+00
132182 1.199063e-10 0.000000e+00 0.000000e+00
134542 1.129733e-10 0.000000e+00 0.000000e+00
135194 1.151300e-10 0.000000e+00 0.000000e+00
137700 9.456303e-11 0.000000e+00 0.000000e+00
142470 1.095803e-10 0.000000e+00 0.000000e+00
143988 9.592669e-11 0.000000e+00 0.000000e+00
146862 9.101732e-11 0.000000e+00 0.000000e+00
154693 9.297510e-11 0.000000e+00 0.000000e+00
168241 9.847509e-11 0.000000e+00 0.000000e+00
174668 9.730963e-11 0.000000e+00 0.000000e+00
181606 6.933466e-11 0.000000e+00 0.000000e+00
186197 8.032889e-11 0.000000e+00 0.000000e+00
191378 7.866765e-11 0.000000e+00 0.000000e+00
194037 8.582247e-11 0.000000e+00 0.000000e+00
203435 6.601367e-11 0.000000e+00 0.000000e+00
210897 6.117220e-11 0.000000e+00 0.000000e+00
215416 6.435734e-11 0.000000e+00 0.000000e+00
215902 5.335117e-11 0.000000e+00 0.000000e+00
226247 6.008564e-11 0.000000e+00 0.000000e+00
234343 5.571165e-11 0.000000e+00 0.000000e+00
235272 5.704281e-11 0.000000e+00 0.000000e+00
237537 5.814174e-11 0.000000e+00 0.000000e+00
242463 5.156841e-11 0.000000e+00 0.000000e+00
245345 4.447768e-11 0.000000e+00 0.000000e+00
261627 4.789181e-11 0.000000e+00 0.000000e+00
274817 4.626491e-11 0.000000e+00 0.000000e+00
280537 5.499977e-11 0.000000e+00 0.000000e+00
294654 4.980993e-11 0.000000e+00 0.000000e+00
305639 -1.076545e-10 0.000000e+00 0.000000e+00
319104 -1.042483e-10 0.000000e+00 0.000000e+00
343134 -8.987183e-11 0.000000e+00 0.000000e+00
350587 -9.592824e-11 0.000000e+00 0.000000e+00
355185 -9.390455e-11 0.000000e+00 0.000000e+00
357482 -1.008368e-10 0.000000e+00 0.000000e+00
364375 -9.959010e-11 0.000000e+00 0.000000e+00
364993 -8.227710e-11 0.000000e+00 0.000000e+00
371188 -8.655292e-11 0.000000e+00 0.000000e+00
378098 -8.408907e-11 0.000000e+00 0.000000e+00
380529 -6.783746e-11 0.000000e+00 0.000000e+00
381864 -7.958238e-11 0.000000e+00 0.000000e+00
382648 -7.200715e-11 0.000000e+00 0.000000e+00
391945 -7.064431e-11 0.000000e+00 0.000000e+00
