step K U E temp
0 6.637679e-22 -4.109729e-18 -4.109066e-18 9.615303e+01
1000 3.527930e-21 -4.106075e-18 -4.102548e-18 5.110538e+02
2000 2.648816e-21 -4.110000e-18 -4.107351e-18 3.837059e+02
3000 1.070748e-22 -4.109975e-18 -4.109868e-18 1.551080e+01
4000 5.505446e-23 -4.109874e-18 -4.109819e-18 7.975156e+00
5000 7.287830e-22 -4.109504e-18 -3.928775e-18 1.055711e+02
6000 4.019591e-21 -4.103043e-18 -3.978309e-18 5.822756e+02
7000 3.101647e-21 -4.095177e-18 -3.972075e-18 4.493028e+02
8000 3.049379e-22 -4.095765e-18 -3.975460e-18 4.417313e+01
9000 7.917121e-22 -4.099038e-18 -3.978227e-18 1.146870e+02
10000 2.243060e-22 -4.105334e-18 -3.980290e-18 3.249284e+01
11000 1.336031e-22 -4.103971e-18 -3.863837e-18 1.935366e+01
12000 4.645640e-24 -4.101438e-18 -3.720223e-18 6.729647e-01
13000 1.035552e-21 -4.098595e-18 -3.731782e-18 1.500095e+02
14000 2.447674e-23 -4.096788e-18 -3.734595e-18 3.545686e+00
15000 1.913825e-20 -4.072540e-18 -3.573244e-18 2.772356e+03
16000 8.803251e-21 -4.072666e-18 -3.583695e-18 1.275234e+03
17000 4.492640e-21 -4.076649e-18 -3.591210e-18 6.508012e+02
18000 1.140797e-21 -4.081178e-18 -3.594904e-18 1.652552e+02
19000 4.243163e-25 -4.081354e-18 -3.595909e-18 6.146621e-02
20000 5.998016e-22 -4.071442e-18 -3.590748e-18 8.688690e+01
21000 4.887648e-22 -4.080519e-18 -3.595934e-18 7.080218e+01
22000 5.829963e-22 -4.070886e-18 -3.590231e-18 8.445250e+01
23000 5.656554e-21 -4.077332e-18 -3.590430e-18 8.194050e+02
24000 1.441129e-25 -4.082556e-18 -3.594532e-18 2.087611e-02
25000 1.184408e-22 -4.091463e-18 -3.490687e-18 1.715726e+01
26000 7.843413e-23 -4.091182e-18 -3.490537e-18 1.136192e+01
27000 7.360077e-23 -4.099203e-18 -3.478409e-18 1.066176e+01
28000 3.448948e-22 -4.088926e-18 -3.488416e-18 4.996126e+01
29000 2.940344e-22 -4.092381e-18 -3.491027e-18 4.259365e+01
30000 3.250979e-21 -4.094308e-18 -3.488313e-18 4.709349e+02
31000 2.501826e-21 -4.080402e-18 -3.477899e-18 3.624131e+02
32000 6.818931e-23 -4.097410e-18 -3.486652e-18 9.877863e+00
33000 1.352614e-21 -4.099369e-18 -3.476107e-18 1.959389e+02
34000 2.527825e-21 -4.069676e-18 -3.343833e-18 3.661792e+02
35000 1.164107e-22 -4.062781e-18 -3.342284e-18 1.686319e+01
36000 1.356435e-20 -4.068133e-18 -3.332448e-18 1.964924e+03
37000 9.041390e-24 -4.073412e-18 -3.344577e-18 1.309730e+00
38000 1.863927e-21 -4.059496e-18 -3.337514e-18 2.700074e+02
39000 2.797382e-21 -4.070232e-18 -3.343563e-18 4.052270e+02
40000 1.867096e-22 -4.068674e-18 -3.346001e-18 2.704664e+01
41000 9.951917e-22 -4.061950e-18 -3.340669e-18 1.441629e+02
42000 2.582352e-21 -4.068351e-18 -3.343507e-18 3.740780e+02
43000 3.009546e-23 -4.072378e-18 -3.345513e-18 4.359610e+00
44000 5.106183e-22 -4.059434e-18 -3.338808e-18 7.396787e+01
45000 5.152837e-21 -4.064586e-18 -3.338735e-18 7.464369e+02
46000 2.198106e-21 -4.069782e-18 -3.344169e-18 3.184163e+02
47000 1.879900e-21 -4.070676e-18 -3.344424e-18 2.723211e+02
48000 1.759829e-21 -4.073386e-18 -3.342855e-18 2.549278e+02
49000 1.033964e-21 -4.067744e-18 -3.344822e-18 1.497794e+02
50000 1.689978e-21 -4.074729e-18 -3.341036e-18 2.448092e+02
51000 5.917399e-21 -4.067619e-18 -3.339884e-18 8.571910e+02
52000 9.603053e-21 -4.073655e-18 -3.334695e-18 1.391093e+03
53000 6.028576e-21 -4.071124e-18 -3.340163e-18 8.732959e+02
54000 1.662661e-21 -4.068828e-18 -3.344565e-18 2.408520e+02
55000 2.162015e-22 -4.059903e-18 -3.339550e-18 3.131883e+01
56000 3.559480e-22 -4.067915e-18 -3.345572e-18 5.156241e+01
57000 6.756681e-23 -4.071083e-18 -3.346136e-18 9.787688e+00
58000 1.097997e-21 -4.067609e-18 -3.344699e-18 1.590552e+02
59000 4.053670e-21 -4.074846e-18 -3.338469e-18 5.872122e+02
