Step X Y Z 
121000 1.061769e-10 0.000000e+00 0.000000e+00
125635 8.543738e-11 0.000000e+00 0.000000e+00
125726 7.124417e-11 0.000000e+00 0.000000e+00
126163 8.121688e-11 0.000000e+00 0.000000e+00
126455 8.819193e-11 0.000000e+00 0.000000e+00
127428 9.581574e-11 0.000000e+00 0.000000e+00
128634 9.221387e-11 0.000000e+00 0.000000e+00
131700 9.444172e-11 0.000000e+00 0.000000e+00
132586 1.017385e-10 0.000000e+00 0.000000e+00
133544 9.890873e-11 0.000000e+00 0.000000e+00
133956 1.137462e-10 0.000000e+00 0.000000e+00
134590 1.250676e-10 0.000000e+00 0.000000e+00
135049 1.155012e-10 0.000000e+00 0.000000e+00
136163 1.178906e-10 0.000000e+00 0.000000e+00
136747 1.168262e-10 0.000000e+00 0.000000e+00
137219 1.032964e-10 0.000000e+00 0.000000e+00
137774 1.084589e-10 0.000000e+00 0.000000e+00
138575 1.125612e-10 0.000000e+00 0.000000e+00
141499 1.001247e-10 0.000000e+00 0.000000e+00
142276 9.009673e-11 0.000000e+00 0.000000e+00
142747 9.721087e-11 0.000000e+00 0.000000e+00
143228 8.284808e-11 0.000000e+00 0.000000e+00
143489 9.349175e-11 0.000000e+00 0.000000e+00
144653 1.074189e-10 0.000000e+00 0.000000e+00
145450 1.049556e-10 0.000000e+00 0.000000e+00
145758 1.004307e-10 0.000000e+00 0.000000e+00
149279 1.202569e-10 0.000000e+00 0.000000e+00
150636 1.106057e-10 0.000000e+00 0.000000e+00
151219 1.100414e-10 0.000000e+00 0.000000e+00
151934 1.025175e-10 0.000000e+00 0.000000e+00
152192 1.067664e-10 0.000000e+00 0.000000e+00
152551 1.223805e-10 0.000000e+00 0.000000e+00
153129 1.189047e-10 0.000000e+00 0.000000e+00
154396 1.114161e-10 0.000000e+00 0.000000e+00
155348 1.209431e-10 0.000000e+00 0.000000e+00
155944 1.270438e-10 0.000000e+00 0.000000e+00
156072 1.256935e-10 0.000000e+00 0.000000e+00
158424 1.336773e-10 0.000000e+00 0.000000e+00
160695 1.389646e-10 0.000000e+00 0.000000e+00
161697 1.312892e-10 0.000000e+00 0.000000e+00
163068 1.165779e-10 0.000000e+00 0.000000e+00
164017 1.146086e-10 0.000000e+00 0.000000e+00
165413 1.089341e-10 0.000000e+00 0.000000e+00
166161 7.720573e-11 0.000000e+00 0.000000e+00
166332 8.039108e-11 0.000000e+00 0.000000e+00
167667 3.026758e-11 0.000000e+00 0.000000e+00
167725 6.095038e-12 0.000000e+00 0.000000e+00
171314 -1.118529e-10 0.000000e+00 0.000000e+00
171501 -1.141744e-10 0.000000e+00 0.000000e+00
172594 -8.322639e-11 0.000000e+00 0.000000e+00
172861 -1.074937e-10 0.000000e+00 0.000000e+00
173051 -1.090179e-10 0.000000e+00 0.000000e+00
174150 -1.105461e-10 0.000000e+00 0.000000e+00
174792 -9.808908e-11 0.000000e+00 0.000000e+00
176902 -8.893418e-11 0.000000e+00 0.000000e+00
177430 -7.260228e-11 0.000000e+00 0.000000e+00
178705 -7.016447e-11 0.000000e+00 0.000000e+00
179742 -7.678699e-11 0.000000e+00 0.000000e+00
182127 -7.512333e-11 0.000000e+00 0.000000e+00
182400 -8.647815e-11 0.000000e+00 0.000000e+00
183280 -8.158979e-11 0.000000e+00 0.000000e+00
185141 -7.972033e-11 0.000000e+00 0.000000e+00
185984 -1.021642e-10 0.000000e+00 0.000000e+00
186956 -1.054940e-10 0.000000e+00 0.000000e+00
187088 -8.843464e-11 0.000000e+00 0.000000e+00
187333 -8.478356e-11 0.000000e+00 0.000000e+00
187895 -8.542991e-11 0.000000e+00 0.000000e+00
187957 -8.801316e-11 0.000000e+00 0.000000e+00
188001 -7.717143e-11 0.000000e+00 0.000000e+00
188930 -8.420740e-11 0.000000e+00 0.000000e+00
189307 -8.265040e-11 0.000000e+00 0.000000e+00
190053 -7.781612e-11 0.000000e+00 0.000000e+00
190744 -8.062394e-11 0.000000e+00 0.000000e+00
190876 -8.047398e-11 0.000000e+00 0.000000e+00
191179 -7.880443e-11 0.000000e+00 0.000000e+00
195225 -7.820397e-11 0.000000e+00 0.000000e+00
195842 -8.635281e-11 0.000000e+00 0.000000e+00
197727 -8.121980e-11 0.000000e+00 0.000000e+00
199126 -1.190398e-10 0.000000e+00 0.000000e+00
199433 -1.154935e-10 0.000000e+00 0.000000e+00
206936 -9.481499e-11 0.000000e+00 0.000000e+00
207408 -8.996956e-11 0.000000e+00 0.000000e+00
208118 -9.355871e-11 0.000000e+00 0.000000e+00
208328 -1.032711e-10 0.000000e+00 0.000000e+00
209118 -1.066497e-10 0.000000e+00 0.000000e+00
209531 -9.910768e-11 0.000000e+00 0.000000e+00
209585 -9.954560e-11 0.000000e+00 0.000000e+00
209651 -1.326892e-10 0.000000e+00 0.000000e+00
210642 -1.343176e-10 0.000000e+00 0.000000e+00
211323 -1.122392e-10 0.000000e+00 0.000000e+00
