step K U E temp
0 5.461740e-23 -4.109551e-18 -4.109497e-18 7.911845e+00
1000 1.798067e-23 -4.109794e-18 -4.109776e-18 2.604669e+00
2000 8.960584e-22 -4.109484e-18 -4.108588e-18 1.298025e+02
3000 3.711022e-21 -4.109939e-18 -4.106228e-18 5.375764e+02
4000 1.650340e-21 -4.102093e-18 -4.100443e-18 2.390672e+02
5000 7.251731e-22 -4.109848e-18 -3.929123e-18 1.050481e+02
6000 1.422250e-21 -4.107411e-18 -3.985544e-18 2.060263e+02
7000 3.460929e-21 -4.109741e-18 -3.839205e-18 5.013481e+02
8000 7.406402e-23 -4.104004e-18 -3.863545e-18 1.072887e+01
9000 8.419205e-21 -4.104497e-18 -3.855450e-18 1.219601e+03
10000 9.830748e-22 -4.087782e-18 -3.726391e-18 1.424076e+02
11000 2.497287e-21 -4.091831e-18 -3.726558e-18 3.617555e+02
12000 2.592746e-21 -4.109590e-18 -3.603330e-18 3.755836e+02
13000 9.352952e-21 -4.085466e-18 -3.596112e-18 1.354863e+03
14000 4.649793e-20 -3.994322e-18 -3.347824e-18 6.735662e+03
15000 4.173640e-21 -4.109404e-18 -3.482894e-18 6.045911e+02
16000 7.701518e-22 -4.078447e-18 -3.471814e-18 1.115637e+02
17000 9.544999e-22 -4.075544e-18 -3.472173e-18 1.382683e+02
18000 1.248601e-22 -4.063326e-18 -3.463178e-18 1.808716e+01
19000 1.319213e-21 -4.072021e-18 -3.469976e-18 1.911004e+02
20000 5.672116e-22 -4.058926e-18 -3.458355e-18 8.216594e+01
21000 1.352576e-21 -4.082880e-18 -3.463266e-18 1.959333e+02
22000 1.005079e-20 -4.074293e-18 -3.462641e-18 1.455952e+03
23000 4.171537e-21 -4.074268e-18 -3.468509e-18 6.042863e+02
24000 7.297566e-23 -4.051495e-18 -3.327408e-18 1.057121e+01
25000 1.240141e-21 -4.061650e-18 -3.220404e-18 1.796461e+02
26000 2.428207e-21 -4.074146e-18 -3.230267e-18 3.517486e+02
27000 3.398189e-22 -4.079058e-18 -3.231121e-18 4.922597e+01
28000 6.168762e-21 -4.079657e-18 -3.224433e-18 8.936033e+02
29000 1.611927e-21 -4.073777e-18 -3.230902e-18 2.335028e+02
30000 1.933850e-22 -4.073753e-18 -3.232308e-18 2.801364e+01
31000 1.669780e-22 -4.077139e-18 -3.232814e-18 2.418834e+01
32000 9.792660e-23 -4.074335e-18 -3.232680e-18 1.418559e+01
33000 4.222565e-23 -4.079777e-18 -3.230362e-18 6.116783e+00
34000 7.211292e-21 -4.070322e-18 -3.222794e-18 1.044624e+03
35000 5.140200e-23 -4.056713e-18 -3.095651e-18 7.446063e+00
36000 6.121409e-21 -4.065292e-18 -3.088185e-18 8.867437e+02
37000 2.143688e-23 -4.066944e-18 -3.091188e-18 3.105333e+00
38000 5.660887e-22 -4.057894e-18 -3.095856e-18 8.200328e+01
39000 1.523578e-21 -4.031482e-18 -2.948972e-18 2.207046e+02
40000 7.480773e-22 -4.037518e-18 -2.952347e-18 1.083660e+02
41000 3.896970e-22 -4.029448e-18 -2.948499e-18 5.645128e+01
42000 6.133907e-21 -4.044723e-18 -2.940747e-18 8.885542e+02
43000 7.642538e-21 -4.044602e-18 -2.939463e-18 1.107094e+03
44000 1.165393e-20 -4.109386e-18 -2.875406e-18 1.688181e+03
45000 4.200796e-23 -4.107703e-18 -2.880685e-18 6.085249e+00
46000 1.529126e-20 -4.110000e-18 -2.724658e-18 2.215083e+03
47000 1.719171e-23 -4.087282e-18 -2.597564e-18 2.490381e+00
48000 8.704673e-20 -3.961963e-18 -2.434916e-18 1.260954e+04
49000 9.020516e-23 -4.097257e-18 -2.596294e-18 1.306707e+01
50000 2.529691e-22 -4.098738e-18 -2.597838e-18 3.664496e+01
