step K U E temp
0 2.314169e-19 4.760816e-17 4.783958e-17 3.352292e+04
1000 1.517533e-17 3.264611e-17 4.782145e-17 2.198290e+06
2000 3.899951e-17 8.793022e-18 4.779253e-17 5.649446e+06
3000 4.742968e-17 3.526219e-19 4.778230e-17 6.870636e+06
4000 3.187641e-17 1.592477e-17 4.780118e-17 4.617598e+06
5000 8.186801e-18 3.964313e-17 4.782993e-17 1.185935e+06
6000 4.980173e-19 4.734124e-17 4.783926e-17 7.214250e+04
7000 1.664410e-17 3.117556e-17 4.781966e-17 2.411054e+06
8000 4.017393e-17 7.617180e-18 4.779111e-17 5.819572e+06
9000 4.711315e-17 6.695420e-19 4.778269e-17 6.824783e+06
10000 3.039144e-17 1.741155e-17 4.780298e-17 4.402485e+06
11000 7.046419e-18 4.078489e-17 4.783131e-17 1.020740e+06
12000 8.641522e-19 4.697466e-17 4.783881e-17 1.251806e+05
13000 1.814370e-17 2.967415e-17 4.781784e-17 2.628286e+06
14000 4.127906e-17 6.510705e-18 4.778977e-17 5.979661e+06
15000 4.669780e-17 1.085390e-18 4.778319e-17 6.764616e+06
16000 2.887880e-17 1.892601e-17 4.780482e-17 4.183367e+06
17000 5.977709e-18 4.185490e-17 4.783261e-17 8.659274e+05
18000 1.328264e-18 4.650999e-17 4.783825e-17 1.924115e+05
19000 1.966775e-17 2.814824e-17 4.781599e-17 2.849059e+06
20000 4.231021e-17 5.478304e-18 4.778852e-17 6.129032e+06
21000 4.618542e-17 1.598397e-18 4.778381e-17 6.690392e+06
22000 2.734495e-17 2.046173e-17 4.780668e-17 3.961173e+06
23000 4.985217e-18 4.284860e-17 4.783381e-17 7.221556e+05
24000 1.888377e-18 4.594919e-17 4.783757e-17 2.735491e+05
25000 2.120978e-17 2.660435e-17 4.781412e-17 3.072436e+06
26000 4.326299e-17 4.524370e-18 4.778736e-17 6.267051e+06
27000 4.557817e-17 2.206379e-18 4.778455e-17 6.602427e+06
28000 2.579640e-17 2.201216e-17 4.780856e-17 3.736851e+06
29000 4.073168e-18 4.376175e-17 4.783492e-17 5.900367e+05
30000 2.542109e-18 4.529467e-17 4.783678e-17 3.682483e+05
31000 2.276321e-17 2.504903e-17 4.781224e-17 3.297465e+06
32000 4.413334e-17 3.652963e-18 4.778630e-17 6.393130e+06
33000 4.487865e-17 2.906751e-18 4.778540e-17 6.501095e+06
34000 2.423974e-17 2.357070e-17 4.781045e-17 3.511355e+06
35000 3.245441e-18 4.459048e-17 4.783592e-17 4.701326e+05
36000 3.286677e-18 4.454920e-17 4.783587e-17 4.761061e+05
37000 2.432144e-17 2.348891e-17 4.781035e-17 3.523189e+06
38000 4.491756e-17 2.867789e-18 4.778535e-17 6.506732e+06
39000 4.408983e-17 3.696531e-18 4.778636e-17 6.386826e+06
40000 2.268160e-17 2.513074e-17 4.781234e-17 3.285643e+06
41000 2.505558e-18 4.533126e-17 4.783682e-17 3.629537e+05
42000 4.118915e-18 4.371595e-17 4.783486e-17 5.966636e+05
43000 2.587783e-17 2.193063e-17 4.780846e-17 3.748648e+06
44000 4.561232e-17 2.172190e-18 4.778451e-17 6.607374e+06
45000 4.321506e-17 4.572360e-18 4.778742e-17 6.260108e+06
46000 2.112860e-17 2.668562e-17 4.781422e-17 3.060677e+06
47000 1.856668e-18 4.598094e-17 4.783761e-17 2.689559e+05
48000 5.035281e-18 4.279847e-17 4.783375e-17 7.294078e+05
49000 2.742578e-17 2.038080e-17 4.780658e-17 3.972882e+06
50000 4.621465e-17 1.569126e-18 4.778378e-17 6.694627e+06
51000 4.225807e-17 5.530510e-18 4.778858e-17 6.121479e+06
