Step X Y Z 
125000 1.006676e-10 0.000000e+00 0.000000e+00
125160 1.023290e-10 0.000000e+00 0.000000e+00
129924 1.038459e-10 0.000000e+00 0.000000e+00
130613 9.879258e-11 0.000000e+00 0.000000e+00
132615 1.053545e-10 0.000000e+00 0.000000e+00
133109 9.708883e-11 0.000000e+00 0.000000e+00
134805 9.608783e-11 0.000000e+00 0.000000e+00
135300 9.505887e-11 0.000000e+00 0.000000e+00
139814 1.071407e-10 0.000000e+00 0.000000e+00
141307 9.264041e-11 0.000000e+00 0.000000e+00
145896 9.387721e-11 0.000000e+00 0.000000e+00
147878 1.011155e-10 0.000000e+00 0.000000e+00
157006 1.170698e-10 0.000000e+00 0.000000e+00
158160 9.995022e-11 0.000000e+00 0.000000e+00
165454 1.061904e-10 0.000000e+00 0.000000e+00
173690 9.170413e-11 0.000000e+00 0.000000e+00
173980 1.020808e-10 0.000000e+00 0.000000e+00
190827 9.040580e-11 0.000000e+00 0.000000e+00
192778 1.079756e-10 0.000000e+00 0.000000e+00
201284 1.089297e-10 0.000000e+00 0.000000e+00
201870 9.790304e-11 0.000000e+00 0.000000e+00
210141 8.954652e-11 0.000000e+00 0.000000e+00
219360 8.879474e-11 0.000000e+00 0.000000e+00
236920 9.069122e-11 0.000000e+00 0.000000e+00
242099 9.952491e-11 0.000000e+00 0.000000e+00
243431 9.829739e-11 0.000000e+00 0.000000e+00
251254 9.571432e-11 0.000000e+00 0.000000e+00
251274 9.510686e-11 0.000000e+00 0.000000e+00
251839 9.975433e-11 0.000000e+00 0.000000e+00
253034 9.670204e-11 0.000000e+00 0.000000e+00
258025 8.727000e-11 0.000000e+00 0.000000e+00
265400 1.099550e-10 0.000000e+00 0.000000e+00
273369 9.366848e-11 0.000000e+00 0.000000e+00
276939 9.292422e-11 0.000000e+00 0.000000e+00
277231 9.175571e-11 0.000000e+00 0.000000e+00
277422 1.107382e-10 0.000000e+00 0.000000e+00
281923 8.649803e-11 0.000000e+00 0.000000e+00
292025 8.542786e-11 0.000000e+00 0.000000e+00
293118 8.468975e-11 0.000000e+00 0.000000e+00
294210 9.602617e-11 0.000000e+00 0.000000e+00
298091 8.396297e-11 0.000000e+00 0.000000e+00
304219 1.026868e-10 0.000000e+00 0.000000e+00
309831 8.304994e-11 0.000000e+00 0.000000e+00
310733 1.045718e-10 0.000000e+00 0.000000e+00
313007 7.983560e-11 0.000000e+00 0.000000e+00
317567 6.703697e-11 0.000000e+00 0.000000e+00
320578 1.122592e-10 0.000000e+00 0.000000e+00
322115 1.179175e-10 0.000000e+00 0.000000e+00
332279 9.028780e-11 0.000000e+00 0.000000e+00
345265 1.088121e-10 0.000000e+00 0.000000e+00
357155 1.029562e-10 0.000000e+00 0.000000e+00
358653 8.456051e-11 0.000000e+00 0.000000e+00
363755 9.397437e-11 0.000000e+00 0.000000e+00
368869 9.239916e-11 0.000000e+00 0.000000e+00
372531 1.038545e-10 0.000000e+00 0.000000e+00
374892 1.055373e-10 0.000000e+00 0.000000e+00
378242 8.813358e-11 0.000000e+00 0.000000e+00
382754 8.229852e-11 0.000000e+00 0.000000e+00
384268 9.944415e-11 0.000000e+00 0.000000e+00
392876 1.065445e-10 0.000000e+00 0.000000e+00
