step K U E temp
0 1.678318e-21 -3.872136e-20 -3.704304e-20 2.431201e+02
1000 1.507096e-21 -4.019486e-20 -3.868777e-20 2.183170e+02
2000 1.118166e-21 -3.997462e-20 -3.885645e-20 1.619768e+02
3000 8.992708e-22 -3.381994e-20 -3.292067e-20 1.302678e+02
4000 2.065139e-23 -3.592613e-20 -3.590548e-20 2.991548e+00
5000 1.537749e-21 -4.017835e-20 1.113594e-19 2.227574e+02
6000 4.388363e-21 -4.106022e-20 6.332814e-20 6.356957e+02
7000 1.958507e-22 -3.703950e-20 6.315635e-20 2.837082e+01
8000 9.584266e-22 -4.004790e-20 6.091052e-20 1.388371e+02
9000 1.709258e-21 -4.102490e-20 6.068436e-20 2.476021e+02
10000 5.340390e-22 -3.720740e-20 2.133266e-19 7.736058e+01
11000 8.856405e-22 -3.185526e-20 1.690304e-19 1.282934e+02
12000 5.406830e-22 -3.495979e-20 1.655809e-19 7.832303e+01
13000 2.110243e-23 -3.565481e-20 1.643663e-19 3.056886e+00
14000 1.565335e-21 -3.562350e-20 1.659418e-19 2.267535e+02
15000 2.550424e-21 -3.498569e-20 3.175647e-19 3.694529e+02
16000 8.442350e-22 -4.072480e-20 2.601194e-19 1.222954e+02
17000 2.346998e-21 -3.976486e-20 2.625821e-19 3.399847e+02
18000 1.956193e-23 -3.823882e-20 2.617808e-19 2.833730e+00
19000 6.886611e-22 -3.986029e-20 2.608284e-19 9.975904e+01
20000 1.034849e-22 -4.099385e-20 4.091096e-19 1.499077e+01
21000 6.171466e-21 -4.065512e-20 3.655212e-19 8.939949e+02
22000 1.261318e-21 -4.063502e-20 3.606382e-19 1.827137e+02
23000 1.283184e-21 -4.076699e-20 3.605545e-19 1.858813e+02
24000 2.226941e-23 -4.084845e-20 3.606397e-19 3.225934e+00
25000 5.114510e-22 -4.075736e-20 5.097779e-19 7.408850e+01
26000 5.093350e-22 -4.046123e-20 4.635229e-19 7.378197e+01
27000 5.676757e-23 -4.049718e-20 4.618115e-19 8.223316e+00
28000 4.460796e-23 -4.042899e-20 4.657414e-19 6.461882e+00
29000 1.582053e-21 -4.054097e-20 4.641766e-19 2.291753e+02
30000 3.107118e-22 -4.042282e-20 6.167035e-19 4.500952e+01
31000 2.557421e-22 -4.004679e-20 5.602090e-19 3.704664e+01
32000 5.480763e-21 -4.109891e-20 5.643819e-19 7.939401e+02
33000 1.655455e-21 -4.083581e-20 5.608196e-19 2.398082e+02
34000 1.843000e-21 -3.964370e-20 5.621993e-19 2.669759e+02
35000 1.832150e-22 -4.105728e-20 7.091259e-19 2.654042e+01
36000 1.592407e-22 -4.072963e-20 6.594296e-19 2.306751e+01
37000 1.835161e-22 -3.962201e-20 6.605615e-19 2.658404e+01
38000 3.865959e-23 -3.969007e-20 6.603486e-19 5.600205e+00
39000 3.142909e-22 -3.847950e-20 6.618348e-19 4.552799e+01
40000 4.820942e-21 -4.004098e-20 8.147800e-19 6.983588e+02
41000 2.428306e-21 -3.823069e-20 7.641977e-19 3.517629e+02
42000 5.260983e-22 -3.891846e-20 7.616076e-19 7.621029e+01
43000 1.716631e-21 -3.826908e-20 7.634476e-19 2.486702e+02
44000 1.498725e-22 -3.753371e-20 7.770395e-19 2.171045e+01
45000 2.049742e-21 -3.936858e-20 9.126814e-19 2.969244e+02
46000 1.048282e-20 -3.760849e-20 8.728743e-19 1.518535e+03
47000 9.111687e-22 -3.980461e-20 8.629204e-19 1.319914e+02
48000 9.926601e-23 -3.938208e-20 8.607173e-19 1.437962e+01
49000 1.280088e-21 -3.920126e-20 8.620788e-19 1.854329e+02
50000 9.926753e-22 -2.923520e-20 1.021757e-18 1.437984e+02
51000 9.778834e-22 -2.602901e-20 9.749489e-19 1.416556e+02
52000 1.862482e-22 -1.509659e-20 9.850897e-19 2.697981e+01
53000 5.653021e-22 -2.653172e-20 9.740346e-19 8.188934e+01
54000 4.011102e-22 -2.489346e-20 9.755076e-19 5.810459e+01
55000 9.365928e-22 -1.973130e-20 1.131205e-18 1.356743e+02
56000 7.526327e-21 -1.326688e-20 1.094259e-18 1.090259e+03
57000 2.516596e-22 -1.411486e-20 1.086137e-18 3.645526e+01
58000 2.212202e-21 -1.680269e-20 1.085481e-18 3.204583e+02
59000 1.231774e-21 -1.646292e-20 1.084784e-18 1.784340e+02
60000 2.617487e-22 -1.715029e-20 1.233405e-18 3.791677e+01
61000 5.071785e-21 -1.384219e-20 1.191264e-18 7.346957e+02
62000 6.908140e-23 1.613024e-21 1.201682e-18 1.000709e+01
63000 1.186243e-23 -1.541074e-20 1.190802e-18 1.718384e+00
64000 1.134545e-21 -1.303333e-20 1.188102e-18 1.643495e+02
65000 2.385604e-22 -1.350828e-20 1.336738e-18 3.455771e+01
66000 3.954958e-21 -3.623846e-20 1.267716e-18 5.729128e+02
67000 6.194434e-23 -3.819279e-20 1.261869e-18 8.973220e+00
68000 2.707292e-21 -3.652078e-20 1.266187e-18 3.921767e+02
69000 1.351810e-20 -3.924261e-20 1.274275e-18 1.958224e+03
70000 1.123946e-21 -3.878379e-20 1.412340e-18 1.628142e+02
71000 1.764683e-22 -3.265456e-20 1.367522e-18 2.556310e+01
72000 1.096268e-20 -3.414715e-20 1.376816e-18 1.588047e+03
73000 3.188547e-23 -3.652660e-20 1.363505e-18 4.618910e+00
74000 2.499325e-21 -3.294536e-20 1.369554e-18 3.620508e+02
75000 5.853325e-22 -3.255487e-20 1.518030e-18 8.479093e+01
76000 1.258272e-22 -3.081953e-20 1.469905e-18 1.822726e+01
77000 7.899952e-21 -3.111323e-20 1.477348e-18 1.144382e+03
78000 1.044880e-21 -3.119142e-20 1.470673e-18 1.513607e+02
79000 1.991404e-21 -3.078014e-20 1.471932e-18 2.884737e+02
80000 3.786067e-21 -3.148525e-20 1.625983e-18 5.484474e+02
81000 2.136295e-23 -3.791196e-20 1.562170e-18 3.094625e+00
82000 3.310166e-22 -3.776075e-20 1.562576e-18 4.795087e+01
83000 1.028119e-21 -3.644652e-20 1.564582e-18 1.489327e+02
84000 1.848912e-21 -3.470535e-20 1.567144e-18 2.678323e+02
85000 1.508684e-21 -3.443615e-20 1.717075e-18 2.185470e+02
86000 1.529013e-21 -3.789735e-20 1.663681e-18 2.214919e+02
87000 7.444974e-21 -3.704931e-20 1.670396e-18 1.078475e+03
88000 5.899353e-21 -3.720524e-20 1.668694e-18 8.545768e+02
89000 3.174899e-21 -3.724227e-20 1.665933e-18 4.599140e+02
90000 5.017234e-21 -3.601472e-20 1.819007e-18 7.267935e+02
91000 3.229867e-21 -3.806770e-20 1.765631e-18 4.678766e+02
92000 4.821978e-22 -3.814956e-20 1.763541e-18 6.985088e+01
93000 3.804204e-21 -3.688941e-20 1.768084e-18 5.510747e+02
94000 3.269507e-21 -3.680495e-20 1.768873e-18 4.736188e+02
95000 4.923350e-22 -3.778169e-20 1.912719e-18 7.131935e+01
96000 9.407710e-22 -2.745058e-20 1.873869e-18 1.362795e+02
97000 9.700168e-22 -2.658263e-20 1.874389e-18 1.405161e+02
98000 8.862907e-22 -2.377479e-20 1.877112e-18 1.283876e+02
99000 3.200275e-22 -2.767309e-20 1.873789e-18 4.635899e+01
100000 5.192919e-21 -2.254743e-20 2.032685e-18 7.522432e+02
101000 7.081458e-21 -4.085598e-20 1.966227e-18 1.025816e+03
102000 3.619048e-21 -4.054102e-20 1.963079e-18 5.242531e+02
103000 4.295234e-21 -4.091052e-20 1.963447e-18 6.222050e+02
104000 1.554075e-21 -4.040443e-20 1.961372e-18 2.251224e+02
105000 1.995126e-21 -4.089010e-20 2.111120e-18 2.890128e+02
106000 1.636881e-23 -5.350680e-21 2.094666e-18 2.371176e+00
107000 1.630958e-21 -4.014789e-21 2.097616e-18 2.362596e+02
108000 1.417331e-20 -5.100858e-21 2.109072e-18 2.053138e+03
109000 3.267116e-22 -1.076384e-20 2.090240e-18 4.732725e+01
110000 4.091362e-21 -6.768090e-21 2.247323e-18 5.926722e+02
111000 2.750416e-22 -1.141709e-20 2.192832e-18 3.984236e+01
112000 3.499465e-21 -1.056225e-20 2.193335e-18 5.069305e+02
113000 2.733192e-24 -9.841185e-21 2.190676e-18 3.959285e-01
114000 7.021766e-21 -1.074379e-20 2.196933e-18 1.017169e+03
115000 1.330205e-21 -9.698941e-21 2.342397e-18 1.926927e+02
116000 3.831721e-22 -3.974601e-20 2.261299e-18 5.550609e+01
117000 2.034462e-22 -3.954827e-20 2.260690e-18 2.947110e+01
118000 6.074766e-21 -3.966447e-20 2.266548e-18 8.799870e+02
119000 1.738965e-23 -3.939404e-20 2.261106e-18 2.519054e+00
120000 1.409599e-22 -3.971020e-20 2.410770e-18 2.041937e+01
121000 5.377344e-21 -3.942183e-20 2.378770e-18 7.789589e+02
122000 4.453272e-23 -3.931962e-20 2.366518e-18 6.450984e+00
123000 5.075724e-21 -3.917184e-20 2.375064e-18 7.352663e+02
124000 7.754240e-23 -3.939010e-20 2.370440e-18 1.123275e+01
125000 1.108259e-22 -3.930719e-20 2.516289e-18 1.605417e+01
126000 4.943957e-21 -3.893960e-20 2.467258e-18 7.161787e+02
127000 3.242196e-23 -3.816388e-20 2.461869e-18 4.696626e+00
128000 3.361883e-21 -3.836066e-20 2.465001e-18 4.870004e+02
129000 2.921354e-21 -3.845796e-20 2.464463e-18 4.231856e+02
130000 2.936654e-21 -3.770604e-20 2.617825e-18 4.254020e+02
131000 9.220905e-22 -3.296942e-20 2.567953e-18 1.335735e+02
132000 5.291003e-23 -3.329463e-20 2.566758e-18 7.664516e+00
133000 6.291572e-22 -3.376146e-20 2.566868e-18 9.113935e+01
134000 8.556621e-23 -3.419287e-20 2.566272e-18 1.239507e+01
135000 1.426136e-22 -3.220362e-20 2.717939e-18 2.065892e+01
136000 1.309183e-22 -2.432677e-20 2.675804e-18 1.896475e+01
137000 7.033633e-22 -3.045274e-20 2.670251e-18 1.018888e+02
138000 3.256342e-21 -2.936765e-20 2.673889e-18 4.717117e+02
139000 4.910822e-23 -2.461981e-20 2.675429e-18 7.113788e+00
140000 1.216919e-21 -1.795661e-20 2.833260e-18 1.762822e+02
141000 5.531915e-23 -2.705083e-20 2.773004e-18 8.013499e+00
142000 8.782333e-22 -2.444847e-20 2.776430e-18 1.272204e+02
143000 4.005525e-23 -2.875745e-20 2.771283e-18 5.802380e+00
144000 2.302069e-21 -2.982498e-20 2.772477e-18 3.334764e+02
145000 2.790819e-23 -2.880097e-20 2.921227e-18 4.042764e+00
146000 1.663837e-22 -3.002101e-20 2.870158e-18 2.410225e+01
147000 2.127914e-22 -3.121817e-20 2.869115e-18 3.082484e+01
148000 2.979846e-21 -3.026784e-20 2.872712e-18 4.316587e+02
