step K U E temp
0 9.427189e-22 -3.908493e-20 -3.814221e-20 1.365617e+02
1000 4.943812e-22 -4.100192e-20 1.949246e-20 7.161576e+01
2000 1.878362e-20 -4.072344e-20 9.806018e-20 2.720984e+03
3000 2.113093e-20 -3.924982e-20 2.632725e-19 3.061013e+03
4000 2.563730e-21 -3.841226e-20 3.374835e-19 3.713803e+02
5000 3.198470e-22 -3.601725e-20 3.643026e-19 4.633285e+01
6000 7.694161e-22 -4.107118e-20 4.396984e-19 1.114572e+02
7000 1.416785e-22 -4.091837e-20 4.392244e-19 2.052346e+01
8000 5.080499e-22 -4.109983e-20 5.212502e-19 7.359582e+01
9000 2.712425e-21 -3.952676e-20 5.231857e-19 3.929203e+02
10000 2.701996e-21 -3.980553e-20 5.635732e-19 3.914096e+02
11000 4.389793e-21 -4.106575e-20 6.617857e-19 6.359028e+02
12000 1.203943e-21 -4.109991e-20 6.419843e-19 1.744025e+02
13000 2.120648e-21 -4.102860e-20 6.488556e-19 3.071959e+02
14000 2.350967e-23 -4.052312e-20 6.395015e-19 3.405597e+00
15000 2.424537e-21 -3.720425e-20 7.252203e-19 3.512170e+02
16000 1.172658e-21 -3.334805e-20 7.278246e-19 1.698705e+02
17000 5.134807e-22 -3.550438e-20 8.050091e-19 7.438251e+01
18000 1.352125e-21 -3.598279e-20 8.053693e-19 1.958681e+02
19000 1.175195e-20 -3.392897e-20 8.578230e-19 1.702380e+03
20000 6.085002e-22 -3.398326e-20 8.866254e-19 8.814697e+01
21000 1.769192e-23 -3.486108e-20 8.924892e-19 2.562841e+00
22000 6.969254e-22 -3.159040e-20 8.891371e-19 1.009562e+02
23000 2.094588e-23 -3.402596e-20 8.859953e-19 3.034208e+00
24000 2.693747e-21 -3.220701e-20 9.304868e-19 3.902146e+02
25000 5.101880e-21 -4.030755e-20 1.013552e-18 7.390553e+02
26000 6.402086e-23 -2.624798e-20 1.013816e-18 9.274025e+00
27000 3.797995e-22 -3.628803e-20 1.164267e-18 5.501753e+01
28000 3.204515e-22 -3.770185e-20 1.203197e-18 4.642041e+01
29000 4.705555e-21 -3.918488e-20 1.206710e-18 6.816440e+02
30000 5.518041e-22 -3.848091e-20 1.253304e-18 7.993402e+01
31000 9.833043e-22 -3.965886e-20 1.284539e-18 1.424409e+02
32000 7.007321e-23 -3.439307e-20 1.411432e-18 1.015076e+01
33000 2.056110e-21 -3.326233e-20 1.468312e-18 2.978469e+02
34000 1.392869e-21 -3.257374e-20 1.454340e-18 2.017702e+02
35000 2.633425e-21 -3.670381e-20 1.575364e-18 3.814764e+02
36000 2.456652e-24 -3.718720e-20 1.615061e-18 3.558692e-01
37000 2.253259e-22 -3.602129e-20 1.657577e-18 3.264058e+01
38000 2.812740e-24 -3.597320e-20 1.712545e-18 4.074519e-01
39000 3.246683e-21 -3.271800e-20 1.776104e-18 4.703126e+02
40000 4.807457e-22 -2.504152e-20 1.815441e-18 6.964054e+01
41000 3.277427e-21 -2.439137e-20 1.902698e-18 4.747662e+02
42000 2.876017e-21 -2.341307e-20 1.909283e-18 4.166181e+02
43000 7.590266e-22 -2.920429e-20 1.932143e-18 1.099521e+02
44000 1.356430e-21 -3.625787e-20 1.926337e-18 1.964916e+02
45000 1.627211e-21 -3.588311e-20 1.927532e-18 2.357168e+02
46000 6.914800e-23 -3.404610e-20 1.972825e-18 1.001674e+01
47000 5.831593e-22 -3.019160e-20 1.970392e-18 8.447611e+01
48000 2.622476e-22 -3.275129e-20 2.053893e-18 3.798903e+01
49000 3.791603e-21 -4.039788e-20 2.105189e-18 5.492494e+02
50000 1.054332e-21 -3.960317e-20 2.144947e-18 1.527300e+02
51000 2.733745e-21 -4.102210e-20 2.167827e-18 3.960087e+02
52000 3.113840e-22 -4.109993e-20 2.241117e-18 4.510691e+01
53000 4.925360e-23 -4.095644e-20 2.334544e-18 7.134848e+00
54000 1.479604e-21 -4.104596e-20 2.336498e-18 2.143346e+02
55000 3.339304e-22 -3.904924e-20 2.415755e-18 4.837297e+01
56000 9.755073e-21 -3.911007e-20 2.425194e-18 1.413114e+03
57000 4.870467e-23 -4.043708e-20 2.421963e-18 7.055330e+00
