step K U E temp
0 1.001408e-21 -4.059068e-20 -3.958927e-20 1.450634e+02
1000 5.923727e-22 -4.099625e-20 -4.040388e-20 8.581076e+01
2000 1.224678e-21 -3.313097e-20 -3.190629e-20 1.774061e+02
3000 9.047258e-22 -4.105868e-20 -4.015395e-20 1.310580e+02
4000 1.854657e-21 -4.069820e-20 -3.884354e-20 2.686646e+02
5000 2.060438e-21 -3.557224e-20 1.164882e-19 2.984738e+02
6000 4.986247e-23 -3.321177e-20 6.683809e-20 7.223049e+00
7000 9.036377e-22 -3.453310e-20 6.734932e-20 1.309004e+02
8000 9.851023e-22 -2.785781e-20 7.312729e-20 1.427013e+02
9000 1.956939e-23 -3.434400e-20 6.590067e-20 2.834811e+00
10000 5.964297e-23 -3.073115e-20 6.932850e-20 8.639845e+00
11000 1.142033e-21 -3.180599e-20 6.933604e-20 1.654342e+02
12000 7.874261e-22 -3.287719e-20 6.791023e-20 1.140661e+02
13000 7.040398e-22 -3.413125e-20 6.660656e-20 1.019868e+02
14000 7.820214e-23 -3.375222e-20 6.632662e-20 1.132832e+01
15000 2.614366e-21 -3.239293e-20 7.022143e-20 3.787155e+02
16000 5.431005e-21 -2.808279e-20 7.734821e-20 7.867322e+02
17000 3.837237e-22 -3.047962e-20 6.990410e-20 5.558600e+01
18000 4.906131e-22 -3.032798e-20 7.016264e-20 7.106992e+01
19000 1.975968e-22 -3.414482e-20 6.609118e-20 2.862375e+01
20000 9.792638e-23 -3.432375e-20 6.596416e-20 1.418556e+01
21000 2.124247e-23 -3.080501e-20 6.921623e-20 3.077171e+00
22000 6.436461e-22 -2.788220e-20 7.276145e-20 9.323819e+01
23000 1.545566e-21 -3.091595e-20 7.062961e-20 2.238897e+02
24000 4.091443e-21 -3.239690e-20 7.169454e-20 5.926840e+02
25000 3.506778e-24 -3.392499e-20 6.608277e-20 5.079897e-01
26000 2.671959e-21 -3.461967e-20 6.983933e-20 3.870584e+02
27000 1.101444e-21 -2.651278e-20 7.458867e-20 1.595545e+02
28000 6.071772e-21 -3.112455e-20 7.494722e-20 8.795534e+02
29000 4.700028e-22 -4.061153e-20 2.598585e-19 6.808432e+01
30000 3.595737e-23 -4.013226e-20 2.599037e-19 5.208764e+00
31000 2.621014e-21 -4.097178e-20 3.616492e-19 3.796785e+02
32000 1.641922e-21 -3.974692e-20 3.618950e-19 2.378479e+02
33000 1.850439e-25 -3.972723e-20 4.602730e-19 2.680534e-02
34000 1.089627e-21 -3.760610e-20 4.634835e-19 1.578427e+02
35000 5.028528e-21 -4.048103e-20 4.645475e-19 7.284296e+02
36000 3.586743e-22 -4.035128e-20 4.600074e-19 5.195735e+01
37000 8.808553e-22 -4.051539e-20 4.603655e-19 1.276002e+02
38000 1.690974e-21 -3.572743e-20 5.659635e-19 2.449534e+02
39000 1.298042e-22 -3.953768e-20 5.605921e-19 1.880335e+01
40000 4.288643e-22 -3.644484e-20 5.639840e-19 6.212503e+01
41000 1.233603e-22 -4.032467e-20 5.597987e-19 1.786990e+01
42000 1.636510e-21 -4.009098e-20 5.615455e-19 2.370639e+02
43000 1.744784e-21 -4.020555e-20 5.615392e-19 2.527485e+02
44000 3.610842e-21 -4.062395e-20 6.630168e-19 5.230645e+02
45000 9.756254e-21 -4.097445e-20 6.687895e-19 1.413285e+03
46000 8.746525e-22 -4.066278e-20 6.602162e-19 1.267016e+02
47000 4.847469e-23 -4.083426e-20 6.592142e-19 7.022015e+00
48000 8.847174e-21 -4.083208e-20 6.680151e-19 1.281596e+03
49000 1.112299e-22 -4.098502e-20 6.591471e-19 1.611269e+01
50000 1.233876e-21 -4.073588e-20 6.604980e-19 1.787386e+02
51000 1.105974e-20 -4.071217e-20 6.703478e-19 1.602108e+03
52000 4.665824e-23 -4.090566e-20 6.591410e-19 6.758885e+00
53000 2.377998e-21 -4.091672e-20 6.614613e-19 3.444754e+02
54000 2.233242e-24 -4.085716e-20 6.591451e-19 3.235062e-01
55000 3.512019e-22 -4.103029e-20 6.604749e-19 5.087490e+01
56000 1.608807e-21 -4.054739e-20 6.616712e-19 2.330508e+02
57000 8.845831e-22 -4.102143e-20 6.604104e-19 1.281402e+02
58000 5.074821e-22 -4.102884e-20 6.605021e-19 7.351356e+01
59000 2.937020e-22 -3.769286e-20 7.626008e-19 4.254550e+01
60000 7.856608e-23 -4.001740e-20 7.600612e-19 1.138104e+01
61000 6.798301e-22 -3.669927e-20 7.641325e-19 9.847978e+01
62000 2.260603e-21 -3.869277e-20 7.635678e-19 3.274696e+02
63000 2.781871e-21 -4.037566e-20 8.860931e-19 4.029802e+02
64000 1.526455e-22 -4.048178e-20 8.647795e-19 2.211214e+01
65000 1.459402e-22 -4.054480e-20 8.628841e-19 2.114081e+01
66000 1.482756e-22 -4.045927e-20 8.671374e-19 2.147912e+01
67000 4.294450e-22 -4.053243e-20 8.629921e-19 6.220915e+01
68000 3.708861e-21 -3.937252e-20 9.643364e-19 5.372634e+02
69000 4.895737e-21 -3.700635e-20 9.678923e-19 7.091936e+02
70000 5.595996e-24 -3.340618e-20 1.066599e-18 8.106327e-01
71000 7.129691e-23 -3.459990e-20 1.067035e-18 1.032803e+01
72000 1.171811e-21 -3.298594e-20 1.068186e-18 1.697478e+02
73000 1.550778e-20 -3.066414e-20 1.185358e-18 2.246448e+03
74000 2.171991e-21 -3.125428e-20 1.170925e-18 3.146333e+02
75000 5.694765e-23 -3.237236e-20 1.167702e-18 8.249403e+00
76000 1.596362e-22 -2.767451e-20 1.275100e-18 2.312481e+01
77000 5.981722e-21 -2.756881e-20 1.280078e-18 8.665088e+02
78000 2.471113e-20 -2.706697e-20 1.297775e-18 3.579640e+03
