step K U E temp
0 5.887313e-21 -4.109141e-20 -3.520410e-20 8.528327e+02
1000 5.771884e-22 -3.776681e-20 -3.718962e-20 8.361117e+01
2000 6.427191e-21 -3.858114e-20 -3.215394e-20 9.310391e+02
3000 5.843324e-22 -3.976888e-20 -3.918454e-20 8.464604e+01
4000 7.672622e-23 -3.636840e-20 -3.629167e-20 1.111452e+01
5000 4.012539e-21 -4.043789e-20 1.135746e-19 5.812540e+02
6000 3.081449e-21 -2.992246e-20 7.315899e-20 4.463769e+02
7000 8.412378e-23 -3.554064e-20 6.454348e-20 1.218612e+01
8000 1.223633e-21 -3.952784e-20 6.169579e-20 1.772548e+02
9000 5.365752e-21 -3.954574e-20 6.582001e-20 7.772797e+02
10000 9.116484e-22 -3.985774e-20 2.110574e-19 1.320609e+02
11000 5.480969e-24 -3.317315e-20 1.668323e-19 7.939700e-01
12000 1.162491e-21 -3.551491e-20 1.656476e-19 1.683978e+02
13000 5.042919e-24 -3.928253e-20 1.609135e-19 7.305142e-01
14000 3.737813e-21 -3.748109e-20 1.662567e-19 5.414574e+02
15000 4.420039e-22 -3.665412e-20 3.137879e-19 6.402842e+01
16000 5.811596e-23 -3.892236e-20 2.611358e-19 8.418644e+00
17000 9.484380e-21 -3.765394e-20 2.719662e-19 1.373902e+03
18000 5.815648e-22 -3.857621e-20 2.620054e-19 8.424513e+01
19000 2.935439e-21 -3.813272e-20 2.648028e-19 4.252259e+02
20000 5.754629e-21 -3.865054e-20 4.171041e-19 8.336121e+02
21000 3.336227e-22 -3.799024e-20 3.634616e-19 4.832839e+01
22000 9.532444e-22 -3.767244e-20 3.634068e-19 1.380864e+02
23000 7.701852e-22 -3.767829e-20 3.632117e-19 1.115686e+02
24000 1.834866e-21 -3.816884e-20 3.698297e-19 2.657975e+02
25000 4.165332e-22 -3.795369e-20 5.132107e-19 6.033876e+01
26000 1.057191e-21 -3.079408e-20 4.702631e-19 1.531440e+02
27000 3.723960e-22 -3.165170e-20 4.687207e-19 5.394506e+01
28000 6.695852e-22 -3.436616e-20 4.663034e-19 9.699571e+01
29000 1.080627e-21 -3.451813e-20 4.665625e-19 1.565390e+02
30000 9.109383e-25 -3.560071e-20 6.147201e-19 1.319580e-01
31000 5.751272e-21 -3.623181e-20 5.993247e-19 8.331258e+02
32000 4.481273e-22 -3.336248e-20 5.670856e-19 6.491546e+01
33000 2.267761e-22 -2.711462e-20 5.731122e-19 3.285065e+01
34000 2.042148e-22 -3.335195e-20 5.668523e-19 2.958243e+01
35000 2.612539e-21 -3.466913e-20 7.199617e-19 3.784509e+02
