step K U E temp
0 7.561970e-21 -4.101334e-18 -4.093772e-18 1.095423e+03
1000 5.775612e-22 -4.108062e-18 -4.107484e-18 8.366518e+01
2000 2.932859e-23 -4.104954e-18 -4.104925e-18 4.248523e+00
3000 3.493435e-21 -4.109237e-18 -4.105744e-18 5.060569e+02
4000 9.418988e-24 -4.107960e-18 -4.107951e-18 1.364429e+00
5000 6.034633e-21 -4.104547e-18 -3.918513e-18 8.741734e+02
6000 4.490699e-22 -4.097728e-18 -3.965014e-18 6.505200e+01
7000 2.268405e-21 -4.094211e-18 -3.969274e-18 3.285998e+02
8000 3.335207e-22 -4.084792e-18 -3.964444e-18 4.831362e+01
9000 3.826700e-21 -4.092705e-18 -3.967603e-18 5.543335e+02
10000 9.778372e-23 -4.096975e-18 -3.787784e-18 1.416489e+01
11000 2.084176e-21 -4.109946e-18 -3.867839e-18 3.019125e+02
12000 4.235606e-22 -4.109811e-18 -3.869381e-18 6.135674e+01
13000 8.471473e-21 -4.109633e-18 -3.861160e-18 1.227173e+03
14000 8.407246e-22 -4.109415e-18 -3.868574e-18 1.217869e+02
15000 4.482528e-22 -4.109669e-18 -3.687714e-18 6.493364e+01
16000 5.711396e-22 -4.107754e-18 -3.746874e-18 8.273495e+01
17000 4.017669e-21 -4.103458e-18 -3.739440e-18 5.819972e+02
18000 9.671223e-24 -4.107786e-18 -3.747451e-18 1.400968e+00
19000 3.736341e-21 -4.103406e-18 -3.739670e-18 5.412441e+02
20000 3.445699e-21 -4.109439e-18 -3.558912e-18 4.991419e+02
21000 1.087590e-21 -4.104260e-18 -3.621130e-18 1.575476e+02
22000 4.600229e-23 -4.102995e-18 -3.622281e-18 6.663864e+00
23000 5.829804e-21 -4.103096e-18 -3.616535e-18 8.445020e+02
24000 3.408996e-21 -4.104168e-18 -3.618874e-18 4.938251e+02
25000 1.376846e-21 -4.095121e-18 -3.433744e-18 1.994491e+02
26000 8.974858e-22 -4.105386e-18 -3.497786e-18 1.300093e+02
27000 6.221295e-22 -4.103582e-18 -3.495471e-18 9.012132e+01
28000 2.045365e-20 -4.105585e-18 -3.477775e-18 2.962903e+03
29000 1.261698e-22 -4.105094e-18 -3.498915e-18 1.827689e+01
30000 4.408423e-21 -4.103991e-18 -3.313184e-18 6.386016e+02
31000 7.264902e-22 -4.081027e-18 -3.358620e-18 1.052389e+02
32000 2.431620e-21 -4.080649e-18 -3.356759e-18 3.522430e+02
33000 3.691732e-22 -4.079709e-18 -3.358322e-18 5.347820e+01
34000 3.819517e-22 -4.082318e-18 -3.359248e-18 5.532931e+01
35000 2.222772e-23 -4.085062e-18 -3.178281e-18 3.219894e+00
36000 1.214118e-21 -4.062816e-18 -3.220407e-18 1.758764e+02
37000 5.449943e-21 -4.063207e-18 -3.216413e-18 7.894756e+02
38000 1.521014e-21 -4.061673e-18 -3.219310e-18 2.203332e+02
39000 1.090631e-20 -4.046418e-18 -3.195508e-18 1.579881e+03
40000 8.662286e-23 -4.066972e-18 -3.042993e-18 1.254814e+01
41000 7.059503e-24 -4.055818e-18 -3.095811e-18 1.022635e+00
42000 1.009753e-22 -4.075611e-18 -3.115211e-18 1.462722e+01
43000 4.671286e-22 -4.071962e-18 -3.111443e-18 6.766797e+01
44000 3.549128e-21 -4.069705e-18 -3.106140e-18 5.141246e+02
45000 6.898722e-22 -4.080884e-18 -2.937501e-18 9.993448e+01
46000 6.206958e-22 -4.067690e-18 -2.975522e-18 8.991363e+01
47000 3.332253e-26 -4.049056e-18 -2.969033e-18 4.827082e-03
48000 5.704427e-24 -4.065938e-18 -2.978367e-18 8.263399e-01
49000 1.313921e-21 -4.061529e-18 -2.978007e-18 1.903338e+02
50000 2.636450e-21 -4.056514e-18 -2.793459e-18 3.819145e+02
51000 2.079776e-21 -4.110000e-18 -2.837406e-18 3.012752e+02
52000 1.051487e-19 -4.108017e-18 -2.751964e-18 1.523178e+04
53000 3.286786e-21 -4.107822e-18 -2.856299e-18 4.761219e+02
54000 1.196685e-20 -4.108982e-18 -2.834543e-18 1.733511e+03
55000 2.825901e-19 -4.107874e-18 -2.397085e-18 4.093583e+04
56000 2.040604e-21 -4.041531e-18 -2.717062e-18 2.956006e+02
57000 4.567948e-22 -4.030326e-18 -2.709732e-18 6.617103e+01
58000 9.945898e-23 -4.037305e-18 -2.716314e-18 1.440757e+01
59000 1.115893e-20 -4.044618e-18 -2.708743e-18 1.616476e+03
60000 2.456784e-21 -4.034781e-18 -2.531857e-18 3.558883e+02
61000 4.921525e-21 -4.029171e-18 -2.583059e-18 7.129292e+02
62000 2.169119e-21 -4.032942e-18 -2.587741e-18 3.142173e+02
63000 1.324058e-21 -4.028325e-18 -2.586050e-18 1.918022e+02
64000 3.956865e-22 -4.035427e-18 -2.589743e-18 5.731891e+01
65000 2.608196e-22 -4.037122e-18 -2.409349e-18 3.778217e+01
66000 1.101175e-20 -3.993936e-18 -2.422878e-18 1.595156e+03
67000 9.989434e-22 -4.017035e-18 -2.445376e-18 1.447063e+02
68000 1.148788e-21 -3.999533e-18 -2.438154e-18 1.664127e+02
69000 6.611573e-21 -4.000422e-18 -2.433519e-18 9.577486e+02
70000 2.596284e-21 -4.002442e-18 -2.259352e-18 3.760961e+02
71000 3.697296e-21 -4.105249e-18 -2.360535e-18 5.355882e+02
72000 2.427703e-21 -4.107314e-18 -2.375952e-18 3.516757e+02
73000 1.410712e-22 -4.098826e-18 -2.341410e-18 2.043549e+01
74000 1.852238e-21 -4.077730e-18 -2.334652e-18 2.683141e+02
75000 6.400543e-22 -4.098143e-18 -2.160555e-18 9.271789e+01
76000 3.024443e-22 -4.076459e-18 -2.215211e-18 4.381190e+01
77000 9.002768e-20 -4.065786e-18 -2.135177e-18 1.304136e+04
78000 1.138150e-21 -4.089990e-18 -2.232374e-18 1.648718e+02
79000 1.424867e-21 -4.104616e-18 -2.238778e-18 2.064055e+02
80000 1.222932e-22 -4.107662e-18 -2.078336e-18 1.771532e+01
81000 1.136739e-22 -4.109956e-18 -2.110156e-18 1.646673e+01
82000 7.580562e-22 -4.109920e-18 -2.108096e-18 1.098116e+02
83000 1.846532e-21 -4.109964e-18 -2.108744e-18 2.674875e+02
84000 5.654166e-22 -4.109999e-18 -2.111018e-18 8.190591e+01
85000 6.067190e-21 -4.090787e-18 -1.926798e-18 8.788895e+02
86000 1.829313e-22 -4.076945e-18 -1.975719e-18 2.649931e+01
87000 9.158708e-23 -4.079536e-18 -1.976052e-18 1.326725e+01
88000 7.359039e-22 -4.057438e-18 -1.974234e-18 1.066026e+02
89000 5.727562e-22 -4.109933e-18 -1.988797e-18 8.296913e+01
90000 4.223179e-21 -4.109700e-18 -1.793928e-18 6.117672e+02
91000 2.280692e-26 -4.039057e-18 -1.808986e-18 3.303797e-03
92000 3.254744e-23 -4.013284e-18 -1.838954e-18 4.714802e+00
93000 1.220471e-20 -4.079654e-18 -1.843880e-18 1.767967e+03
94000 6.241204e-23 -4.053436e-18 -1.857226e-18 9.040972e+00
95000 2.685189e-19 -3.904893e-18 -1.296374e-18 3.889750e+04
96000 8.988997e-21 -4.102609e-18 -1.696701e-18 1.302141e+03
97000 3.453101e-23 -4.053846e-18 -1.737342e-18 5.002141e+00
98000 2.188620e-23 -4.076468e-18 -1.735499e-18 3.170423e+00
99000 2.706192e-22 -4.068140e-18 -1.722823e-18 3.920173e+01
100000 2.165863e-21 -4.078301e-18 -1.554243e-18 3.137457e+02
101000 1.909461e-23 -4.014635e-18 -1.597760e-18 2.766034e+00
102000 5.173080e-21 -4.017187e-18 -1.589567e-18 7.493693e+02
103000 1.212752e-22 -4.011432e-18 -1.600061e-18 1.756785e+01
104000 1.211147e-21 -3.993117e-18 -1.591426e-18 1.754461e+02
105000 1.399284e-21 -4.006049e-18 -1.419519e-18 2.026994e+02
106000 3.811063e-21 -3.976529e-18 -1.443878e-18 5.520684e+02
107000 1.968278e-22 -3.971358e-18 -1.446655e-18 2.851236e+01
108000 6.986807e-21 -3.977669e-18 -1.440548e-18 1.012105e+03
109000 3.133347e-21 -3.976664e-18 -1.445649e-18 4.538948e+02
110000 3.088330e-22 -3.969131e-18 -1.266608e-18 4.473737e+01
111000 2.914214e-19 -3.878556e-18 -9.300632e-19 4.221513e+04
112000 6.040030e-22 -4.014766e-18 -1.331915e-18 8.749551e+01
113000 7.374478e-23 -4.105628e-18 -1.353678e-18 1.068263e+01
114000 7.994749e-21 -3.982113e-18 -1.317574e-18 1.158115e+03
115000 2.297642e-21 -3.971889e-18 -1.144743e-18 3.328351e+02
116000 1.461885e-21 -3.945490e-18 -1.165501e-18 2.117678e+02
117000 6.373363e-21 -3.928085e-18 -1.158903e-18 9.232417e+02
118000 7.494561e-19 -2.998750e-18 5.107058e-19 1.085658e+05
119000 4.917573e-22 -4.104569e-18 -1.233595e-18 7.123568e+01
120000 5.053825e-21 -4.102816e-18 -1.041958e-18 7.320941e+02
121000 4.937770e-20 -3.913740e-18 -9.327805e-19 7.152824e+03
122000 4.936018e-23 -4.083781e-18 -1.112551e-18 7.150286e+00
123000 2.437233e-19 -3.909481e-18 -7.855881e-19 3.530562e+04
124000 7.282942e-20 -4.012964e-18 -9.920704e-19 1.055003e+04
125000 3.077165e-20 -3.773615e-18 -6.828435e-19 4.457563e+03
126000 4.607962e-20 -4.095237e-18 -9.405140e-19 6.675067e+03
127000 1.178854e-19 -3.973210e-18 -7.897267e-19 1.707680e+04
128000 1.585835e-19 -4.088562e-18 -8.268547e-19 2.297231e+04
129000 1.219727e-21 -3.882242e-18 -8.574975e-19 1.766890e+02
130000 6.017055e-21 -3.878195e-18 -6.756742e-19 8.716271e+02
131000 9.412607e-21 -3.853562e-18 -7.014527e-19 1.363505e+03
132000 1.840381e-25 -3.823649e-18 -7.030881e-19 2.665965e-02
133000 3.668174e-24 -3.858376e-18 -7.057627e-19 5.313695e-01
134000 6.531018e-22 -3.855154e-18 -7.087303e-19 9.460794e+01
135000 1.014352e-21 -3.847912e-18 -5.332457e-19 1.469384e+02
136000 5.836221e-22 -3.807868e-18 -5.615029e-19 8.454316e+01
137000 7.753959e-21 -3.827621e-18 -5.465209e-19 1.123234e+03
138000 3.428956e-23 -3.781908e-18 -5.417453e-19 4.967166e+00
139000 3.958378e-22 -3.952503e-18 -6.806141e-19 5.734083e+01
140000 5.456397e-21 -3.944054e-18 -5.022579e-19 7.904105e+02
141000 9.929735e-27 -3.801025e-18 -4.385335e-19 1.438416e-03
142000 1.173637e-22 -3.813035e-18 -4.428347e-19 1.700123e+01
143000 1.644639e-21 -3.821002e-18 -4.386042e-19 2.382415e+02
144000 1.425549e-22 -3.815735e-18 -4.424744e-19 2.065042e+01
145000 1.384838e-21 -3.807741e-18 -2.606582e-19 2.006069e+02
