step K U E temp
0 1.550450e-19 4.768469e-17 4.783974e-17 2.245973e+04
1000 1.042990e-17 3.740149e-17 4.783139e-17 1.510870e+06
2000 3.002933e-17 1.778615e-17 4.781548e-17 4.350031e+06
3000 4.538630e-17 2.416705e-18 4.780301e-17 6.574633e+06
4000 4.587049e-17 1.932119e-18 4.780261e-17 6.644773e+06
5000 3.114674e-17 1.666783e-17 4.781457e-17 4.511899e+06
6000 1.140705e-17 3.642355e-17 4.783060e-17 1.652418e+06
7000 3.155249e-19 4.752408e-17 4.783961e-17 4.570675e+04
8000 5.549894e-18 4.228546e-17 4.783536e-17 8.039543e+05
9000 2.348684e-17 2.433395e-17 4.782079e-17 3.402290e+06
10000 4.171015e-17 6.095842e-18 4.780599e-17 6.042108e+06
11000 4.760536e-17 1.958419e-19 4.780120e-17 6.896085e+06
12000 3.709173e-17 1.071801e-17 4.780974e-17 5.373086e+06
13000 1.744694e-17 3.037875e-17 4.782569e-17 2.527354e+06
14000 2.269422e-18 4.556860e-17 4.783802e-17 3.287471e+05
15000 2.065276e-18 4.577291e-17 4.783819e-17 2.991747e+05
16000 1.697582e-17 3.085026e-17 4.782608e-17 2.459107e+06
17000 3.667974e-17 1.113033e-17 4.781008e-17 5.313406e+06
18000 4.753770e-17 2.635585e-19 4.780126e-17 6.886283e+06
19000 4.203365e-17 5.772082e-18 4.780573e-17 6.088969e+06
20000 2.397757e-17 2.384282e-17 4.782039e-17 3.473377e+06
21000 5.868161e-18 4.196694e-17 4.783510e-17 8.500583e+05
22000 2.410239e-19 4.759864e-17 4.783967e-17 3.491458e+04
23000 1.099135e-17 3.683959e-17 4.783094e-17 1.592200e+06
24000 3.067760e-17 1.713735e-17 4.781495e-17 4.443939e+06
25000 4.567265e-17 2.130120e-18 4.780277e-17 6.616114e+06
26000 4.559671e-17 2.206123e-18 4.780284e-17 6.605113e+06
27000 3.050234e-17 1.731275e-17 4.781509e-17 4.418551e+06
28000 1.083809e-17 3.699297e-17 4.783106e-17 1.570000e+06
29000 2.158539e-19 4.762383e-17 4.783969e-17 3.126847e+04
30000 5.988501e-18 4.184650e-17 4.783500e-17 8.674907e+05
31000 2.416012e-17 2.366012e-17 4.782024e-17 3.499821e+06
32000 4.215204e-17 5.653591e-18 4.780563e-17 6.106120e+06
33000 4.750999e-17 2.912952e-19 4.780128e-17 6.882269e+06
34000 3.652510e-17 1.128510e-17 4.781020e-17 5.291005e+06
35000 1.680130e-17 3.102492e-17 4.782622e-17 2.433826e+06
36000 1.991680e-18 4.584656e-17 4.783825e-17 2.885136e+05
37000 2.347695e-18 4.549026e-17 4.783796e-17 3.400856e+05
38000 1.762290e-17 3.020265e-17 4.782555e-17 2.552843e+06
39000 3.724357e-17 1.056605e-17 4.780962e-17 5.395082e+06
40000 4.762798e-17 1.732027e-19 4.780119e-17 6.899362e+06
41000 4.158789e-17 6.218203e-18 4.780609e-17 6.024397e+06
42000 2.330433e-17 2.451661e-17 4.782094e-17 3.375852e+06
43000 5.433468e-18 4.240198e-17 4.783545e-17 7.870890e+05
44000 3.457778e-19 4.749380e-17 4.783958e-17 5.008917e+04
45000 1.156304e-17 3.626744e-17 4.783047e-17 1.675015e+06
46000 3.132049e-17 1.649394e-17 4.781443e-17 4.537068e+06
47000 4.594173e-17 1.860826e-18 4.780256e-17 6.655092e+06
48000 4.530571e-17 2.497358e-18 4.780307e-17 6.562959e+06
49000 2.985270e-17 1.796292e-17 4.781562e-17 4.324445e+06
50000 1.027950e-17 3.755201e-17 4.783151e-17 1.489083e+06
51000 1.349780e-19 4.770477e-17 4.783975e-17 1.955283e+04
52000 6.441323e-18 4.139331e-17 4.783463e-17 9.330862e+05
53000 2.483319e-17 2.298651e-17 4.781970e-17 3.597321e+06
54000 4.257945e-17 5.225836e-18 4.780529e-17 6.168034e+06
55000 4.739588e-17 4.054990e-19 4.780137e-17 6.865739e+06
56000 3.594846e-17 1.186221e-17 4.781067e-17 5.207473e+06
57000 1.616129e-17 3.166545e-17 4.782674e-17 2.341114e+06
58000 1.731324e-18 4.610713e-17 4.783846e-17 2.507986e+05
59000 2.647216e-18 4.519050e-17 4.783771e-17 3.834742e+05
60000 1.827497e-17 2.955006e-17 4.782502e-17 2.647301e+06
61000 3.779681e-17 1.001236e-17 4.780917e-17 5.475224e+06
62000 4.769944e-17 1.016912e-19 4.780113e-17 6.909712e+06
63000 4.112809e-17 6.678371e-18 4.780646e-17 5.957791e+06
64000 2.263157e-17 2.518992e-17 4.782148e-17 3.278395e+06
65000 5.013430e-18 4.282236e-17 4.783579e-17 7.262425e+05
66000 4.692236e-19 4.737026e-17 4.783948e-17 6.797146e+04
67000 1.214452e-17 3.568548e-17 4.783000e-17 1.759247e+06
68000 3.195749e-17 1.585642e-17 4.781391e-17 4.629344e+06
69000 4.619331e-17 1.609037e-18 4.780235e-17 6.691536e+06
70000 4.499773e-17 2.805593e-18 4.780332e-17 6.518344e+06
71000 2.919834e-17 1.861781e-17 4.781615e-17 4.229654e+06
72000 9.731721e-18 3.810024e-17 4.783196e-17 1.409731e+06
73000 7.296114e-20 4.776684e-17 4.783980e-17 1.056911e+04
74000 6.907999e-18 4.092625e-17 4.783425e-17 1.000689e+06
75000 2.550552e-17 2.231363e-17 4.781915e-17 3.694714e+06
76000 4.299203e-17 4.812916e-18 4.780495e-17 6.227801e+06
77000 4.726312e-17 5.383628e-19 4.780148e-17 6.846508e+06
78000 3.536226e-17 1.244888e-17 4.781115e-17 5.122556e+06
79000 1.552742e-17 3.229984e-17 4.782725e-17 2.249292e+06
80000 1.488561e-18 4.635009e-17 4.783865e-17 2.156320e+05
81000 2.963603e-18 4.487385e-17 4.783746e-17 4.293058e+05
82000 1.893150e-17 2.889299e-17 4.782449e-17 2.742405e+06
83000 3.833903e-17 9.469704e-18 4.780873e-17 5.553769e+06
84000 4.775200e-17 4.908070e-20 4.780109e-17 6.917327e+06
85000 4.065463e-17 7.152220e-18 4.780685e-17 5.889205e+06
86000 2.195981e-17 2.586222e-17 4.782203e-17 3.181085e+06
87000 4.608379e-18 4.322774e-17 4.783612e-17 6.675671e+05
88000 6.112633e-19 4.722810e-17 4.783937e-17 8.854725e+04
89000 1.273532e-17 3.509420e-17 4.782952e-17 1.844832e+06
90000 3.258810e-17 1.522530e-17 4.781340e-17 4.720693e+06
91000 4.642721e-17 1.374952e-18 4.780216e-17 6.725418e+06
92000 4.467300e-17 3.130583e-18 4.780359e-17 6.471305e+06
93000 2.853977e-17 1.927691e-17 4.781669e-17 4.134255e+06
94000 9.195184e-18 3.863721e-17 4.783240e-17 1.332009e+06
95000 2.985270e-20 4.780999e-17 4.783984e-17 4.324444e+03
96000 7.388159e-18 4.044570e-17 4.783386e-17 1.070244e+06
97000 2.617657e-17 2.164203e-17 4.781861e-17 3.791923e+06
98000 4.338947e-17 4.415158e-18 4.780463e-17 6.285373e+06
99000 4.711182e-17 6.897809e-19 4.780161e-17 6.824591e+06
