Step X Y Z 
125000 8.981882e-11 0.000000e+00 0.000000e+00
125152 1.134792e-10 0.000000e+00 0.000000e+00
128881 1.024456e-10 0.000000e+00 0.000000e+00
136516 1.121753e-10 0.000000e+00 0.000000e+00
136935 1.149037e-10 0.000000e+00 0.000000e+00
142958 1.042762e-10 0.000000e+00 0.000000e+00
143881 1.076786e-10 0.000000e+00 0.000000e+00
146943 1.054689e-10 0.000000e+00 0.000000e+00
150078 1.102136e-10 0.000000e+00 0.000000e+00
154368 1.007634e-10 0.000000e+00 0.000000e+00
160739 9.820670e-11 0.000000e+00 0.000000e+00
170547 8.109631e-11 0.000000e+00 0.000000e+00
184006 7.405148e-11 0.000000e+00 0.000000e+00
190679 6.811387e-11 0.000000e+00 0.000000e+00
193099 7.120706e-11 0.000000e+00 0.000000e+00
196258 6.204563e-11 0.000000e+00 0.000000e+00
196783 5.852526e-11 0.000000e+00 0.000000e+00
204258 5.661787e-11 0.000000e+00 0.000000e+00
214621 5.250782e-11 0.000000e+00 0.000000e+00
219701 5.356816e-11 0.000000e+00 0.000000e+00
224270 6.097874e-11 0.000000e+00 0.000000e+00
228377 6.005104e-11 0.000000e+00 0.000000e+00
230225 5.532384e-11 0.000000e+00 0.000000e+00
241452 -9.077639e-11 0.000000e+00 0.000000e+00
241569 -1.093281e-10 0.000000e+00 0.000000e+00
243242 -9.966325e-11 0.000000e+00 0.000000e+00
244807 -1.030777e-10 0.000000e+00 0.000000e+00
249548 -1.072000e-10 0.000000e+00 0.000000e+00
255736 -1.131319e-10 0.000000e+00 0.000000e+00
265501 -1.159027e-10 0.000000e+00 0.000000e+00
269196 -8.719478e-11 0.000000e+00 0.000000e+00
280159 -7.054150e-11 0.000000e+00 0.000000e+00
286101 -8.570901e-11 0.000000e+00 0.000000e+00
292727 -9.428495e-11 0.000000e+00 0.000000e+00
293819 -8.904242e-11 0.000000e+00 0.000000e+00
294906 -9.738459e-11 0.000000e+00 0.000000e+00
295325 -1.009631e-10 0.000000e+00 0.000000e+00
298072 -1.024520e-10 0.000000e+00 0.000000e+00
300656 -7.954563e-11 0.000000e+00 0.000000e+00
301699 -7.723355e-11 0.000000e+00 0.000000e+00
303110 -7.863970e-11 0.000000e+00 0.000000e+00
321348 -6.064352e-11 0.000000e+00 0.000000e+00
345340 5.097112e-11 0.000000e+00 0.000000e+00
351166 3.946749e-11 0.000000e+00 0.000000e+00
358126 -4.461009e-11 0.000000e+00 0.000000e+00
364557 -5.341792e-11 0.000000e+00 0.000000e+00
364746 -5.795084e-11 0.000000e+00 0.000000e+00
365902 -5.517938e-11 0.000000e+00 0.000000e+00
367907 -7.405523e-11 0.000000e+00 0.000000e+00
368079 -7.202230e-11 0.000000e+00 0.000000e+00
370525 -6.609373e-11 0.000000e+00 0.000000e+00
372792 -7.608345e-11 0.000000e+00 0.000000e+00
375136 -6.812056e-11 0.000000e+00 0.000000e+00
378473 -6.955158e-11 0.000000e+00 0.000000e+00
