step K U E temp
0 1.411340e-22 1.796308e-22 3.207649e-22 2.044459e+01
1000 3.550380e-22 6.400430e-22 9.950811e-22 5.143060e+01
2000 5.838559e-22 1.736000e-21 2.319856e-21 8.457703e+01
3000 2.453508e-22 1.222953e-22 3.676461e-22 3.554138e+01
4000 4.627545e-22 2.338805e-21 2.801560e-21 6.703434e+01
5000 1.518915e-21 5.122018e-21 6.640933e-21 2.200291e+02
6000 1.078696e-21 4.053346e-21 5.132042e-21 1.562593e+02
7000 3.893295e-21 3.242055e-21 7.135350e-21 5.639804e+02
8000 1.184853e-21 9.829202e-22 2.167774e-21 1.716372e+02
9000 1.331590e-23 1.349077e-20 1.350408e-20 1.928933e+00
10000 7.003989e-22 8.537405e-22 1.554139e-21 1.014594e+02
11000 6.184987e-21 6.899866e-23 6.253986e-21 8.959536e+02
12000 6.609298e-22 4.313632e-21 4.974562e-21 9.574190e+01
13000 2.043477e-21 3.830037e-21 5.873514e-21 2.960169e+02
14000 2.350338e-21 3.423548e-21 5.773885e-21 3.404685e+02
15000 2.948816e-22 4.960658e-21 5.255540e-21 4.271637e+01
16000 1.353578e-21 3.443942e-21 4.797520e-21 1.960785e+02
17000 1.207579e-21 2.426856e-21 3.634434e-21 1.749291e+02
18000 4.792787e-21 9.320330e-23 4.885990e-21 6.942803e+02
19000 1.202762e-21 2.318169e-21 3.520931e-21 1.742314e+02
20000 5.188088e-22 6.601636e-21 7.120445e-21 7.515433e+01
21000 3.983945e-22 8.984586e-22 1.296853e-21 5.771119e+01
22000 3.889914e-22 6.813714e-22 1.070363e-21 5.634906e+01
23000 1.257232e-23 8.619276e-21 8.631849e-21 1.821219e+00
24000 6.706342e-21 5.536983e-24 6.711879e-21 9.714767e+02
25000 2.135056e-21 3.329168e-22 2.467973e-21 3.092829e+02
26000 4.351035e-22 4.149980e-21 4.585084e-21 6.302884e+01
27000 2.011703e-21 3.156041e-21 5.167744e-21 2.914141e+02
28000 5.275826e-22 5.652867e-22 1.092869e-21 7.642531e+01
29000 1.044351e-21 1.054575e-21 2.098926e-21 1.512841e+02
30000 1.181742e-21 4.192803e-22 1.601022e-21 1.711864e+02
31000 5.644514e-22 4.035186e-26 5.644917e-22 8.176610e+01
32000 5.287587e-22 5.386235e-21 5.914994e-21 7.659567e+01
33000 6.663423e-22 9.286343e-22 1.594977e-21 9.652595e+01
34000 7.485764e-24 1.080168e-21 1.087654e-21 1.084383e+00
35000 1.092603e-23 6.947876e-21 6.958802e-21 1.582738e+00
36000 2.217917e-21 1.144164e-20 1.365956e-20 3.212862e+02
37000 1.537879e-21 8.706086e-23 1.624940e-21 2.227762e+02
38000 1.071765e-21 3.677351e-21 4.749116e-21 1.552553e+02
39000 7.427061e-25 3.650398e-21 3.651140e-21 1.075880e-01
40000 1.976634e-21 1.172615e-23 1.988360e-21 2.863340e+02
41000 4.466317e-23 3.628859e-23 8.095176e-23 6.469881e+00
42000 6.077797e-22 1.087990e-22 7.165788e-22 8.804261e+01
43000 3.574036e-22 9.443748e-21 9.801152e-21 5.177328e+01
44000 7.660881e-22 1.023728e-21 1.789817e-21 1.109751e+02
45000 1.328610e-22 5.941652e-22 7.270262e-22 1.924617e+01
46000 1.530015e-22 1.218036e-21 1.371037e-21 2.216371e+01
47000 1.137046e-21 4.442436e-21 5.579482e-21 1.647118e+02
48000 1.296960e-22 4.280944e-21 4.410640e-21 1.878769e+01
49000 1.375029e-22 7.595129e-22 8.970158e-22 1.991859e+01
50000 2.364983e-21 2.482177e-21 4.847160e-21 3.425900e+02
51000 1.101030e-21 4.880519e-23 1.149835e-21 1.594946e+02
52000 5.042235e-21 1.684325e-21 6.726560e-21 7.304152e+02
53000 2.731408e-21 1.917717e-23 2.750586e-21 3.956702e+02
54000 7.088988e-22 6.542796e-22 1.363178e-21 1.026907e+02
55000 1.644661e-22 1.144986e-21 1.309452e-21 2.382446e+01
56000 9.520216e-22 2.391266e-21 3.343287e-21 1.379093e+02
57000 3.813448e-22 3.594005e-22 7.407453e-22 5.524138e+01
58000 3.950998e-22 2.888065e-21 3.283164e-21 5.723392e+01
59000 2.609854e-26 2.315320e-21 2.315346e-21 3.780619e-03
60000 7.055776e-23 2.070810e-22 2.776388e-22 1.022096e+01
61000 3.687162e-21 4.653838e-22 4.152546e-21 5.341201e+02
62000 1.350145e-20 1.837771e-21 1.533922e-20 1.955812e+03
63000 4.231611e-21 9.318753e-22 5.163486e-21 6.129886e+02
64000 2.782884e-21 5.215616e-21 7.998500e-21 4.031269e+02
65000 1.491181e-21 5.431030e-23 1.545492e-21 2.160116e+02
66000 8.732072e-21 1.538994e-20 2.412201e-20 1.264923e+03
67000 2.648704e-21 5.498426e-23 2.703688e-21 3.836896e+02
68000 1.556502e-21 1.525714e-22 1.709073e-21 2.254740e+02
69000 7.064723e-23 1.194226e-22 1.900699e-22 1.023392e+01
70000 5.844638e-21 1.005191e-22 5.945157e-21 8.466508e+02
71000 4.122459e-21 3.974284e-22 4.519888e-21 5.971770e+02
72000 2.098037e-21 1.259656e-21 3.357693e-21 3.039205e+02
73000 1.032106e-22 1.213380e-22 2.245486e-22 1.495102e+01
74000 2.907719e-21 1.166068e-20 1.456840e-20 4.212105e+02
75000 2.576573e-22 7.797356e-21 8.055014e-21 3.732409e+01
76000 1.240156e-22 9.657116e-23 2.205868e-22 1.796483e+01
77000 1.149634e-21 2.568151e-22 1.406449e-21 1.665353e+02
78000 8.003440e-21 8.858730e-23 8.092028e-21 1.159374e+03
79000 2.850088e-21 8.001105e-22 3.650198e-21 4.128621e+02
80000 7.251440e-23 3.033005e-21 3.105519e-21 1.050439e+01
81000 6.634284e-22 5.237027e-21 5.900456e-21 9.610384e+01
82000 1.611254e-21 6.640067e-23 1.677655e-21 2.334054e+02
83000 1.008527e-23 2.370784e-21 2.380869e-21 1.460946e+00
84000 3.729679e-24 3.631035e-23 4.004003e-23 5.402791e-01
85000 1.839035e-23 1.032802e-21 1.051192e-21 2.664015e+00
86000 7.423812e-24 5.168261e-22 5.242499e-22 1.075409e+00
87000 1.055797e-21 5.487249e-21 6.543046e-21 1.529421e+02
88000 2.406290e-21 1.399204e-21 3.805494e-21 3.485738e+02
89000 9.617813e-22 2.502737e-22 1.212055e-21 1.393231e+02
90000 1.514328e-22 2.217067e-21 2.368499e-21 2.193646e+01
91000 1.681509e-25 1.121414e-20 1.121431e-20 2.435823e-02
92000 1.379942e-21 4.620315e-21 6.000258e-21 1.998977e+02
93000 6.191030e-22 1.455907e-22 7.646938e-22 8.968290e+01
94000 3.001897e-22 3.909080e-21 4.209269e-21 4.348530e+01
95000 3.670822e-22 3.122334e-21 3.489417e-21 5.317531e+01
96000 5.536630e-21 1.424470e-21 6.961100e-21 8.020329e+02
97000 5.517011e-22 3.283250e-21 3.834951e-21 7.991910e+01
98000 8.629770e-22 7.370875e-22 1.600065e-21 1.250103e+02
99000 1.932526e-21 2.173329e-21 4.105855e-21 2.799446e+02
100000 6.740677e-21 1.697978e-21 8.438655e-21 9.764505e+02
101000 9.586314e-22 5.118377e-21 6.077008e-21 1.388668e+02
102000 6.019266e-21 1.513471e-20 2.115398e-20 8.719474e+02
103000 1.641405e-23 4.068345e-21 4.084759e-21 2.377729e+00
104000 3.213263e-21 4.616014e-21 7.829277e-21 4.654714e+02
105000 2.000674e-21 2.050293e-21 4.050967e-21 2.898164e+02
106000 3.086218e-21 5.585436e-22 3.644761e-21 4.470677e+02
107000 1.363881e-21 1.799197e-22 1.543800e-21 1.975710e+02
108000 1.475227e-21 8.801413e-23 1.563241e-21 2.137005e+02
109000 4.431992e-22 6.757919e-22 1.118991e-21 6.420158e+01
110000 3.906166e-21 3.512440e-21 7.418606e-21 5.658448e+02
111000 1.313310e-23 2.137440e-21 2.150573e-21 1.902453e+00
112000 7.987779e-21 6.029200e-22 8.590699e-21 1.157105e+03
113000 2.038451e-21 3.394973e-22 2.377949e-21 2.952889e+02
114000 6.796313e-24 4.880460e-22 4.948423e-22 9.845099e-01
115000 2.314612e-21 1.455909e-21 3.770521e-21 3.352934e+02
116000 2.215783e-21 4.327026e-21 6.542810e-21 3.209771e+02
117000 4.881997e-21 9.551901e-21 1.443390e-20 7.072033e+02
118000 1.316152e-20 1.098877e-22 1.327141e-20 1.906570e+03
119000 4.248685e-22 3.882425e-22 8.131110e-22 6.154620e+01
120000 2.824545e-23 1.520440e-21 1.548686e-21 4.091619e+00
121000 1.736398e-21 3.580822e-22 2.094480e-21 2.515335e+02
122000 5.790045e-21 5.052777e-23 5.840572e-21 8.387425e+02
123000 1.409519e-21 1.088981e-21 2.498500e-21 2.041821e+02
124000 3.513397e-21 1.896205e-21 5.409602e-21 5.089486e+02
125000 1.153751e-21 1.559653e-23 1.169348e-21 1.671318e+02
126000 1.875345e-22 3.399019e-21 3.586553e-21 2.716613e+01
127000 1.615057e-21 1.234364e-21 2.849421e-21 2.339562e+02
128000 1.172210e-21 3.499358e-21 4.671567e-21 1.698056e+02
129000 4.014638e-22 5.822672e-22 9.837310e-22 5.815581e+01
130000 2.531980e-22 8.181864e-22 1.071384e-21 3.667812e+01
131000 3.928392e-21 5.608877e-21 9.537269e-21 5.690645e+02
132000 2.064814e-21 1.609415e-24 2.066424e-21 2.991078e+02
133000 1.131515e-21 1.955809e-21 3.087325e-21 1.639107e+02
134000 7.006393e-22 2.919965e-21 3.620605e-21 1.014942e+02
135000 5.623009e-21 3.878305e-22 6.010840e-21 8.145458e+02
136000 1.093608e-22 4.870804e-22 5.964412e-22 1.584195e+01
137000 1.089974e-22 1.114512e-21 1.223509e-21 1.578930e+01
138000 2.731446e-21 1.334945e-23 2.744795e-21 3.956756e+02
139000 1.635356e-22 6.011666e-25 1.641368e-22 2.368968e+01
140000 3.851830e-22 4.933661e-22 8.785491e-22 5.579738e+01
141000 1.661888e-21 1.626268e-23 1.678151e-21 2.407401e+02
142000 7.258856e-22 1.562948e-22 8.821804e-22 1.051514e+02
143000 2.735463e-22 7.900467e-23 3.525510e-22 3.962575e+01
144000 2.203187e-21 1.694933e-23 2.220136e-21 3.191524e+02
145000 3.219800e-21 7.336805e-24 3.227137e-21 4.664183e+02
146000 3.047660e-22 5.249044e-21 5.553810e-21 4.414823e+01
147000 7.968431e-22 3.989853e-23 8.367416e-22 1.154302e+02
148000 1.006243e-22 6.101390e-21 6.202015e-21 1.457637e+01
149000 5.662153e-21 2.864295e-21 8.526449e-21 8.202162e+02
150000 1.895470e-21 2.692947e-23 1.922400e-21 2.745767e+02
151000 4.835809e-22 4.366900e-22 9.202709e-22 7.005124e+01
152000 6.924564e-21 1.040573e-21 7.965137e-21 1.003088e+03
153000 4.937162e-21 3.011917e-21 7.949079e-21 7.151944e+02
154000 4.459116e-21 3.826734e-22 4.841790e-21 6.459449e+02
155000 8.397417e-22 1.168697e-22 9.566114e-22 1.216445e+02
156000 2.762336e-21 8.128905e-22 3.575227e-21 4.001504e+02
157000 4.525323e-22 1.176819e-20 1.222073e-20 6.555357e+01
158000 5.721503e-21 2.770883e-22 5.998591e-21 8.288136e+02
159000 2.292650e-23 6.822695e-21 6.845622e-21 3.321120e+00
160000 2.812477e-21 2.030064e-22 3.015484e-21 4.074138e+02
161000 4.578606e-21 1.631692e-21 6.210298e-21 6.632542e+02
162000 1.178618e-22 1.022258e-22 2.200876e-22 1.707339e+01
163000 5.387385e-22 2.143650e-25 5.389529e-22 7.804134e+01
164000 5.513146e-22 3.804769e-22 9.317915e-22 7.986310e+01
165000 2.670269e-21 2.376548e-22 2.907924e-21 3.868136e+02
166000 8.032285e-22 3.751058e-23 8.407391e-22 1.163552e+02
167000 5.840542e-21 2.052219e-22 6.045764e-21 8.460575e+02
168000 1.895361e-22 5.016976e-22 6.912337e-22 2.745609e+01
169000 2.433812e-22 4.200739e-21 4.444121e-21 3.525606e+01
170000 2.262595e-22 1.021351e-23 2.364730e-22 3.277582e+01
171000 2.230032e-24 1.391018e-21 1.393248e-21 3.230411e-01
172000 8.426288e-24 1.426355e-21 1.434782e-21 1.220627e+00
173000 4.529224e-23 1.730490e-21 1.775782e-21 6.561008e+00
174000 3.685280e-21 3.185447e-22 4.003825e-21 5.338475e+02
175000 7.999986e-23 1.615604e-22 2.415602e-22 1.158873e+01
