step K U E temp
0 2.032074e-22 -4.109954e-18 -4.109751e-18 2.943650e+01
1000 2.350153e-21 -4.109969e-18 -4.107619e-18 3.404417e+02
2000 4.066636e-22 -4.108351e-18 -4.107945e-18 5.890904e+01
3000 6.541661e-22 -4.109086e-18 -4.108432e-18 9.476212e+01
4000 9.923121e-22 -4.104370e-18 -4.103377e-18 1.437458e+02
5000 1.319335e-21 -4.109262e-18 -3.927943e-18 1.911181e+02
6000 7.209244e-21 -4.103883e-18 -3.973945e-18 1.044327e+03
7000 1.857559e-22 -4.103346e-18 -3.981363e-18 2.690849e+01
8000 4.216005e-21 -4.097104e-18 -3.972879e-18 6.107279e+02
9000 2.147083e-21 -4.099652e-18 -3.977420e-18 3.110251e+02
10000 4.188167e-24 -4.101817e-18 -3.801287e-18 6.066954e-01
11000 4.137193e-24 -4.106123e-18 -3.866116e-18 5.993113e-01
12000 1.881493e-21 -4.108852e-18 -3.866331e-18 2.725519e+02
13000 2.055031e-21 -4.109812e-18 -3.859832e-18 2.976906e+02
14000 1.050258e-22 -4.094137e-18 -3.854032e-18 1.521398e+01
15000 1.143661e-22 -4.107873e-18 -3.687674e-18 1.656701e+01
16000 1.739376e-21 -4.083588e-18 -3.721692e-18 2.519650e+02
17000 1.116514e-22 -4.087202e-18 -3.726197e-18 1.617375e+01
18000 1.257498e-21 -4.094606e-18 -3.717087e-18 1.821604e+02
19000 9.654356e-22 -4.073403e-18 -3.712437e-18 1.398524e+02
20000 1.871570e-24 -4.090366e-18 -3.546856e-18 2.711146e-01
21000 5.224878e-25 -4.101329e-18 -3.617616e-18 7.568727e-02
22000 3.251846e-21 -4.097156e-18 -3.613707e-18 4.710605e+02
23000 6.083348e-22 -4.091594e-18 -3.610984e-18 8.812302e+01
24000 4.030259e-23 -4.096766e-18 -3.616580e-18 5.838209e+00
25000 5.961138e-21 -4.100851e-18 -3.432167e-18 8.635269e+02
26000 2.452209e-23 -4.076227e-18 -3.469189e-18 3.552256e+00
27000 2.053804e-23 -4.074381e-18 -3.470158e-18 2.975128e+00
28000 1.011687e-21 -4.077229e-18 -3.467115e-18 1.465524e+02
29000 1.674308e-24 -4.069715e-18 -3.468739e-18 2.425392e-01
30000 2.568801e-21 -4.071710e-18 -3.287270e-18 3.721150e+02
31000 4.944055e-23 -4.086428e-18 -3.365599e-18 7.161929e+00
32000 7.610471e-22 -4.078151e-18 -3.357382e-18 1.102448e+02
33000 3.275709e-21 -4.089630e-18 -3.362932e-18 4.745173e+02
34000 1.275769e-21 -4.090213e-18 -3.364558e-18 1.848072e+02
35000 2.387898e-21 -4.088141e-18 -3.183988e-18 3.459095e+02
36000 1.207402e-21 -4.071111e-18 -3.227551e-18 1.749035e+02
37000 5.244983e-21 -4.072098e-18 -3.223600e-18 7.597852e+02
38000 7.091023e-21 -4.071903e-18 -3.221758e-18 1.027201e+03
39000 4.669449e-22 -4.072332e-18 -3.228359e-18 6.764136e+01
40000 1.169157e-20 -4.067001e-18 -3.034776e-18 1.693634e+03
41000 1.986015e-21 -4.050732e-18 -3.083846e-18 2.876929e+02
42000 4.880834e-23 -4.044429e-18 -3.083273e-18 7.070347e+00
43000 1.190211e-22 -4.046758e-18 -3.084661e-18 1.724133e+01
44000 6.961372e-22 -4.047601e-18 -3.084485e-18 1.008420e+02
45000 7.763424e-23 -4.029772e-18 -2.889680e-18 1.124605e+01
46000 3.604711e-19 -4.078579e-18 -2.601236e-18 5.221763e+04
47000 2.138096e-21 -4.049014e-18 -2.959870e-18 3.097233e+02
48000 2.390615e-23 -4.041060e-18 -2.960131e-18 3.463031e+00
49000 3.090852e-23 -4.038826e-18 -2.958332e-18 4.477390e+00
50000 6.916297e-22 -4.042826e-18 -2.780638e-18 1.001891e+02
51000 2.931254e-21 -4.092201e-18 -2.833991e-18 4.246198e+02
52000 9.864100e-23 -4.084175e-18 -2.831452e-18 1.428908e+01
53000 2.179054e-21 -4.078232e-18 -2.839172e-18 3.156565e+02
54000 1.384135e-21 -4.006059e-18 -2.792832e-18 2.005049e+02
55000 2.119590e-21 -3.997752e-18 -2.612096e-18 3.070426e+02
56000 4.729540e-21 -4.110000e-18 -2.756926e-18 6.851184e+02
57000 1.951527e-21 -4.097956e-18 -2.716146e-18 2.826971e+02
58000 1.053443e-19 -4.099112e-18 -2.611928e-18 1.526012e+04
59000 4.087084e-22 -4.021345e-18 -2.693574e-18 5.920526e+01
60000 6.331963e-25 -4.017308e-18 -2.513994e-18 9.172444e-02
61000 1.000063e-20 -4.096394e-18 -2.595311e-18 1.448686e+03
62000 1.155086e-19 -4.106117e-18 -2.492675e-18 1.673250e+04
63000 6.503316e-22 -4.104909e-18 -2.618965e-18 9.420665e+01
64000 6.384152e-22 -3.751299e-18 -2.310660e-18 9.248045e+01
65000 2.282545e-23 -3.974441e-18 -2.335184e-18 3.306481e+00
66000 8.467950e-24 -3.941409e-18 -2.371664e-18 1.226662e+00
67000 2.400005e-22 -3.942153e-18 -2.371382e-18 3.476633e+01
68000 2.231688e-21 -3.933742e-18 -2.367509e-18 3.232810e+02
69000 1.179332e-21 -3.928227e-18 -2.365115e-18 1.708374e+02
70000 2.127510e-21 -3.959300e-18 -2.174147e-18 3.081899e+02
71000 5.448242e-20 -3.867002e-18 -2.132519e-18 7.892291e+03
72000 1.800970e-19 -4.083379e-18 -2.174679e-18 2.608874e+04
