step K U E temp
0 1.325742e-21 -3.691742e-20 -3.559168e-20 1.920462e+02
1000 1.386985e-22 -3.831732e-20 2.182138e-20 2.009178e+01
2000 4.612420e-22 -4.089553e-20 1.195657e-19 6.681525e+01
3000 6.030924e-22 -2.690482e-20 2.136983e-19 8.736362e+01
4000 2.848816e-22 -4.012392e-20 2.801635e-19 4.126779e+01
5000 2.802150e-21 -4.090203e-20 3.706606e-19 4.059178e+02
6000 3.590523e-21 -4.036811e-20 4.106703e-19 5.201211e+02
7000 8.959293e-24 -3.989853e-20 4.598042e-19 1.297838e+00
8000 2.180574e-21 -3.896779e-20 4.450572e-19 3.158767e+02
9000 5.391066e-23 -3.364443e-20 4.464095e-19 7.809467e+00
10000 2.697274e-22 -3.893746e-20 4.833219e-19 3.907255e+01
11000 7.573307e-22 -3.903654e-20 5.435200e-19 1.097065e+02
12000 4.586889e-22 -3.718945e-20 5.257817e-19 6.644541e+01
13000 1.002278e-20 -4.029488e-20 5.730483e-19 1.451894e+03
14000 9.473140e-22 -4.023179e-20 6.038311e-19 1.372273e+02
15000 2.684780e-21 -2.000706e-20 7.026777e-19 3.889156e+02
16000 6.478353e-21 -2.924465e-20 6.972337e-19 9.384503e+02
17000 6.709191e-22 -2.732631e-20 7.333461e-19 9.718894e+01
18000 1.572444e-22 -2.670016e-20 7.334571e-19 2.277832e+01
19000 6.526741e-21 -1.844050e-20 7.880862e-19 9.454599e+02
20000 5.140999e-21 -3.973881e-20 8.589508e-19 7.447221e+02
21000 5.987521e-21 -3.928990e-20 8.714599e-19 8.673488e+02
22000 1.686700e-25 -3.983130e-20 8.971711e-19 2.443343e-02
23000 3.191933e-23 -3.635277e-20 9.408660e-19 4.623815e+00
24000 2.059890e-21 -3.736711e-20 1.004693e-18 2.983945e+02
25000 6.220893e-22 -4.109358e-20 1.040555e-18 9.011548e+01
26000 5.203518e-21 -4.057742e-20 1.084789e-18 7.537785e+02
27000 2.375271e-22 -4.109797e-20 1.079141e-18 3.440804e+01
28000 9.426424e-22 -4.109027e-20 1.081875e-18 1.365506e+02
29000 1.342581e-21 -4.109002e-20 1.122372e-18 1.944855e+02
30000 2.693129e-24 -4.088710e-20 1.121673e-18 3.901251e-01
31000 1.642712e-23 -4.049373e-20 1.179375e-18 2.379623e+00
32000 1.347016e-22 -3.916945e-20 1.160965e-18 1.951279e+01
33000 2.030660e-22 -4.078174e-20 1.199620e-18 2.941602e+01
34000 1.749039e-22 -4.079422e-20 1.199521e-18 2.533647e+01
35000 2.017968e-21 -4.084647e-20 1.247522e-18 2.923217e+02
36000 6.887774e-21 -4.085970e-20 1.250982e-18 9.977588e+02
37000 1.279140e-21 -4.085901e-20 1.245433e-18 1.852954e+02
38000 1.656479e-22 -4.083212e-20 1.287753e-18 2.399565e+01
39000 8.541787e-21 -3.970716e-20 1.293363e-18 1.237358e+03
40000 1.492566e-22 -3.852035e-20 1.333453e-18 2.162122e+01
41000 4.312982e-22 -3.903690e-20 1.321847e-18 6.247760e+01
42000 2.445906e-23 -4.109999e-20 1.319911e-18 3.543125e+00
43000 2.661852e-21 -4.109326e-20 1.322697e-18 3.855943e+02
44000 6.323080e-22 -4.099632e-20 1.339744e-18 9.159577e+01
45000 1.983660e-21 -4.108999e-20 1.363026e-18 2.873519e+02
46000 2.023928e-21 -4.109251e-20 1.362257e-18 2.931850e+02
47000 1.252178e-21 -4.104554e-20 1.414625e-18 1.813898e+02
48000 4.684712e-21 -3.138688e-20 1.493329e-18 6.786246e+02
49000 3.582233e-21 -3.606890e-20 1.527515e-18 5.189202e+02
50000 9.293296e-23 -3.311435e-20 1.568063e-18 1.346221e+01
51000 3.837905e-24 -3.490549e-20 1.605240e-18 5.559567e-01
52000 3.132910e-30 -3.447447e-20 1.648753e-18 4.538314e-07
53000 1.237037e-22 -3.884503e-20 1.761517e-18 1.791965e+01
54000 4.280334e-22 -3.889411e-20 1.761653e-18 6.200467e+01
55000 1.164158e-21 -3.885058e-20 1.902372e-18 1.686392e+02
56000 5.258585e-21 -3.353738e-20 1.971727e-18 7.617555e+02
57000 3.206976e-21 -1.881625e-20 2.104391e-18 4.645607e+02
58000 6.028665e-22 -1.953086e-20 2.185900e-18 8.733089e+01
59000 5.105862e-21 -4.109965e-20 2.264043e-18 7.396322e+02
60000 5.585334e-23 -4.092007e-20 2.307007e-18 8.090882e+00
61000 1.816235e-22 -4.109139e-20 2.329807e-18 2.630988e+01
62000 1.262208e-21 -4.109208e-20 2.331368e-18 1.828427e+02
63000 3.232360e-22 -4.035947e-20 2.418935e-18 4.682378e+01
64000 6.231003e-21 -4.061976e-20 2.464833e-18 9.026194e+02
