Step X Y Z 
121000 1.250164e-10 0.000000e+00 0.000000e+00
122000 7.053055e-11 0.000000e+00 0.000000e+00
123000 9.845168e-11 0.000000e+00 0.000000e+00
124000 9.721925e-11 0.000000e+00 0.000000e+00
125000 1.049808e-10 0.000000e+00 0.000000e+00
126000 8.278766e-11 0.000000e+00 0.000000e+00
127000 7.482322e-11 0.000000e+00 0.000000e+00
128000 8.691681e-11 0.000000e+00 0.000000e+00
129000 9.154879e-11 0.000000e+00 0.000000e+00
130000 9.052842e-11 0.000000e+00 0.000000e+00
131000 8.437456e-11 0.000000e+00 0.000000e+00
132000 1.066906e-10 0.000000e+00 0.000000e+00
133000 9.570059e-11 0.000000e+00 0.000000e+00
134000 9.305501e-11 0.000000e+00 0.000000e+00
135000 9.395207e-11 0.000000e+00 0.000000e+00
136000 9.489713e-11 0.000000e+00 0.000000e+00
137000 1.094293e-10 0.000000e+00 0.000000e+00
138000 1.126446e-10 0.000000e+00 0.000000e+00
139000 1.056735e-10 0.000000e+00 0.000000e+00
140000 1.115756e-10 0.000000e+00 0.000000e+00
141000 1.171527e-10 0.000000e+00 0.000000e+00
142000 1.183603e-10 0.000000e+00 0.000000e+00
143000 1.162510e-10 0.000000e+00 0.000000e+00
144000 1.074067e-10 0.000000e+00 0.000000e+00
145000 1.143290e-10 0.000000e+00 0.000000e+00
146000 9.992403e-11 0.000000e+00 0.000000e+00
147000 1.016480e-10 0.000000e+00 0.000000e+00
148000 1.029500e-10 0.000000e+00 0.000000e+00
149000 1.044565e-10 0.000000e+00 0.000000e+00
150000 7.689698e-11 0.000000e+00 0.000000e+00
151000 7.336695e-11 0.000000e+00 0.000000e+00
152000 8.154664e-11 0.000000e+00 0.000000e+00
153000 7.870995e-11 0.000000e+00 0.000000e+00
154000 7.188018e-11 0.000000e+00 0.000000e+00
155000 8.910126e-11 0.000000e+00 0.000000e+00
156000 8.567936e-11 0.000000e+00 0.000000e+00
157000 8.202061e-11 0.000000e+00 0.000000e+00
158000 8.023282e-11 0.000000e+00 0.000000e+00
