step K U E temp
0 9.576475e-24 -4.097601e-18 -4.097591e-18 1.387243e+00
1000 2.437966e-22 -4.107390e-18 -4.107146e-18 3.531623e+01
2000 1.702548e-22 -4.104469e-18 -4.104298e-18 2.466301e+01
3000 2.187449e-22 -4.108683e-18 -4.108464e-18 3.168726e+01
4000 8.619934e-23 -4.109717e-18 -4.109631e-18 1.248679e+01
5000 2.503873e-22 -4.104374e-18 -3.924124e-18 3.627096e+01
6000 2.727032e-21 -4.100012e-18 -3.857031e-18 3.950363e+02
7000 1.862945e-21 -4.109999e-18 -3.734837e-18 2.698651e+02
8000 4.530711e-23 -4.109229e-18 -3.744365e-18 6.563161e+00
9000 1.988894e-23 -4.091187e-18 -3.610478e-18 2.881100e+00
10000 6.805153e-21 -4.091872e-18 -3.604087e-18 9.857905e+02
11000 6.598052e-23 -4.094817e-18 -3.610705e-18 9.557899e+00
12000 1.611528e-23 -4.096369e-18 -3.608430e-18 2.334451e+00
13000 5.148197e-22 -4.109291e-18 -3.470985e-18 7.457647e+01
14000 4.107061e-22 -4.108937e-18 -3.477841e-18 5.949464e+01
15000 2.518991e-20 -4.055738e-18 -3.310548e-18 3.648996e+03
16000 1.608004e-21 -4.087109e-18 -3.244444e-18 2.329345e+02
17000 4.422889e-22 -4.086233e-18 -3.245103e-18 6.406971e+01
18000 6.845431e-22 -4.069343e-18 -3.107983e-18 9.916252e+01
19000 2.136207e-21 -4.065981e-18 -3.103672e-18 3.094497e+02
20000 8.286325e-22 -4.074844e-18 -3.109369e-18 1.200352e+02
21000 1.637689e-21 -4.075610e-18 -3.108094e-18 2.372346e+02
22000 3.836273e-22 -4.077599e-18 -3.106850e-18 5.557203e+01
23000 7.197222e-21 -4.068914e-18 -2.969857e-18 1.042585e+03
24000 1.119600e-19 -4.086304e-18 -2.717200e-18 1.621846e+04
25000 1.465207e-21 -4.044815e-18 -2.836659e-18 2.122491e+02
26000 3.271518e-20 -4.033196e-18 -2.800470e-18 4.739102e+03
27000 3.606539e-21 -4.093085e-18 -2.709207e-18 5.224412e+02
28000 8.182306e-22 -4.107878e-18 -2.702726e-18 1.185284e+02
29000 1.054590e-24 -4.044506e-18 -2.718200e-18 1.527673e-01
30000 5.039721e-22 -4.050837e-18 -2.711735e-18 7.300511e+01
31000 5.339521e-21 -4.034710e-18 -2.708663e-18 7.734799e+02
32000 1.522020e-21 -4.034886e-18 -2.712625e-18 2.204789e+02
33000 8.970780e-21 -4.043142e-18 -2.709355e-18 1.299502e+03
34000 3.571274e-23 -4.038873e-18 -2.716916e-18 5.173326e+00
35000 4.272486e-25 -4.005687e-18 -2.563983e-18 6.189098e-02
36000 5.678048e-21 -4.007597e-18 -2.559492e-18 8.225186e+02
37000 9.615282e-22 -4.004315e-18 -2.562045e-18 1.392864e+02
38000 1.260905e-22 -4.008048e-18 -2.565289e-18 1.826540e+01
39000 1.417045e-21 -4.105058e-18 -2.625021e-18 2.052724e+02
40000 2.223469e-22 -4.064127e-18 -2.571740e-18 3.220905e+01
41000 3.794181e-22 -4.098157e-18 -2.591126e-18 5.496228e+01
42000 1.507455e-23 -4.021089e-18 -2.578491e-18 2.183691e+00
43000 2.058972e-22 -4.032094e-18 -2.572190e-18 2.982614e+01
44000 4.257979e-22 -4.032155e-18 -2.571860e-18 6.168083e+01
45000 9.401073e-23 -4.032437e-18 -2.571671e-18 1.361834e+01
46000 3.940722e-23 -4.024553e-18 -2.579120e-18 5.708506e+00
47000 1.904709e-23 -4.033649e-18 -2.569303e-18 2.759150e+00
48000 2.452230e-21 -4.021243e-18 -2.576117e-18 3.552285e+02
49000 8.742820e-22 -3.996771e-18 -2.434939e-18 1.266480e+02
50000 3.372002e-21 -4.011538e-18 -2.432688e-18 4.884662e+02
51000 7.668648e-22 -3.998047e-18 -2.436000e-18 1.110876e+02
52000 4.694641e-23 -4.002577e-18 -2.439196e-18 6.800629e+00
53000 2.311421e-21 -4.011982e-18 -2.433183e-18 3.348311e+02
54000 1.216858e-21 -3.995464e-18 -2.433542e-18 1.762733e+02
55000 1.001721e-20 -4.106094e-18 -2.378794e-18 1.451088e+03
56000 1.335520e-21 -3.986436e-18 -2.288731e-18 1.934626e+02
57000 8.048861e-22 -3.977677e-18 -2.292406e-18 1.165953e+02
58000 1.370518e-22 -3.989395e-18 -2.286105e-18 1.985325e+01
59000 2.986926e-23 -3.983946e-18 -2.292129e-18 4.326844e+00
60000 6.446403e-23 -3.984045e-18 -2.292032e-18 9.338222e+00
61000 1.663794e-20 -3.984144e-18 -2.275393e-18 2.410162e+03
62000 1.288637e-20 -3.935847e-18 -2.120254e-18 1.866712e+03
63000 8.288598e-22 -3.946489e-18 -2.133219e-18 1.200681e+02
64000 5.978336e-21 -3.932545e-18 -2.125031e-18 8.660182e+02
65000 4.876129e-21 -3.945013e-18 -2.129778e-18 7.063531e+02
66000 9.445859e-22 -3.942850e-18 -2.134118e-18 1.368322e+02
67000 1.667811e-21 -3.906807e-18 -1.984505e-18 2.415980e+02
68000 3.541278e-22 -3.943550e-18 -1.965795e-18 5.129875e+01
69000 1.658276e-22 -3.924971e-18 -1.993989e-18 2.402168e+01
70000 6.043483e-23 -3.922303e-18 -1.994565e-18 8.754553e+00
71000 1.553302e-21 -3.917458e-18 -1.992047e-18 2.250105e+02
72000 7.776056e-20 -4.108192e-18 -1.904668e-18 1.126435e+04
73000 7.911327e-22 -4.023358e-18 -1.958534e-18 1.146030e+02
74000 3.801597e-23 -4.000659e-18 -1.959996e-18 5.506971e+00
75000 1.283415e-22 -3.984638e-18 -1.818806e-18 1.859148e+01
76000 7.109229e-22 -3.986768e-18 -1.818436e-18 1.029839e+02
77000 1.800694e-23 -3.990598e-18 -1.818264e-18 2.608475e+00
78000 1.075352e-20 -3.973682e-18 -1.801920e-18 1.557748e+03
79000 7.457342e-21 -3.983032e-18 -1.811038e-18 1.080266e+03
80000 2.164139e-21 -3.984870e-18 -1.816814e-18 3.134959e+02
81000 6.182494e-22 -3.988925e-18 -1.818254e-18 8.955924e+01
82000 2.043549e-21 -3.998183e-18 -1.809095e-18 2.960273e+02
83000 1.318389e-21 -3.979818e-18 -1.815706e-18 1.909810e+02
84000 3.374951e-22 -4.108928e-18 -1.757241e-18 4.888934e+01
85000 3.378192e-20 -4.099809e-18 -1.721836e-18 4.893629e+03
86000 1.540769e-23 -4.109851e-18 -1.750671e-18 2.231949e+00
87000 3.569565e-21 -4.101203e-18 -1.752665e-18 5.170851e+02
88000 1.692670e-20 -3.962593e-18 -1.653043e-18 2.451992e+03
89000 1.571266e-21 -3.963191e-18 -1.668183e-18 2.276126e+02
90000 6.457695e-21 -3.960928e-18 -1.663920e-18 9.354580e+02
91000 4.265146e-20 -4.065339e-18 -1.554902e-18 6.178466e+03
92000 1.284168e-20 -4.109575e-18 -1.605837e-18 1.860238e+03
93000 5.553757e-22 -4.101435e-18 -1.635460e-18 8.045140e+01
94000 2.932868e-21 -3.973973e-18 -1.505135e-18 4.248535e+02
95000 8.278993e-21 -4.103945e-18 -1.621644e-18 1.199290e+03
96000 5.683845e-20 -3.837196e-18 -1.140357e-18 8.233584e+03
97000 7.993053e-20 -4.034752e-18 -1.239275e-18 1.157869e+04
98000 1.860751e-22 -4.104985e-18 -1.379166e-18 2.695474e+01
99000 2.729361e-21 -4.104975e-18 -1.376582e-18 3.953736e+02
100000 3.409011e-21 -4.105500e-18 -1.377880e-18 4.938273e+02
101000 2.505867e-21 -4.108825e-18 -1.374987e-18 3.629984e+02
102000 9.045891e-21 -4.106977e-18 -1.375156e-18 1.310382e+03
103000 2.827697e-24 -4.107102e-18 -1.384173e-18 4.096185e-01
104000 7.876899e-21 -4.105253e-18 -1.372524e-18 1.141043e+03
105000 2.493241e-20 -4.108804e-18 -1.352720e-18 3.611695e+03
106000 5.379128e-22 -4.105686e-18 -1.381362e-18 7.792173e+01
107000 1.518068e-21 -4.081662e-18 -1.245831e-18 2.199064e+02
108000 6.804062e-22 -4.072218e-18 -1.243853e-18 9.856324e+01
109000 9.566076e-21 -4.071239e-18 -1.233601e-18 1.385736e+03
110000 2.577425e-21 -4.077489e-18 -1.246021e-18 3.733643e+02
111000 1.221099e-21 -4.077083e-18 -1.247340e-18 1.768877e+02
112000 9.551535e-22 -4.073578e-18 -1.245295e-18 1.383630e+02
113000 1.565428e-22 -4.078719e-18 -1.248313e-18 2.267670e+01
114000 1.464172e-21 -4.074915e-18 -1.246085e-18 2.120991e+02
115000 8.884032e-22 -4.101985e-18 -1.120121e-18 1.286936e+02
116000 2.859145e-19 -3.924856e-18 -6.232239e-19 4.141741e+04
117000 3.079669e-21 -4.103892e-18 -1.053713e-18 4.461191e+02
118000 1.255218e-19 -4.100025e-18 -7.906323e-19 1.818302e+04
