step K U E temp
0 6.591405e-21 -4.104929e-18 -4.098338e-18 9.548270e+02
1000 4.419340e-23 -4.109877e-18 -4.109833e-18 6.401829e+00
2000 4.957618e-22 -4.103028e-18 -4.102532e-18 7.181576e+01
3000 1.268396e-20 -4.109061e-18 -4.096377e-18 1.837391e+03
4000 3.994266e-25 -4.109979e-18 -4.109979e-18 5.786070e-02
5000 4.021966e-23 -4.110000e-18 -3.929960e-18 5.826196e+00
6000 3.284623e-22 -4.104286e-18 -3.983891e-18 4.758085e+01
7000 5.720557e-21 -4.097903e-18 -3.972182e-18 8.286765e+02
8000 2.299494e-22 -4.107990e-18 -3.982340e-18 3.331034e+01
9000 5.497231e-23 -4.103406e-18 -3.983328e-18 7.963257e+00
10000 2.187077e-21 -4.106096e-18 -3.803340e-18 3.168187e+02
11000 2.254958e-22 -4.096108e-18 -3.854198e-18 3.266518e+01
12000 1.982090e-21 -4.090558e-18 -3.848513e-18 2.871244e+02
13000 2.742978e-22 -4.098417e-18 -3.852586e-18 3.973462e+01
14000 1.730566e-22 -4.098698e-18 -3.852161e-18 2.506888e+01
15000 7.975589e-23 -4.089408e-18 -3.669298e-18 1.155339e+01
16000 2.540420e-21 -4.103388e-18 -3.740832e-18 3.680038e+02
17000 2.123352e-23 -4.103998e-18 -3.743942e-18 3.075875e+00
18000 2.114396e-21 -4.098459e-18 -3.736345e-18 3.062902e+02
19000 2.698191e-21 -4.105917e-18 -3.742841e-18 3.908584e+02
20000 4.641820e-21 -4.106590e-18 -3.561073e-18 6.724113e+02
21000 1.231160e-21 -4.092751e-18 -3.611453e-18 1.783452e+02
22000 1.515012e-21 -4.096164e-18 -3.613957e-18 2.194637e+02
23000 1.575239e-22 -4.097708e-18 -3.615731e-18 2.281882e+01
24000 2.890860e-21 -4.088997e-18 -3.606102e-18 4.187682e+02
25000 4.872324e-22 -4.087289e-18 -3.426801e-18 7.058020e+01
26000 3.696609e-21 -4.072158e-18 -3.463798e-18 5.354886e+02
27000 1.172553e-21 -4.065916e-18 -3.464192e-18 1.698554e+02
28000 7.095946e-21 -4.057374e-18 -3.450264e-18 1.027915e+03
29000 7.020487e-22 -4.072077e-18 -3.466824e-18 1.016984e+02
30000 3.863133e-22 -4.074606e-18 -3.284881e-18 5.596111e+01
31000 4.450017e-21 -4.055878e-18 -3.327344e-18 6.446268e+02
32000 2.293220e-21 -4.045727e-18 -3.323259e-18 3.321945e+02
33000 1.281447e-20 -4.054514e-18 -3.318869e-18 1.856296e+03
34000 1.547876e-21 -4.059154e-18 -3.328514e-18 2.242245e+02
35000 1.401850e-21 -4.052941e-18 -3.149726e-18 2.030711e+02
36000 5.430084e-22 -4.030350e-18 -3.185455e-18 7.865988e+01
37000 7.683273e-22 -4.041651e-18 -3.171247e-18 1.112994e+02
38000 1.727455e-21 -4.045829e-18 -3.158983e-18 2.502381e+02
39000 1.148536e-21 -4.029909e-18 -3.184806e-18 1.663763e+02
40000 7.369276e-23 -4.109072e-18 -3.047206e-18 1.067509e+01
41000 1.109102e-21 -4.077449e-18 -3.103420e-18 1.606639e+02
42000 3.256976e-22 -4.073748e-18 -3.108359e-18 4.718036e+01
43000 2.535297e-21 -4.072707e-18 -3.106394e-18 3.672616e+02
44000 1.906880e-23 -4.067508e-18 -3.106748e-18 2.762296e+00
45000 1.597324e-21 -4.062692e-18 -2.920962e-18 2.313874e+02
46000 2.995705e-21 -4.031067e-18 -2.943001e-18 4.339560e+02
47000 2.743630e-21 -4.017446e-18 -2.934553e-18 3.974406e+02
48000 3.635907e-22 -4.034768e-18 -2.943942e-18 5.266953e+01
49000 3.280473e-21 -4.023965e-18 -2.939740e-18 4.752074e+02
50000 2.378233e-21 -4.030082e-18 -2.763597e-18 3.445094e+02
51000 2.804441e-23 -4.001063e-18 -2.798623e-18 4.062497e+00
52000 6.274107e-21 -4.012949e-18 -2.788294e-18 9.088634e+02
53000 3.030887e-21 -3.997852e-18 -2.793617e-18 4.390525e+02
54000 6.002620e-21 -4.011655e-18 -2.790261e-18 8.695359e+02
55000 2.507262e-22 -4.009615e-18 -2.617988e-18 3.632004e+01
56000 1.850192e-20 -3.975392e-18 -2.635354e-18 2.680177e+03
57000 7.598907e-22 -3.988702e-18 -2.653586e-18 1.100773e+02
58000 7.101711e-22 -3.987163e-18 -2.654832e-18 1.028750e+02
59000 1.599061e-21 -3.976703e-18 -2.653112e-18 2.316390e+02
60000 5.956199e-22 -3.971864e-18 -2.470535e-18 8.628115e+01
61000 2.798103e-23 -4.041179e-18 -2.594413e-18 4.053315e+00
62000 2.241197e-23 -4.039405e-18 -2.594578e-18 3.246585e+00
63000 6.716319e-21 -4.041601e-18 -2.587604e-18 9.729220e+02
64000 3.115662e-21 -4.033018e-18 -2.588684e-18 4.513329e+02
65000 1.025475e-20 -4.029940e-18 -2.399105e-18 1.485497e+03
66000 1.184042e-22 -4.070236e-18 -2.449824e-18 1.715197e+01
67000 1.112176e-20 -4.099525e-18 -2.510444e-18 1.611092e+03
68000 4.142211e-21 -4.099991e-18 -2.517461e-18 6.000383e+02
69000 1.131744e-21 -4.099042e-18 -2.530038e-18 1.639438e+02
70000 2.595628e-22 -4.098841e-18 -2.350689e-18 3.760011e+01
71000 2.201742e-21 -4.101980e-18 -2.357827e-18 3.189430e+02
72000 1.419091e-21 -4.104920e-18 -2.353795e-18 2.055686e+02
73000 1.155484e-21 -4.101782e-18 -2.358271e-18 1.673827e+02
74000 2.271879e-21 -4.102936e-18 -2.359545e-18 3.291030e+02
75000 3.033874e-20 -3.803475e-18 -1.913137e-18 4.394852e+03
76000 7.592195e-21 -4.005961e-18 -2.186961e-18 1.099801e+03
77000 7.031908e-22 -4.006947e-18 -2.193311e-18 1.018638e+02
78000 9.787872e-23 -4.001660e-18 -2.195278e-18 1.417865e+01
79000 1.817496e-22 -3.996346e-18 -2.193454e-18 2.632814e+01
80000 9.497869e-21 -3.997583e-18 -2.004756e-18 1.375856e+03
81000 7.337049e-21 -4.075513e-18 -2.075539e-18 1.062841e+03
82000 1.011583e-22 -4.101341e-18 -2.117841e-18 1.465373e+01
83000 5.820967e-22 -4.100153e-18 -2.160886e-18 8.432218e+01
84000 3.963469e-19 -4.059080e-18 -1.685944e-18 5.741458e+04
85000 8.639888e-21 -4.015126e-18 -1.828520e-18 1.251569e+03
86000 3.075792e-22 -4.104783e-18 -1.995888e-18 4.455574e+01
87000 5.355902e-24 -4.101697e-18 -1.999148e-18 7.758529e-01
88000 5.133069e-22 -4.094341e-18 -1.990993e-18 7.435733e+01
89000 4.346873e-21 -4.104892e-18 -1.991069e-18 6.296854e+02
90000 8.393803e-22 -4.103207e-18 -1.821009e-18 1.215921e+02
91000 2.559729e-20 -3.209425e-18 -1.023828e-18 3.708008e+03
92000 4.084103e-22 -4.108060e-18 -1.901587e-18 5.916207e+01
93000 7.033676e-20 -4.080168e-18 -1.774207e-18 1.018894e+04
94000 4.893079e-21 -4.108432e-18 -1.835905e-18 7.088085e+02
95000 2.839797e-21 -3.947138e-18 -1.591307e-18 4.113713e+02
96000 4.523726e-22 -3.910563e-18 -1.626626e-18 6.553042e+01
97000 5.991805e-22 -3.909178e-18 -1.625756e-18 8.679694e+01
98000 9.334444e-22 -3.950823e-18 -1.592192e-18 1.352182e+02
99000 4.248901e-23 -4.091592e-18 -1.745052e-18 6.154933e+00
100000 1.449869e-19 -4.097663e-18 -1.470853e-18 2.100271e+04
101000 5.655904e-21 -3.895650e-18 -1.489740e-18 8.193109e+02
102000 4.120223e-21 -4.105134e-18 -1.580425e-18 5.968531e+02
103000 1.459684e-21 -4.072547e-18 -1.635645e-18 2.114490e+02
104000 4.662915e-21 -4.093725e-18 -1.621988e-18 6.754672e+02
105000 2.443776e-21 -3.856288e-18 -1.268441e-18 3.540040e+02
106000 3.822466e-20 -4.016556e-18 -1.320112e-18 5.537202e+03
107000 1.362838e-21 -4.073895e-18 -1.521185e-18 1.974200e+02
108000 1.235303e-20 -4.109889e-18 -1.514669e-18 1.789452e+03
109000 1.517711e-19 -3.965147e-18 -1.212850e-18 2.198548e+04
110000 4.541065e-20 -3.918683e-18 -1.172489e-18 6.578160e+03
111000 1.380162e-19 -3.953565e-18 -1.095591e-18 1.999295e+04
112000 8.828665e-19 -4.088258e-18 -4.930706e-19 1.278915e+05
113000 5.819084e-22 -3.899327e-18 -1.258224e-18 8.429490e+01
114000 8.146937e-22 -3.893945e-18 -1.252950e-18 1.180161e+02
115000 4.482718e-22 -3.914544e-18 -1.087949e-18 6.493639e+01
116000 3.331185e-21 -3.873509e-18 -1.107426e-18 4.825534e+02
117000 6.928267e-22 -3.881202e-18 -1.112892e-18 1.003625e+02
118000 2.910851e-21 -3.887664e-18 -1.109298e-18 4.216641e+02
119000 4.225385e-21 -3.868484e-18 -1.102979e-18 6.120868e+02
120000 4.692129e-20 -4.052490e-18 -1.022662e-18 6.796991e+03
121000 4.984603e-19 -3.775611e-18 -3.971512e-19 7.220666e+04
122000 4.146226e-20 -3.859873e-18 -9.381223e-19 6.006199e+03
123000 7.992117e-22 -4.043039e-18 -1.080030e-18 1.157733e+02
124000 2.076429e-22 -4.032968e-18 -1.078717e-18 3.007903e+01
125000 6.803306e-22 -4.040267e-18 -9.009422e-19 9.855229e+01
126000 6.493676e-21 -4.092100e-18 -9.983365e-19 9.406701e+02
127000 1.920712e-24 -4.062540e-18 -9.605123e-19 2.782332e-01
128000 1.516739e-21 -3.537298e-18 -5.357811e-19 2.197140e+02
129000 3.867988e-20 -2.915216e-18 1.234643e-19 5.603144e+03
130000 2.054153e-21 -4.109172e-18 -8.884617e-19 2.975634e+02
131000 4.016140e-21 -3.895980e-18 -7.406596e-19 5.817757e+02
132000 1.738319e-22 -4.100984e-18 -9.146013e-19 2.518118e+01
133000 7.503316e-22 -4.102826e-18 -9.190867e-19 1.086926e+02
134000 2.117840e-21 -4.078304e-18 -9.285940e-19 3.067890e+02
135000 8.306060e-20 -4.109734e-18 -6.242954e-19 1.203211e+04
136000 1.008659e-19 -4.088649e-18 -6.733067e-19 1.461137e+04
137000 3.137669e-21 -4.011243e-18 -6.369497e-19 4.545209e+02
138000 1.626542e-19 -3.872536e-18 -4.674947e-19 2.356200e+04
139000 2.645986e-22 -4.109659e-18 -7.533657e-19 3.832960e+01
140000 5.653410e-23 -4.109223e-18 -5.796100e-19 8.189496e+00
141000 5.315781e-21 -3.970066e-18 -5.910773e-19 7.700409e+02
142000 3.557013e-20 -4.074374e-18 -6.080799e-19 5.152667e+03
143000 5.629980e-19 -4.109746e-18 -1.738512e-20 8.155556e+04
144000 7.179011e-22 -3.930261e-18 -5.193629e-19 1.039947e+02
145000 4.470839e-21 -3.955864e-18 -3.288455e-19 6.476432e+02
146000 2.249080e-19 -3.595078e-18 1.098298e-19 3.258003e+04
147000 5.227927e-22 -3.890136e-18 -3.900734e-19 7.573144e+01
148000 2.972786e-22 -3.897673e-18 -3.822100e-19 4.306361e+01
149000 2.573869e-21 -3.890560e-18 -3.876874e-19 3.728492e+02
150000 1.589965e-22 -3.879909e-18 -2.132451e-19 2.303214e+01
151000 2.499210e-20 -4.106955e-18 -3.864738e-19 3.620341e+03
152000 3.030885e-21 -4.103044e-18 -4.364677e-19 4.390522e+02
153000 4.104482e-19 -4.044397e-18 1.066723e-19 5.945728e+04
154000 1.108308e-21 -3.958660e-18 -3.488684e-19 1.605488e+02
155000 7.568954e-22 -3.974708e-18 -1.734545e-19 1.096434e+02
156000 1.991851e-19 -3.747247e-18 1.719381e-19 2.885383e+04
157000 7.167648e-20 -2.447367e-18 1.344310e-18 1.038301e+04
158000 2.735977e-20 -3.675774e-18 7.158613e-20 3.963320e+03
159000 2.116693e-21 -4.085676e-18 -2.882622e-19 3.066229e+02
160000 5.895738e-21 -4.090198e-18 -1.156363e-19 8.540531e+02
161000 1.077970e-19 -3.799026e-18 1.487741e-19 1.561540e+04
162000 9.009139e-23 -4.057535e-18 -9.423213e-20 1.305059e+01
163000 1.971983e-21 -4.099184e-18 -1.824642e-19 2.856603e+02
164000 4.410888e-22 -4.100398e-18 -1.912203e-19 6.389587e+01
165000 1.348025e-24 -4.102687e-18 -1.958454e-20 1.952741e-01
166000 6.790469e-21 -4.107952e-18 1.081683e-20 9.836634e+02
167000 2.958243e-19 -4.003851e-18 3.258465e-19 4.285294e+04
168000 1.182046e-18 -4.103597e-18 1.162720e-18 1.712304e+05
169000 2.319449e-20 -3.988921e-18 4.479377e-20 3.359940e+03
170000 4.653373e-19 -3.762676e-18 8.606205e-19 6.740849e+04
171000 4.233721e-21 -4.095671e-18 9.675167e-20 6.132943e+02
172000 8.081890e-25 -4.079029e-18 2.928053e-20 1.170738e-01
173000 6.553767e-21 -3.760424e-18 4.016519e-19 9.493748e+02
174000 6.192157e-21 -2.011261e-18 2.074931e-18 8.969922e+02
175000 3.396211e-20 -4.096108e-18 3.052894e-19 4.919731e+03
176000 5.643041e-21 -3.914761e-18 3.649764e-19 8.174475e+02
177000 1.579616e-21 -3.855902e-18 3.688644e-19 2.288223e+02
178000 2.593854e-19 -3.936744e-18 6.197323e-19 3.757442e+04
179000 3.073976e-21 -4.105017e-18 2.286173e-19 4.452943e+02
180000 3.341683e-22 -4.103955e-18 4.089430e-19 4.840743e+01
181000 6.805870e-21 -4.009388e-18 3.845560e-19 9.858943e+02
182000 1.606385e-19 -4.079905e-18 4.919276e-19 2.327000e+04
183000 9.637900e-19 -4.032718e-18 1.373712e-18 1.396141e+05
184000 1.428019e-21 -3.914708e-18 4.808033e-19 2.068620e+02
185000 1.950870e-19 -4.040707e-18 7.934407e-19 2.826019e+04
186000 4.065477e-23 -4.082192e-18 3.957941e-19 5.889226e+00
187000 6.255808e-20 -3.703000e-18 8.062285e-19 9.062127e+03
188000 1.213604e-21 -4.065987e-18 4.266755e-19 1.758019e+02
189000 9.341906e-22 -4.063020e-18 4.287808e-19 1.353263e+02
190000 8.917867e-20 -4.075625e-18 6.636231e-19 1.291837e+04
191000 4.655893e-19 -3.266309e-18 1.759280e-18 6.744499e+04
192000 1.108867e-20 -4.104926e-18 5.866852e-19 1.606298e+03
193000 2.969019e-21 -4.091202e-18 5.638818e-19 4.300904e+02
194000 2.816793e-21 -4.089187e-18 5.608344e-19 4.080390e+02
195000 1.385028e-20 -4.091588e-18 7.553232e-19 2.006343e+03
196000 7.729686e-22 -4.105778e-18 6.929884e-19 1.119718e+02
197000 1.085820e-22 -4.104462e-18 6.981525e-19 1.572912e+01
198000 2.718710e-21 -4.105898e-18 6.944113e-19 3.938307e+02
199000 4.142996e-21 -4.108448e-18 7.064372e-19 6.001520e+02
200000 5.614258e-21 -4.107564e-18 8.763117e-19 8.132780e+02
201000 1.123412e-21 -4.081969e-18 8.170828e-19 1.627367e+02
202000 2.335181e-21 -4.096842e-18 8.495251e-19 3.382730e+02
203000 1.874926e-23 -4.102060e-18 8.346759e-19 2.716006e+00
204000 2.604840e-22 -4.100289e-18 8.342517e-19 3.773356e+01
205000 2.457078e-21 -4.099595e-18 1.017894e-18 3.559308e+02
206000 2.433700e-21 -3.933159e-18 1.077351e-18 3.525443e+02
207000 4.535042e-21 -3.927331e-18 1.076117e-18 6.569435e+02
208000 2.799583e-22 -3.920794e-18 1.074732e-18 4.055459e+01
209000 9.808472e-20 -4.108996e-18 1.095958e-18 1.420850e+04
210000 8.881280e-20 -4.021409e-18 1.265578e-18 1.286537e+04
211000 3.314747e-22 -4.065297e-18 1.025854e-18 4.801722e+01
212000 3.604654e-22 -4.109821e-18 1.100288e-18 5.221680e+01
213000 1.877414e-20 -4.109809e-18 1.118784e-18 2.719610e+03
214000 3.543619e-21 -4.105414e-18 1.121742e-18 5.133266e+02
215000 1.691752e-21 -4.107730e-18 1.281853e-18 2.450662e+02
216000 4.720798e-21 -4.073394e-18 1.188566e-18 6.838520e+02
217000 4.048723e-21 -4.074169e-18 1.185779e-18 5.864957e+02
218000 7.916260e-20 -4.040617e-18 1.264759e-18 1.146745e+04
219000 2.567437e-20 -4.085802e-18 1.220777e-18 3.719175e+03
220000 1.404900e-21 -4.083805e-18 1.364682e-18 2.035130e+02
221000 1.317165e-23 -4.069546e-18 1.326703e-18 1.908038e+00
222000 1.068794e-24 -4.075652e-18 1.330451e-18 1.548249e-01
223000 1.096249e-24 -4.069168e-18 1.327166e-18 1.588019e-01
224000 1.304866e-22 -4.069427e-18 1.326961e-18 1.890221e+01
225000 9.603795e-22 -4.066787e-18 1.512850e-18 1.391200e+02
226000 1.758984e-20 -4.109917e-18 1.488208e-18 2.548054e+03
227000 3.123406e-22 -4.102702e-18 1.480604e-18 4.524548e+01
228000 6.972632e-23 -4.107689e-18 1.473520e-18 1.010051e+01
229000 9.121111e-23 -4.083347e-18 1.487666e-18 1.321279e+01
230000 1.842199e-21 -4.106317e-18 1.651597e-18 2.668599e+02
231000 3.004789e-23 -3.825315e-18 1.695256e-18 4.352719e+00
232000 2.245420e-22 -3.840559e-18 1.684567e-18 3.252702e+01
233000 4.338837e-21 -3.821606e-18 1.703020e-18 6.285214e+02
234000 7.330113e-20 -2.638837e-18 2.954465e-18 1.061836e+04
235000 4.304277e-21 -4.066515e-18 1.689921e-18 6.235150e+02
236000 2.386513e-22 -4.010056e-18 1.741745e-18 3.457089e+01
237000 4.203127e-19 -4.069040e-18 2.105779e-18 6.088625e+04
238000 6.468306e-21 -4.078800e-18 1.669844e-18 9.369950e+02
239000 2.730556e-19 -4.054217e-18 2.047217e-18 3.955467e+04
240000 2.374502e-22 -4.037170e-18 1.856972e-18 3.439689e+01
241000 4.581228e-22 -4.075688e-18 1.844972e-18 6.636340e+01
242000 1.310285e-21 -4.080102e-18 1.842460e-18 1.898071e+02
243000 7.375404e-23 -4.079033e-18 1.840722e-18 1.068397e+01
244000 6.218541e-19 -3.981256e-18 2.467437e-18 9.008141e+04
245000 1.375817e-21 -4.069922e-18 1.986132e-18 1.993000e+02
246000 4.547786e-21 -3.540754e-18 2.343794e-18 6.587896e+02
247000 7.524190e-21 -4.097245e-18 1.968165e-18 1.089950e+03
248000 1.189846e-21 -4.079495e-18 1.961947e-18 1.723604e+02
249000 1.379352e-20 -4.084954e-18 1.986360e-18 1.998121e+03
250000 1.211363e-21 -4.076011e-18 2.145032e-18 1.754773e+02
251000 1.761052e-19 -3.871000e-18 2.358900e-18 2.551050e+04
252000 2.435600e-23 -3.846085e-18 2.163221e-18 3.528195e+00
253000 4.691293e-20 -3.680946e-18 2.365967e-18 6.795779e+03
254000 1.052246e-20 -4.003013e-18 2.107542e-18 1.524277e+03
255000 7.031931e-19 -4.098810e-18 2.967158e-18 1.018641e+05
256000 1.584712e-19 -4.109977e-18 2.345473e-18 2.295604e+04
257000 1.293555e-21 -4.099679e-18 2.225951e-18 1.873837e+02
258000 2.952127e-21 -4.101084e-18 2.228696e-18 4.276433e+02
259000 5.740023e-21 -4.088075e-18 2.241130e-18 8.314964e+02
260000 1.225336e-21 -4.093760e-18 2.407557e-18 1.775015e+02
261000 4.212830e-19 -3.898641e-18 2.808138e-18 6.102680e+04
262000 1.166096e-21 -4.063085e-18 2.379613e-18 1.689200e+02
263000 3.273475e-22 -3.920593e-18 2.394931e-18 4.741937e+01
264000 1.714661e-22 -3.922898e-18 2.393197e-18 2.483848e+01
265000 4.521170e-19 -4.065549e-18 2.969118e-18 6.549341e+04
266000 4.424044e-21 -3.846394e-18 2.527625e-18 6.408644e+02
