step K U E temp
0 1.913371e-19 4.764833e-17 4.783967e-17 2.771699e+04
1000 1.271902e-17 3.510809e-17 4.782711e-17 1.842470e+06
2000 3.473335e-17 1.307168e-17 4.780503e-17 5.031453e+06
3000 4.754925e-17 2.429330e-19 4.779218e-17 6.887956e+06
4000 4.028897e-17 7.510491e-18 4.779946e-17 5.836237e+06
5000 1.911482e-17 2.870587e-17 4.782070e-17 2.768962e+06
6000 1.998761e-18 4.583910e-17 4.783786e-17 2.895393e+05
7000 3.468375e-18 4.436801e-17 4.783638e-17 5.024268e+05
8000 2.227630e-17 2.554122e-17 4.781753e-17 3.226932e+06
9000 4.245895e-17 5.338336e-18 4.779729e-17 6.150579e+06
10000 4.688592e-17 9.069312e-19 4.779285e-17 6.791866e+06
11000 3.179973e-17 1.600825e-17 4.780798e-17 4.606490e+06
12000 1.000507e-17 3.782476e-17 4.782983e-17 1.449329e+06
13000 5.817182e-22 4.783928e-17 4.783986e-17 8.426736e+01
14000 1.027776e-17 3.755180e-17 4.782956e-17 1.488830e+06
15000 3.211365e-17 1.569401e-17 4.780766e-17 4.651965e+06
16000 4.697463e-17 8.181279e-19 4.779276e-17 6.804717e+06
17000 4.224716e-17 5.550345e-18 4.779750e-17 6.119898e+06
18000 2.194376e-17 2.587410e-17 4.781786e-17 3.178760e+06
19000 3.297340e-18 4.453922e-17 4.783656e-17 4.776508e+05
20000 2.134401e-18 4.570332e-17 4.783772e-17 3.091880e+05
21000 1.944201e-17 2.837836e-17 4.782037e-17 2.816358e+06
22000 4.053000e-17 7.269220e-18 4.779922e-17 5.871152e+06
23000 4.749954e-17 2.926910e-19 4.779223e-17 6.880756e+06
24000 3.443510e-17 1.337023e-17 4.780533e-17 4.988248e+06
25000 1.242537e-17 3.540203e-17 4.782740e-17 1.799932e+06
26000 1.515309e-19 4.768818e-17 4.783971e-17 2.195067e+04
27000 8.031238e-18 3.980057e-17 4.783181e-17 1.163400e+06
28000 2.937644e-17 1.843397e-17 4.781041e-17 4.255454e+06
29000 4.606999e-17 1.723679e-18 4.779367e-17 6.673671e+06
30000 4.394292e-17 3.852884e-18 4.779580e-17 6.365545e+06
31000 2.480062e-17 2.301438e-17 4.781499e-17 3.592603e+06
32000 4.890481e-18 4.294448e-17 4.783496e-17 7.084321e+05
33000 1.111618e-18 4.672713e-17 4.783875e-17 1.610283e+05
34000 1.667141e-17 3.115174e-17 4.782315e-17 2.415010e+06
35000 3.836318e-17 9.438210e-18 4.780139e-17 5.557268e+06
36000 4.777564e-17 1.632091e-20 4.779196e-17 6.920750e+06
37000 3.691976e-17 1.088308e-17 4.780284e-17 5.348175e+06
38000 1.500970e-17 3.281511e-17 4.782481e-17 2.174296e+06
39000 6.420260e-19 4.719719e-17 4.783922e-17 9.300351e+04
40000 6.011582e-18 4.182225e-17 4.783383e-17 8.708342e+05
41000 2.656085e-17 2.125238e-17 4.781323e-17 3.847590e+06
42000 4.484825e-17 2.946637e-18 4.779489e-17 6.496692e+06
43000 4.535200e-17 2.442383e-18 4.779439e-17 6.569665e+06
44000 2.764453e-17 2.016761e-17 4.781214e-17 4.004571e+06
45000 6.755400e-18 4.107769e-17 4.783309e-17 9.785832e+05
46000 4.146510e-19 4.742480e-17 4.783945e-17 6.006610e+04
47000 1.400412e-17 3.382170e-17 4.782582e-17 2.028629e+06
48000 3.598949e-17 1.181429e-17 4.780377e-17 5.213416e+06
49000 4.771025e-17 8.177297e-20 4.779202e-17 6.911279e+06
50000 3.921819e-17 8.582349e-18 4.780054e-17 5.681124e+06
51000 1.772110e-17 3.010099e-17 4.782209e-17 2.567068e+06
52000 1.465053e-18 4.637334e-17 4.783839e-17 2.122267e+05
53000 4.247673e-18 4.358793e-17 4.783560e-17 6.153154e+05
54000 2.370716e-17 2.410893e-17 4.781609e-17 3.434205e+06
55000 4.332690e-17 4.469514e-18 4.779642e-17 6.276310e+06
56000 4.645427e-17 1.339011e-18 4.779328e-17 6.729338e+06
57000 3.043485e-17 1.737450e-17 4.780934e-17 4.408774e+06
58000 8.865429e-18 3.896554e-17 4.783097e-17 1.284241e+06
59000 5.346784e-20 4.778634e-17 4.783981e-17 7.745320e+03
60000 1.147829e-17 3.635007e-17 4.782835e-17 1.662738e+06
61000 3.344285e-17 1.436348e-17 4.780633e-17 4.844512e+06
62000 4.730432e-17 4.881112e-19 4.779243e-17 6.852476e+06
63000 4.129750e-17 6.500949e-18 4.779845e-17 5.982332e+06
64000 2.052081e-17 2.729848e-17 4.781929e-17 2.972632e+06
65000 2.608843e-18 4.522840e-17 4.783725e-17 3.779154e+05
66000 2.764736e-18 4.507235e-17 4.783709e-17 4.004980e+05
67000 2.085617e-17 2.696278e-17 4.781895e-17 3.021212e+06
68000 4.152769e-17 6.270532e-18 4.779822e-17 6.015677e+06
69000 4.723395e-17 5.585465e-19 4.779250e-17 6.842283e+06
70000 3.313166e-17 1.467498e-17 4.780664e-17 4.799432e+06
71000 1.119040e-17 3.663825e-17 4.782864e-17 1.621034e+06
72000 3.323297e-20 4.780660e-17 4.783983e-17 4.814108e+03
73000 9.130024e-18 3.870068e-17 4.783071e-17 1.322570e+06
74000 3.075969e-17 1.704933e-17 4.780902e-17 4.455831e+06
75000 4.656365e-17 1.229525e-18 4.779317e-17 6.745182e+06
76000 4.312798e-17 4.668640e-18 4.779662e-17 6.247493e+06
77000 2.336877e-17 2.444766e-17 4.781643e-17 3.385187e+06
78000 4.057039e-18 4.377876e-17 4.783579e-17 5.877002e+05
79000 1.583975e-18 4.625430e-17 4.783827e-17 2.294537e+05
80000 1.804864e-17 2.977312e-17 4.782176e-17 2.614516e+06
81000 3.947634e-17 8.323937e-18 4.780028e-17 5.718520e+06
82000 4.767990e-17 1.121505e-19 4.779205e-17 6.906882e+06
