Step X Y Z 
125000 1.037278e-10 0.000000e+00 0.000000e+00
130000 9.150400e-11 0.000000e+00 0.000000e+00
135000 8.708637e-11 0.000000e+00 0.000000e+00
140000 8.464945e-11 0.000000e+00 0.000000e+00
145000 8.107912e-11 0.000000e+00 0.000000e+00
150000 9.546421e-11 0.000000e+00 0.000000e+00
155000 9.680637e-11 0.000000e+00 0.000000e+00
160000 9.311720e-11 0.000000e+00 0.000000e+00
165000 1.224313e-10 0.000000e+00 0.000000e+00
170000 9.834060e-11 0.000000e+00 0.000000e+00
175000 1.065324e-10 0.000000e+00 0.000000e+00
180000 8.855057e-11 0.000000e+00 0.000000e+00
185000 1.207711e-10 0.000000e+00 0.000000e+00
190000 1.144430e-10 0.000000e+00 0.000000e+00
195000 1.118015e-10 0.000000e+00 0.000000e+00
200000 9.743188e-11 0.000000e+00 0.000000e+00
205000 1.097038e-10 0.000000e+00 0.000000e+00
210000 1.014352e-10 0.000000e+00 0.000000e+00
215000 1.052078e-10 0.000000e+00 0.000000e+00
220000 1.089619e-10 0.000000e+00 0.000000e+00
225000 1.169364e-10 0.000000e+00 0.000000e+00
230000 1.130813e-10 0.000000e+00 0.000000e+00
235000 1.081879e-10 0.000000e+00 0.000000e+00
240000 9.942261e-11 0.000000e+00 0.000000e+00
245000 1.027844e-10 0.000000e+00 0.000000e+00
250000 1.002131e-10 0.000000e+00 0.000000e+00
255000 1.048143e-10 0.000000e+00 0.000000e+00
260000 7.882789e-11 0.000000e+00 0.000000e+00
265000 8.266344e-11 0.000000e+00 0.000000e+00
270000 7.652050e-11 0.000000e+00 0.000000e+00
275000 6.898094e-11 0.000000e+00 0.000000e+00
280000 7.425900e-11 0.000000e+00 0.000000e+00
285000 9.465207e-11 0.000000e+00 0.000000e+00
290000 9.042638e-11 0.000000e+00 0.000000e+00
295000 7.184873e-11 0.000000e+00 0.000000e+00
300000 7.074043e-11 0.000000e+00 0.000000e+00
305000 5.527713e-11 0.000000e+00 0.000000e+00
310000 8.608048e-11 0.000000e+00 0.000000e+00
315000 8.335668e-11 0.000000e+00 0.000000e+00
320000 6.557415e-11 0.000000e+00 0.000000e+00
325000 6.778893e-11 0.000000e+00 0.000000e+00
330000 6.700447e-11 0.000000e+00 0.000000e+00
335000 6.229723e-11 0.000000e+00 0.000000e+00
340000 6.389378e-11 0.000000e+00 0.000000e+00
345000 5.428937e-11 0.000000e+00 0.000000e+00
350000 1.798385e-11 0.000000e+00 0.000000e+00
355000 -1.050266e-10 0.000000e+00 0.000000e+00
360000 -1.025942e-10 0.000000e+00 0.000000e+00
365000 -9.801968e-11 0.000000e+00 0.000000e+00
370000 -9.649111e-11 0.000000e+00 0.000000e+00
375000 -8.288741e-11 0.000000e+00 0.000000e+00
380000 -1.200355e-10 0.000000e+00 0.000000e+00
385000 -1.072832e-10 0.000000e+00 0.000000e+00
390000 -1.165767e-10 0.000000e+00 0.000000e+00
395000 -8.982735e-11 0.000000e+00 0.000000e+00
