step K U E temp
0 6.933467e-24 -3.913404e-20 -3.912711e-20 1.004378e+00
1000 1.037489e-21 -4.095259e-20 2.008490e-20 1.502900e+02
2000 1.177287e-20 -3.477114e-20 7.700173e-20 1.705411e+03
3000 1.607406e-20 -3.827525e-20 1.177988e-19 2.328479e+03
4000 1.021946e-20 -3.527031e-20 1.549492e-19 1.480385e+03
5000 1.943068e-22 -3.156105e-20 1.886333e-19 2.814717e+01
6000 1.188523e-21 -4.056905e-20 2.206195e-19 1.721687e+02
7000 1.981419e-21 -4.011806e-20 2.618758e-19 2.870273e+02
8000 2.322226e-22 -4.100939e-20 2.992228e-19 3.363963e+01
9000 5.963842e-21 -4.108590e-20 3.448832e-19 8.639187e+02
10000 1.113809e-22 -3.883315e-20 3.822866e-19 1.613458e+01
11000 3.477477e-22 -4.108938e-20 4.194546e-19 5.037453e+01
12000 6.495231e-22 -4.013780e-20 4.605117e-19 9.408954e+01
13000 1.144952e-21 -3.990953e-20 5.046723e-19 1.658571e+02
14000 6.605685e-22 -3.934956e-20 5.413173e-19 9.568957e+01
15000 3.818978e-21 -4.037725e-20 5.899138e-19 5.532149e+02
16000 1.026711e-21 -4.087075e-20 6.204894e-19 1.487288e+02
17000 5.265155e-23 -4.059242e-20 6.594743e-19 7.627073e+00
18000 1.026578e-20 -4.083677e-20 7.125498e-19 1.487094e+03
19000 1.518153e-21 -3.366894e-20 7.482885e-19 2.199187e+02
20000 4.961103e-21 -3.713301e-20 7.878302e-19 7.186625e+02
21000 3.158815e-22 -3.966025e-20 8.208714e-19 4.575841e+01
22000 5.873028e-21 -3.635783e-20 8.703531e-19 8.507634e+02
23000 2.173266e-22 -3.251640e-20 9.083015e-19 3.148180e+01
24000 1.504630e-22 -2.568401e-20 9.544665e-19 2.179598e+01
25000 2.406006e-21 -2.313324e-20 9.992869e-19 3.485327e+02
26000 8.222097e-22 -2.777371e-20 1.033108e-18 1.191048e+02
27000 2.591087e-21 -3.586265e-20 1.073539e-18 3.753433e+02
28000 1.243412e-21 -3.102015e-20 1.110365e-18 1.801199e+02
29000 5.217297e-21 -3.928333e-20 1.149784e-18 7.557746e+02
30000 2.155271e-21 -4.106568e-20 1.193111e-18 3.122112e+02
31000 1.216037e-23 -1.956719e-20 1.240445e-18 1.761544e+00
32000 5.204769e-23 -1.010469e-20 1.289947e-18 7.539598e+00
33000 7.770943e-23 -3.757726e-20 1.308848e-18 1.125694e+01
34000 1.106389e-21 -4.067413e-20 1.353596e-18 1.602708e+02
35000 3.197237e-24 -4.093766e-20 1.393748e-18 4.631498e-01
36000 6.495029e-23 -3.886718e-20 1.421405e-18 9.408661e+00
37000 1.175541e-21 -3.959264e-20 1.467870e-18 1.702881e+02
38000 3.215460e-21 -4.038328e-20 1.506036e-18 4.657897e+02
39000 2.363974e-23 -3.635183e-20 1.543672e-18 3.424439e+00
40000 2.036535e-21 -3.597831e-20 1.591670e-18 2.950112e+02
41000 3.563117e-23 -3.375161e-20 1.626284e-18 5.161510e+00
42000 6.460463e-22 -3.287347e-20 1.667869e-18 9.358589e+01
43000 2.481157e-22 -3.820628e-20 1.702061e-18 3.594189e+01
44000 2.590456e-21 -3.791816e-20 1.751056e-18 3.752519e+02
45000 1.221855e-22 -3.715653e-20 1.783007e-18 1.769971e+01
46000 2.546951e-21 -3.688713e-20 1.835833e-18 3.689499e+02
47000 7.465899e-23 -4.074822e-20 1.865934e-18 1.081506e+01
48000 5.460281e-23 -4.001244e-20 1.925986e-18 7.909730e+00
49000 3.417707e-21 -4.109994e-20 1.951746e-18 4.950870e+02
50000 8.506629e-22 -4.104505e-20 1.994060e-18 1.232265e+02
51000 1.829655e-22 -4.090247e-20 2.044349e-18 2.650427e+01
52000 1.070176e-20 -3.500274e-20 2.093432e-18 1.550251e+03
53000 3.274832e-21 -2.155849e-20 2.124167e-18 4.743902e+02
54000 3.951531e-22 -1.699369e-20 2.163528e-18 5.724164e+01
55000 1.792510e-21 -2.962629e-20 2.192783e-18 2.596619e+02
56000 4.514992e-22 -3.418141e-20 2.243886e-18 6.540390e+01
57000 3.298638e-21 -2.664644e-20 2.286254e-18 4.778388e+02
58000 1.246782e-21 -3.207836e-20 2.323709e-18 1.806081e+02
59000 1.300228e-20 -3.338792e-20 2.381941e-18 1.883503e+03
60000 2.717273e-22 -2.909051e-20 2.391181e-18 3.936226e+01
61000 5.098549e-21 -2.633006e-20 2.438768e-18 7.385728e+02
62000 1.295975e-23 -2.816845e-20 2.472042e-18 1.877342e+00
63000 7.964292e-23 -2.730817e-20 2.513308e-18 1.153703e+01
64000 1.224498e-21 -3.218589e-20 2.551682e-18 1.773801e+02
65000 5.308205e-21 -3.746053e-20 2.596704e-18 7.689435e+02
66000 1.462414e-21 -3.849759e-20 2.630821e-18 2.118444e+02
67000 5.806605e-22 -3.072324e-20 2.670150e-18 8.411414e+01
68000 1.011369e-22 -2.976443e-20 2.712023e-18 1.465064e+01
69000 2.585082e-21 -2.017714e-20 2.762408e-18 3.744734e+02
70000 8.977553e-21 -3.452630e-20 2.794918e-18 1.300483e+03
71000 1.316499e-21 -3.481890e-20 2.840531e-18 1.907072e+02
72000 2.632440e-22 -3.659628e-20 2.884302e-18 3.813337e+01
73000 2.892647e-22 -3.264733e-20 2.926932e-18 4.190271e+01
74000 2.328942e-21 -2.186933e-20 2.960460e-18 3.373692e+02
75000 8.987395e-23 -3.022830e-20 3.000539e-18 1.301909e+01
76000 5.035711e-21 -2.500944e-20 3.040029e-18 7.294701e+02
77000 7.270781e-25 -2.420338e-20 3.076558e-18 1.053241e-01
78000 1.042375e-21 -2.283907e-20 3.118387e-18 1.509979e+02
79000 8.692944e-21 -2.333193e-20 3.171751e-18 1.259255e+03
80000 1.689037e-21 -3.325109e-20 3.201214e-18 2.446728e+02
81000 8.277166e-22 -3.988588e-20 3.233952e-18 1.199025e+02
82000 2.022490e-25 -3.883498e-20 3.283866e-18 2.929766e-02
83000 2.909828e-21 -3.781687e-20 3.323339e-18 4.215160e+02
84000 4.028089e-21 -3.643945e-20 3.372885e-18 5.835066e+02
85000 1.634478e-21 -4.104974e-20 3.403846e-18 2.367695e+02
86000 1.212330e-22 -4.100852e-20 3.444650e-18 1.756175e+01
87000 5.962807e-21 -3.712171e-20 3.497793e-18 8.637687e+02
88000 4.343220e-24 -2.478065e-20 3.524193e-18 6.291562e-01
89000 4.029397e-22 -1.514606e-20 3.567201e-18 5.836960e+01
90000 1.006415e-21 -2.848876e-20 3.604350e-18 1.457886e+02
91000 3.117056e-24 -2.965292e-20 3.653165e-18 4.515349e-01
92000 4.149401e-21 -4.072741e-20 3.689583e-18 6.010798e+02
93000 8.519338e-22 -1.558174e-20 3.725270e-18 1.234106e+02
94000 2.220037e-21 -1.270398e-20 3.769516e-18 3.215933e+02
95000 3.699565e-22 -1.767981e-20 3.802690e-18 5.359168e+01
96000 3.779368e-21 -1.435217e-20 3.849431e-18 5.474770e+02
97000 2.805285e-24 -2.125511e-20 3.881822e-18 4.063720e-01
98000 9.139472e-22 -1.866260e-20 3.922378e-18 1.323939e+02
99000 3.194335e-22 -1.627209e-20 3.965462e-18 4.627295e+01
100000 1.357315e-21 -1.671454e-20 4.011658e-18 1.966198e+02
101000 2.805187e-22 -2.435741e-20 4.056133e-18 4.063577e+01
102000 2.839803e-21 -2.873829e-20 4.087756e-18 4.113722e+02
103000 1.455286e-21 -2.580333e-20 4.121303e-18 2.108118e+02
104000 1.340073e-22 -2.664467e-20 4.168048e-18 1.941222e+01
105000 1.679052e-22 -3.111594e-20 4.203255e-18 2.432265e+01
106000 1.946774e-22 -3.185930e-20 4.258151e-18 2.820086e+01
107000 4.619912e-27 -3.094423e-20 4.295282e-18 6.692377e-04
108000 3.285499e-22 -4.310791e-22 4.339897e-18 4.759354e+01
109000 2.327089e-21 -3.818458e-20 4.371940e-18 3.371008e+02
110000 1.769194e-21 -4.077560e-20 4.409333e-18 2.562843e+02
111000 5.372539e-22 -3.921151e-20 4.448166e-18 7.782628e+01
112000 3.930067e-21 -4.023957e-20 4.488429e-18 5.693071e+02
113000 4.513408e-23 -3.545365e-20 4.528517e-18 6.538096e+00
114000 2.488849e-25 -3.892106e-20 4.561576e-18 3.605332e-02
115000 9.224346e-21 -3.939038e-20 4.617077e-18 1.336233e+03
116000 4.904464e-21 -3.414776e-20 4.644576e-18 7.104577e+02
117000 2.712254e-22 -3.371638e-20 4.696225e-18 3.928955e+01
118000 5.476041e-22 -2.522360e-20 4.735414e-18 7.932561e+01
119000 4.243461e-21 -1.297634e-20 4.783800e-18 6.147052e+02
120000 4.754334e-21 -2.251079e-20 4.817170e-18 6.887100e+02
121000 5.392823e-22 -1.379469e-20 4.850231e-18 7.812012e+01
122000 4.171109e-22 -2.964958e-20 4.896046e-18 6.042244e+01
123000 3.355448e-21 -1.722474e-20 4.937828e-18 4.860682e+02
124000 1.192137e-21 -1.500522e-20 4.970904e-18 1.726923e+02
125000 3.236199e-21 -2.365106e-20 5.018359e-18 4.687939e+02
126000 6.972265e-22 -1.939997e-20 5.043428e-18 1.009998e+02
127000 2.008750e-23 -2.007565e-20 5.100891e-18 2.909863e+00
