step K U E temp
0 4.216435e-23 -4.109201e-20 -4.104984e-20 6.107903e+00
1000 1.824709e-22 -4.106445e-20 -4.088197e-20 2.643263e+01
2000 9.561935e-22 -4.026315e-20 -3.930696e-20 1.385136e+02
3000 4.727841e-22 -4.067129e-20 -4.019851e-20 6.848723e+01
4000 1.918163e-23 -3.563041e-20 -3.561123e-20 2.778639e+00
5000 2.115827e-25 -3.629153e-20 1.137087e-19 3.064974e-02
6000 2.279382e-21 -3.457966e-20 1.676997e-19 3.301900e+02
7000 1.076263e-21 -3.143080e-20 1.696455e-19 1.559068e+02
8000 2.526031e-21 -3.483409e-20 1.676919e-19 3.659193e+02
9000 1.053459e-22 -3.391685e-20 2.662632e-19 1.526034e+01
10000 8.417622e-23 -3.488036e-20 2.652038e-19 1.219372e+01
11000 1.709259e-21 -3.559288e-20 2.666937e-19 2.476022e+02
12000 4.919847e-21 -3.498182e-20 2.699380e-19 7.126861e+02
13000 2.159750e-24 -3.383077e-20 2.664023e-19 3.128601e-01
14000 4.684151e-21 -3.406756e-20 2.706245e-19 6.785434e+02
15000 2.311158e-22 -3.549546e-20 2.648941e-19 3.347931e+01
16000 6.093007e-21 -3.486805e-20 2.712250e-19 8.826294e+02
17000 2.374459e-20 -4.051551e-20 4.832291e-19 3.439627e+03
18000 4.505676e-21 -4.106613e-20 4.634396e-19 6.526896e+02
19000 1.234342e-20 -3.904467e-20 4.732988e-19 1.788061e+03
20000 2.443733e-22 -4.022551e-20 4.600189e-19 3.539977e+01
21000 7.196569e-22 -3.862009e-20 4.620996e-19 1.042491e+02
22000 1.143267e-22 -3.993237e-20 4.601820e-19 1.656130e+01
23000 1.729633e-20 -3.987559e-20 5.774208e-19 2.505536e+03
24000 5.509191e-22 -4.084826e-20 6.597747e-19 7.980582e+01
25000 4.727603e-21 -4.082112e-20 6.639224e-19 6.848377e+02
26000 1.342556e-21 -4.055025e-20 6.608160e-19 1.944819e+02
27000 6.033557e-22 -4.107315e-20 7.752463e-19 8.740175e+01
28000 2.782065e-21 -4.048735e-20 7.622947e-19 4.030083e+02
29000 9.393107e-22 -4.109811e-20 7.600043e-19 1.360680e+02
30000 1.057204e-20 -4.085927e-20 7.697128e-19 1.531459e+03
31000 6.333563e-21 -4.088969e-20 8.667125e-19 9.174762e+02
32000 7.071437e-22 -4.089704e-20 8.611365e-19 1.024364e+02
33000 1.800660e-21 -4.093421e-20 8.654390e-19 2.608426e+02
34000 2.600664e-24 -4.089728e-20 8.604360e-19 3.767306e-01
35000 8.638912e-22 -4.084328e-20 1.000452e-18 1.251428e+02
36000 5.136625e-21 -3.941903e-20 9.674614e-19 7.440884e+02
37000 9.741125e-21 -3.970489e-20 9.723324e-19 1.411094e+03
38000 8.272836e-23 -3.952749e-20 9.609554e-19 1.198398e+01
39000 2.228722e-23 -3.962037e-20 9.610242e-19 3.228514e+00
40000 2.330974e-21 -3.968188e-20 9.642662e-19 3.376635e+02
41000 7.658411e-22 -3.425214e-20 1.066514e-18 1.109393e+02
42000 3.710307e-21 -3.568654e-20 1.068024e-18 5.374729e+02
43000 1.415476e-22 -3.019310e-20 1.069948e-18 2.050451e+01
44000 8.512133e-22 -3.572619e-20 1.065125e-18 1.233063e+02
45000 5.406906e-24 -3.572735e-20 1.064278e-18 7.832412e-01
46000 7.448502e-22 -3.702279e-20 1.063722e-18 1.078986e+02
47000 2.636989e-24 -3.830860e-20 1.063118e-18 3.819926e-01
48000 2.962002e-23 -3.483539e-20 1.065194e-18 4.290738e+00
49000 7.520464e-23 -3.759146e-20 1.062484e-18 1.089410e+01
50000 8.145939e-21 -3.521383e-20 1.072932e-18 1.180016e+03
51000 3.409833e-23 -3.498707e-20 1.165047e-18 4.939463e+00
52000 8.881612e-22 -3.619872e-20 1.164689e-18 1.286585e+02
53000 4.077061e-24 -3.389902e-20 1.166105e-18 5.906006e-01
54000 1.027072e-21 -3.710649e-20 1.164407e-18 1.487811e+02
55000 2.892136e-24 -3.438193e-20 1.165621e-18 4.189530e-01
56000 7.146204e-22 -3.654636e-20 1.164169e-18 1.035195e+02
57000 2.274766e-21 -3.574258e-20 1.166532e-18 3.295213e+02
58000 3.283349e-21 -3.673630e-20 1.166552e-18 4.756240e+02
59000 3.917054e-21 -2.682927e-20 1.177088e-18 5.674222e+02
60000 1.679737e-21 -3.023615e-20 1.171444e-18 2.433258e+02
61000 5.382750e-21 -3.199826e-20 1.173384e-18 7.797421e+02
62000 1.330661e-23 -3.721013e-20 1.164151e-18 1.927587e+00
63000 7.741199e-21 -3.710880e-20 1.171130e-18 1.121385e+03
64000 1.686630e-23 -3.100668e-20 1.169010e-18 2.443242e+00
65000 1.548341e-23 -2.821408e-20 1.271803e-18 2.242918e+00
66000 1.162429e-21 -2.352040e-20 1.277642e-18 1.683887e+02
67000 2.387642e-21 -2.894043e-20 1.273674e-18 3.458724e+02
68000 3.644475e-23 -2.643777e-20 1.273599e-18 5.279365e+00
69000 2.770932e-22 -2.595750e-20 1.274320e-18 4.013956e+01
70000 5.308167e-21 -2.772926e-20 1.277579e-18 7.689379e+02
71000 2.380319e-23 -2.928161e-20 1.372176e-18 3.448115e+00
72000 2.290934e-22 -2.928090e-20 1.372377e-18 3.318633e+01
73000 7.718714e-21 -2.898677e-20 1.379053e-18 1.118128e+03
74000 2.980777e-21 -2.827818e-20 1.488844e-18 4.317936e+02
75000 5.706262e-22 -2.787450e-20 1.483145e-18 8.266057e+01
76000 7.052686e-21 -2.817267e-20 1.490418e-18 1.021648e+03
77000 6.730893e-22 -3.464011e-20 1.666164e-18 9.750332e+01
78000 2.162727e-22 -3.348022e-20 1.666736e-18 3.132914e+01
79000 2.600948e-23 -3.450287e-20 1.665559e-18 3.767717e+00
80000 2.880237e-21 -3.426687e-20 1.668616e-18 4.172295e+02
81000 1.666406e-21 -3.409454e-20 1.667572e-18 2.413946e+02
82000 9.309808e-23 -3.399006e-20 1.666103e-18 1.348613e+01
83000 1.245370e-22 -3.334894e-20 1.666776e-18 1.804036e+01
84000 4.509329e-22 -3.196243e-20 1.670137e-18 6.532187e+01
85000 4.753684e-21 -3.724603e-20 1.769381e-18 6.886159e+02
86000 3.772498e-22 -3.713703e-20 1.763926e-18 5.464818e+01
87000 7.611090e-22 -3.730068e-20 1.766454e-18 1.102538e+02
88000 2.914239e-22 -3.664141e-20 1.767212e-18 4.221550e+01
89000 7.919866e-23 -3.730788e-20 1.765949e-18 1.147267e+01
90000 2.608230e-21 -3.663429e-20 1.769726e-18 3.778266e+02
91000 5.039084e-22 -3.732344e-20 1.766787e-18 7.299587e+01
92000 8.063887e-21 -3.697864e-20 1.771357e-18 1.168130e+03
93000 1.373926e-21 -3.675157e-20 1.766106e-18 1.990261e+02
94000 7.675706e-21 -3.711877e-20 1.771136e-18 1.111898e+03
95000 7.807526e-24 -3.650555e-20 1.876234e-18 1.130994e+00
96000 2.520118e-21 -3.667180e-20 1.880068e-18 3.650628e+02
97000 9.043855e-22 -3.396921e-20 1.867815e-18 1.310087e+02
98000 1.397337e-22 -3.477905e-20 1.865790e-18 2.024175e+01
99000 9.787719e-22 -3.490248e-20 1.867189e-18 1.417843e+02
100000 2.906605e-21 -2.914001e-20 2.022679e-18 4.210491e+02
101000 4.804970e-22 -3.207390e-20 1.968733e-18 6.960452e+01
102000 2.332958e-21 -3.129697e-20 1.971036e-18 3.379510e+02
103000 5.933028e-22 -3.088616e-20 1.969707e-18 8.594550e+01
104000 2.988822e-22 -3.242423e-20 1.975826e-18 4.329590e+01
105000 1.343552e-21 -3.197547e-20 2.069469e-18 1.946262e+02
106000 6.391939e-22 -3.206593e-20 2.068871e-18 9.259325e+01
107000 6.653355e-21 -3.120992e-20 2.076041e-18 9.638011e+02
108000 4.953766e-21 -3.147340e-20 2.073506e-18 7.175996e+02
109000 9.886092e-24 -3.507519e-20 2.164935e-18 1.432093e+00
110000 4.022187e-21 -3.435051e-20 2.170362e-18 5.826517e+02
111000 1.649834e-21 -2.494012e-20 2.276710e-18 2.389939e+02
112000 4.546822e-23 -1.849690e-20 2.281549e-18 6.586499e+00
113000 1.880483e-22 -2.699624e-20 2.273192e-18 2.724057e+01
114000 1.826892e-22 -2.590656e-20 2.274276e-18 2.646426e+01
115000 9.758339e-22 -2.669752e-20 2.274278e-18 1.413587e+02
116000 1.373909e-21 -2.750976e-20 2.273864e-18 1.990237e+02
117000 1.486854e-21 -2.471989e-20 2.276767e-18 2.153848e+02
118000 2.230105e-22 -2.800595e-20 2.272317e-18 3.230518e+01
119000 1.437117e-21 -2.715350e-20 2.274284e-18 2.081800e+02
120000 2.278113e-22 -2.723361e-20 2.272994e-18 3.300062e+01
121000 1.873423e-21 -1.968007e-20 2.282193e-18 2.713829e+02
122000 5.663352e-22 -1.702055e-20 2.483546e-18 8.203898e+01
123000 4.983974e-22 -2.461424e-20 2.475884e-18 7.219755e+01
124000 1.257697e-20 -1.411687e-20 2.598471e-18 1.821893e+03
125000 1.056148e-22 -1.805996e-20 2.682046e-18 1.529930e+01
126000 3.289139e-21 -1.864796e-20 2.684641e-18 4.764627e+02
127000 1.017333e-21 -1.441754e-20 2.686600e-18 1.473703e+02
128000 4.171944e-21 -2.116973e-20 2.683606e-18 6.043453e+02
129000 4.677700e-21 -1.574665e-20 2.688931e-18 6.776088e+02
130000 9.667269e-23 -1.412574e-20 2.785980e-18 1.400395e+01
