Step X Y Z 
125000 1.022547e-10 0.000000e+00 0.000000e+00
130000 9.958293e-11 0.000000e+00 0.000000e+00
135000 1.034384e-10 0.000000e+00 0.000000e+00
140000 9.656903e-11 0.000000e+00 0.000000e+00
145000 9.525156e-11 0.000000e+00 0.000000e+00
150000 1.048459e-10 0.000000e+00 0.000000e+00
155000 9.808237e-11 0.000000e+00 0.000000e+00
160000 1.010468e-10 0.000000e+00 0.000000e+00
165000 1.055778e-10 0.000000e+00 0.000000e+00
170000 1.069796e-10 0.000000e+00 0.000000e+00
175000 1.080458e-10 0.000000e+00 0.000000e+00
180000 9.366796e-11 0.000000e+00 0.000000e+00
185000 9.242605e-11 0.000000e+00 0.000000e+00
190000 9.079558e-11 0.000000e+00 0.000000e+00
195000 1.077103e-10 0.000000e+00 0.000000e+00
200000 8.973318e-11 0.000000e+00 0.000000e+00
205000 1.000690e-10 0.000000e+00 0.000000e+00
210000 1.093105e-10 0.000000e+00 0.000000e+00
215000 8.810625e-11 0.000000e+00 0.000000e+00
220000 1.015558e-10 0.000000e+00 0.000000e+00
225000 9.159289e-11 0.000000e+00 0.000000e+00
230000 9.845434e-11 0.000000e+00 0.000000e+00
235000 1.030707e-10 0.000000e+00 0.000000e+00
240000 9.988665e-11 0.000000e+00 0.000000e+00
245000 1.194064e-10 0.000000e+00 0.000000e+00
250000 9.706604e-11 0.000000e+00 0.000000e+00
255000 1.015216e-10 0.000000e+00 0.000000e+00
260000 8.228405e-11 0.000000e+00 0.000000e+00
265000 8.388633e-11 0.000000e+00 0.000000e+00
270000 9.303977e-11 0.000000e+00 0.000000e+00
275000 8.459357e-11 0.000000e+00 0.000000e+00
280000 1.047777e-10 0.000000e+00 0.000000e+00
285000 8.997353e-11 0.000000e+00 0.000000e+00
290000 1.104629e-10 0.000000e+00 0.000000e+00
295000 9.990964e-11 0.000000e+00 0.000000e+00
300000 9.366821e-11 0.000000e+00 0.000000e+00
305000 1.048598e-10 0.000000e+00 0.000000e+00
