step K U E temp
0 3.314076e-22 -4.089520e-20 -4.056379e-20 4.800751e+01
1000 1.890557e-23 -3.790159e-20 -3.788268e-20 2.738650e+00
2000 1.751026e-22 -3.710340e-20 -3.692830e-20 2.536526e+01
3000 6.746811e-21 -4.101424e-20 -3.426742e-20 9.773391e+02
4000 2.680071e-21 -3.664270e-20 -3.396263e-20 3.882336e+02
5000 4.610570e-21 -4.109233e-20 1.135182e-19 6.678844e+02
6000 1.306827e-21 -3.801483e-20 6.329200e-20 1.893063e+02
7000 5.941429e-21 -3.960454e-20 6.633689e-20 8.606720e+02
8000 1.976352e-21 -3.678030e-20 6.519605e-20 2.862932e+02
9000 4.404517e-21 -4.097483e-20 6.343629e-20 6.380357e+02
10000 6.019611e-22 -4.002442e-20 2.105775e-19 8.719973e+01
11000 2.120590e-21 -3.518560e-20 1.669350e-19 3.071874e+02
12000 1.529907e-22 -3.789992e-20 1.622531e-19 2.216214e+01
13000 1.366492e-21 -3.463509e-20 1.667314e-19 1.979492e+02
14000 2.307279e-21 -3.157686e-20 1.707304e-19 3.342310e+02
15000 7.060500e-21 -3.935901e-20 3.177018e-19 1.022780e+03
16000 9.211744e-22 -1.734317e-20 2.835780e-19 1.334408e+02
17000 2.110009e-21 -3.695773e-20 2.651523e-19 3.056546e+02
18000 7.894259e-23 -3.116356e-20 2.689154e-19 1.143558e+01
19000 2.539365e-21 -3.721554e-20 2.653238e-19 3.678510e+02
20000 2.890410e-22 -3.088867e-20 4.194004e-19 4.187030e+01
21000 6.486970e-21 -3.736955e-20 3.691174e-19 9.396987e+02
22000 2.910249e-21 -3.815906e-20 3.647512e-19 4.215770e+02
23000 1.953199e-21 -3.842766e-20 3.635255e-19 2.829392e+02
24000 1.138653e-21 -3.415901e-20 3.669796e-19 1.649446e+02
25000 5.943195e-21 -3.488036e-20 5.210628e-19 8.609278e+02
26000 1.478810e-23 -3.885263e-20 4.614880e-19 2.142195e+00
27000 3.453810e-21 -3.848863e-20 4.649652e-19 5.003168e+02
28000 4.321674e-22 -3.577377e-20 4.647179e-19 6.260352e+01
29000 2.516909e-22 -3.597024e-20 4.642834e-19 3.645980e+01
30000 9.486970e-23 -3.879573e-20 6.114050e-19 1.374277e+01
31000 1.439977e-22 -4.081229e-20 5.593317e-19 2.085942e+01
32000 3.029131e-22 -4.069075e-20 5.596122e-19 4.387982e+01
33000 1.871206e-21 -4.098077e-20 5.609021e-19 2.710618e+02
34000 3.009985e-21 -4.103381e-20 5.633408e-19 4.360246e+02
35000 1.907350e-21 -4.096218e-20 7.109471e-19 2.762977e+02
36000 2.022506e-21 -3.780510e-20 6.642174e-19 2.929791e+02
37000 6.831144e-21 -3.869693e-20 6.681342e-19 9.895555e+02
38000 2.028317e-24 -4.059639e-20 6.594056e-19 2.938208e-01
39000 2.013392e-22 -3.714144e-20 6.630599e-19 2.916588e+01
40000 2.117744e-21 -4.046122e-20 8.116565e-19 3.067752e+02
41000 6.050843e-22 -4.086288e-20 7.597432e-19 8.765216e+01
42000 5.702692e-21 -4.106842e-20 7.646444e-19 8.260886e+02
43000 7.857821e-22 -4.104294e-20 7.597430e-19 1.138279e+02
44000 1.119417e-21 -4.084200e-20 7.602817e-19 1.621581e+02
45000 1.123887e-22 -4.091373e-20 9.091987e-19 1.628056e+01
46000 2.531551e-21 -4.107004e-20 8.614963e-19 3.667190e+02
47000 5.540727e-23 -4.104549e-20 8.595440e-19 8.026265e+00
48000 6.566521e-22 -4.105634e-20 8.597618e-19 9.512223e+01
49000 6.555784e-23 -4.105773e-20 8.591438e-19 9.496670e+00
50000 7.326043e-23 -4.108665e-20 1.009321e-18 1.061246e+01
51000 1.448669e-22 -4.052592e-20 9.596197e-19 2.098534e+01
52000 1.988555e-24 -4.064965e-20 9.593527e-19 2.880609e-01
53000 4.443794e-21 -4.080848e-20 9.648387e-19 6.437254e+02
54000 9.995603e-23 -4.038346e-20 9.599974e-19 1.447957e+01
55000 9.666443e-23 -4.060271e-20 1.109494e-18 1.400275e+01
56000 4.997528e-22 -4.030597e-20 1.062965e-18 7.239390e+01
57000 1.034879e-21 -4.043997e-20 1.070863e-18 1.499120e+02
58000 6.209546e-21 -4.029992e-20 1.068966e-18 8.995111e+02
59000 1.105113e-21 -4.040089e-20 1.065532e-18 1.600860e+02
60000 1.076384e-21 -4.032196e-20 1.213008e-18 1.559244e+02
61000 1.730193e-21 -3.752994e-20 1.164200e-18 2.506347e+02
62000 7.222487e-24 -3.931303e-20 1.160694e-18 1.046245e+00
63000 5.782607e-21 -4.004746e-20 1.165945e-18 8.376650e+02
64000 2.653460e-22 -3.631922e-20 1.163946e-18 3.843787e+01
65000 1.302558e-21 -3.813355e-20 1.313169e-18 1.886878e+02
66000 2.966423e-21 -3.054149e-20 1.272425e-18 4.297143e+02
67000 1.054259e-22 -3.460784e-20 1.265498e-18 1.527193e+01
68000 6.493241e-22 -3.084662e-20 1.269803e-18 9.406071e+01
69000 4.216265e-22 -3.139454e-20 1.269027e-18 6.107657e+01
70000 5.073467e-21 -3.726454e-20 1.418066e-18 7.349395e+02
71000 4.405338e-23 -3.094879e-20 1.369095e-18 6.381547e+00
72000 1.394885e-23 -3.432892e-20 1.365685e-18 2.020622e+00
73000 2.233874e-24 -3.476796e-20 1.365234e-18 3.235977e-01
74000 6.981459e-22 -3.464211e-20 1.366056e-18 1.011330e+02
75000 2.232476e-22 -3.001620e-20 1.520207e-18 3.233952e+01
76000 2.255174e-23 -3.190550e-20 1.468155e-18 3.266832e+00
77000 1.084099e-21 -3.628751e-20 1.465105e-18 1.570420e+02
78000 3.987106e-23 -3.154816e-20 1.468986e-18 5.775698e+00
79000 5.713848e-22 -3.448420e-20 1.466087e-18 8.277046e+01
80000 3.131812e-23 -3.476202e-20 1.615269e-18 4.536725e+00
81000 6.246552e-22 -3.969562e-20 1.560929e-18 9.048718e+01
82000 5.467127e-21 -3.996015e-20 1.565531e-18 7.919648e+02
83000 2.480526e-23 -3.956529e-20 1.560460e-18 3.593276e+00
84000 2.387185e-22 -3.984604e-20 1.560394e-18 3.458063e+01
