step K U E temp
0 5.459434e-22 -3.716975e-20 -3.662380e-20 7.908503e+01
1000 5.786572e-21 -4.109985e-20 2.468672e-20 8.382394e+02
2000 1.051228e-20 -4.049918e-20 1.001310e-20 1.522803e+03
3000 3.189724e-22 -4.105293e-20 1.193777e-19 4.620616e+01
4000 1.124384e-21 -4.102258e-20 1.201048e-19 1.628776e+02
5000 8.538882e-21 -4.050116e-20 1.683783e-19 1.236937e+03
6000 1.236117e-22 -3.982691e-20 1.602967e-19 1.790631e+01
7000 3.202089e-21 -3.897945e-20 2.042226e-19 4.638527e+02
8000 2.581212e-21 -4.051408e-20 2.020671e-19 3.739128e+02
9000 5.580371e-22 -3.946603e-20 2.010920e-19 8.083692e+01
10000 2.436768e-21 -3.888227e-20 2.035545e-19 3.529888e+02
11000 4.628657e-22 -4.054337e-20 1.999195e-19 6.705045e+01
12000 8.704887e-23 -4.067304e-20 1.994140e-19 1.260985e+01
13000 3.107821e-21 -2.421472e-20 2.988931e-19 4.501972e+02
14000 4.532146e-21 -1.147035e-20 3.530618e-19 6.565240e+02
15000 5.607575e-21 -1.093133e-20 3.946762e-19 8.123100e+02
16000 1.878672e-21 -3.823506e-20 4.436436e-19 2.721433e+02
17000 1.113515e-22 -3.832796e-20 4.820712e-19 1.613032e+01
18000 3.087959e-22 -3.741714e-20 4.828939e-19 4.473200e+01
19000 1.399216e-21 -4.106159e-20 5.725420e-19 2.026896e+02
20000 2.748157e-23 -4.058631e-20 5.594412e-19 3.980964e+00
21000 2.019853e-22 -3.953958e-20 6.006624e-19 2.925947e+01
22000 1.891821e-23 -4.053333e-20 6.421581e-19 2.740481e+00
23000 4.366114e-22 -3.851731e-20 6.844770e-19 6.324727e+01
24000 1.644592e-21 -3.321298e-20 6.887014e-19 2.382346e+02
25000 7.513093e-21 -3.218671e-20 6.953264e-19 1.088342e+03
26000 1.826029e-22 -3.957481e-20 7.207510e-19 2.645174e+01
27000 3.657711e-21 -3.983068e-20 7.240746e-19 5.298539e+02
28000 1.665468e-22 -4.105760e-20 7.732359e-19 2.412587e+01
29000 1.221585e-21 -4.060153e-20 8.451045e-19 1.769580e+02
30000 1.434125e-21 -3.890528e-20 8.839175e-19 2.077466e+02
31000 2.842672e-21 -4.049524e-20 9.256781e-19 4.117878e+02
32000 5.282274e-21 -4.108471e-20 9.286379e-19 7.651871e+02
33000 2.739509e-21 -3.702460e-20 9.263431e-19 3.968437e+02
34000 1.214731e-21 -4.049523e-20 9.640502e-19 1.759652e+02
